Time,Mean,SEM,N
11.285714285714285,,,0
11.357142857142856,,,0
11.428571428571429,,,0
11.5,,,0
11.571428571428571,,,0
11.642857142857142,,,0
11.714285714285714,,,0
11.785714285714285,,,0
11.857142857142856,,,0
11.928571428571429,,,0
12.0,,,0
12.071428571428571,,,0
12.142857142857142,,,0
12.214285714285714,,,0
12.285714285714285,,,0
12.357142857142856,,,0
12.428571428571429,,,0
12.5,,,0
12.571428571428571,,,0
12.642857142857142,,,0
12.714285714285714,,,0
12.785714285714285,,,0
12.857142857142856,,,0
12.928571428571429,,,0
13.0,,,0
13.071428571428571,,,0
13.142857142857142,,,0
13.214285714285714,,,0
13.285714285714285,,,0
13.357142857142856,,,0
13.428571428571429,,,0
13.5,,,0
13.571428571428571,,,0
13.642857142857142,,,0
13.714285714285714,,,0
13.785714285714285,,,0
13.857142857142856,,,0
13.928571428571429,,,0
14.0,,,0
14.071428571428571,,,0
14.142857142857142,,,0
14.214285714285714,,,0
14.285714285714285,,,0
14.357142857142856,,,0
14.428571428571429,,,0
14.5,,,0
14.571428571428571,,,0
14.642857142857142,,,0
14.714285714285714,,,0
14.785714285714285,,,0
14.857142857142856,,,0
14.928571428571429,,,0
15.0,,,0
15.071428571428571,,,0
15.142857142857142,,,0
15.214285714285714,,,0
15.285714285714285,,,0
15.357142857142856,,,0
15.428571428571429,,,0
15.5,,,0
15.571428571428571,,,0
15.642857142857142,,,0
15.714285714285714,,,0
15.785714285714285,,,0
15.857142857142856,,,0
15.928571428571429,,,0
16.0,,,0
16.07142857142857,,,0
16.142857142857142,,,0
16.21428571428571,,,0
16.285714285714285,,,0
16.357142857142858,,,0
16.428571428571427,,,0
16.5,,,0
16.57142857142857,,,0
16.642857142857142,,,0
16.71428571428571,,,0
16.785714285714285,,,0
16.857142857142858,,,0
16.928571428571427,,,0
17.0,,,0
17.07142857142857,,,0
17.142857142857142,,,0
17.21428571428571,,,0
17.285714285714285,,,0
17.357142857142858,,,0
17.428571428571427,,,0
17.5,,,0
17.57142857142857,,,0
17.642857142857142,,,0
17.71428571428571,,,0
17.785714285714285,,,0
17.857142857142858,,,0
17.928571428571427,,,0
18.0,,,0
18.07142857142857,,,0
18.142857142857142,,,0
18.21428571428571,,,0
18.285714285714285,,,0
18.357142857142858,,,0
18.428571428571427,,,0
18.5,,,0
18.57142857142857,,,0
18.642857142857142,,,0
18.71428571428571,,,0
18.785714285714285,,,0
18.857142857142858,,,0
18.928571428571427,,,0
19.0,,,0
19.07142857142857,,,0
19.142857142857142,,,0
19.21428571428571,,,0
19.285714285714285,,,0
19.357142857142858,,,0
19.428571428571427,,,0
19.5,,,0
19.57142857142857,,,0
19.642857142857142,,,0
19.71428571428571,,,0
19.785714285714285,,,0
19.857142857142858,,,0
19.928571428571427,,,0
20.0,,,0
20.07142857142857,,,0
20.142857142857142,,,0
20.21428571428571,,,0
20.285714285714285,,,0
20.357142857142858,,,0
20.428571428571427,,,0
20.5,,,0
20.57142857142857,,,0
20.642857142857142,,,0
20.71428571428571,,,0
20.785714285714285,,,0
20.857142857142858,,,0
20.928571428571427,,,0
21.0,,,0
21.07142857142857,,,0
21.142857142857142,,,0
21.21428571428571,,,0
21.285714285714285,,,0
21.357142857142858,,,0
21.428571428571427,,,0
21.5,,,0
21.57142857142857,,,0
21.642857142857142,,,0
21.71428571428571,,,0
21.785714285714285,,,0
21.857142857142858,,,0
21.928571428571427,,,0
22.0,,,0
22.07142857142857,,,0
22.142857142857142,,,0
22.21428571428571,,,0
22.285714285714285,,,0
22.357142857142858,,,0
22.428571428571427,,,0
22.5,,,0
22.57142857142857,,,0
22.642857142857142,,,0
22.71428571428571,,,0
22.785714285714285,,,0
22.85714285714285,,,0
22.928571428571427,,,0
23.0,,,0
23.07142857142857,,,0
23.142857142857142,,,0
23.21428571428571,,,0
23.285714285714285,,,0
23.35714285714285,,,0
23.428571428571427,,,0
23.5,,,0
23.57142857142857,,,0
23.642857142857142,,,0
23.71428571428571,,,0
23.785714285714285,,,0
23.85714285714285,,,0
23.928571428571427,,,0
24.0,,,0
24.07142857142857,,,0
24.142857142857142,,,0
24.21428571428571,,,0
24.285714285714285,,,0
24.35714285714285,,,0
24.428571428571427,,,0
24.5,,,0
24.57142857142857,,,0
24.642857142857142,,,0
24.71428571428571,,,0
24.785714285714285,,,0
24.85714285714285,,,0
24.928571428571427,,,0
25.0,,,0
25.07142857142857,,,0
25.142857142857142,,,0
25.21428571428571,,,0
25.285714285714285,,,0
25.35714285714285,,,0
25.428571428571427,,,0
25.5,,,0
25.57142857142857,,,0
25.642857142857142,,,0
25.71428571428571,,,0
25.785714285714285,,,0
25.85714285714285,,,0
25.928571428571427,,,0
26.0,,,0
26.07142857142857,,,0
26.142857142857142,,,0
26.21428571428571,,,0
26.285714285714285,,,0
26.35714285714285,,,0
26.428571428571427,,,0
26.5,,,0
26.57142857142857,,,0
26.642857142857142,,,0
26.71428571428571,,,0
26.785714285714285,,,0
26.85714285714285,,,0
26.928571428571427,,,0
27.0,,,0
27.07142857142857,,,0
27.142857142857142,,,0
27.21428571428571,,,0
27.285714285714285,,,0
27.35714285714285,,,0
27.428571428571427,,,0
27.5,,,0
27.57142857142857,,,0
27.642857142857142,,,0
27.71428571428571,,,0
27.785714285714285,,,0
27.85714285714285,,,0
27.928571428571427,,,0
28.0,,,0
28.07142857142857,,,0
28.142857142857142,,,0
28.21428571428571,,,0
28.285714285714285,,,0
28.35714285714285,,,0
28.428571428571427,,,0
28.5,,,0
28.57142857142857,,,0
28.642857142857142,,,0
28.71428571428571,,,0
28.785714285714285,,,0
28.85714285714285,,,0
28.928571428571427,,,0
29.0,,,0
29.07142857142857,,,0
29.142857142857142,,,0
29.21428571428571,,,0
29.285714285714285,,,0
29.35714285714285,,,0
29.428571428571427,,,0
29.5,,,0
29.57142857142857,,,0
29.642857142857142,,,0
29.71428571428571,,,0
29.785714285714285,,,0
29.85714285714285,,,0
29.928571428571427,,,0
30.0,,,0
30.07142857142857,,,0
30.142857142857142,,,0
30.21428571428571,,,0
30.285714285714285,,,0
30.35714285714285,,,0
30.428571428571427,,,0
30.5,,,0
30.57142857142857,,,0
30.642857142857142,,,0
30.71428571428571,,,0
30.785714285714285,,,0
30.85714285714285,,,0
30.928571428571427,,,0
31.0,,,0
31.07142857142857,,,0
31.142857142857142,,,0
31.21428571428571,,,0
31.285714285714285,,,0
31.35714285714285,,,0
31.428571428571427,,,0
31.5,,,0
31.57142857142857,,,0
31.642857142857142,,,0
31.71428571428571,,,0
31.785714285714285,,,0
31.85714285714285,,,0
31.928571428571427,,,0
32.0,,,0
32.07142857142857,,,0
32.14285714285714,,,0
32.214285714285715,,,0
32.285714285714285,,,0
32.357142857142854,,,0
32.42857142857142,,,0
32.5,,,0
32.57142857142857,,,0
32.64285714285714,,,0
32.714285714285715,,,0
32.785714285714285,,,0
32.857142857142854,,,0
32.92857142857142,,,0
33.0,,,0
33.07142857142857,,,0
33.14285714285714,,,0
33.214285714285715,,,0
33.285714285714285,,,0
33.357142857142854,,,0
33.42857142857142,,,0
33.5,,,0
33.57142857142857,,,0
33.64285714285714,,,0
33.714285714285715,,,0
33.785714285714285,,,0
33.857142857142854,,,0
33.92857142857142,,,0
34.0,,,0
34.07142857142857,,,0
34.14285714285714,,,0
34.214285714285715,,,0
34.285714285714285,,,0
34.357142857142854,,,0
34.42857142857142,,,0
34.5,,,0
34.57142857142857,,,0
34.64285714285714,,,0
34.714285714285715,,,0
34.785714285714285,,,0
34.857142857142854,,,0
34.92857142857142,,,0
35.0,,,0
35.07142857142857,,,0
35.14285714285714,,,0
35.214285714285715,,,0
35.285714285714285,,,0
35.357142857142854,,,0
35.42857142857142,,,0
35.5,,,0
35.57142857142857,,,0
35.64285714285714,,,0
35.714285714285715,,,0
35.785714285714285,,,0
35.857142857142854,,,0
35.92857142857142,,,0
36.0,,,0
36.07142857142857,,,0
36.14285714285714,,,0
36.21428571428572,,,0
36.285714285714285,,,0
36.35714285714285,,,0
36.42857142857142,,,0
36.5,,,0
36.57142857142857,,,0
36.64285714285714,,,0
36.71428571428572,,,0
36.785714285714285,,,0
36.85714285714285,,,0
36.92857142857142,,,0
37.0,,,0
37.07142857142857,,,0
37.14285714285714,,,0
37.21428571428572,,,0
37.285714285714285,,,0
37.35714285714285,,,0
37.42857142857142,,,0
37.5,,,0
37.57142857142857,,,0
37.64285714285714,,,0
37.71428571428572,,,0
37.785714285714285,,,0
37.85714285714285,,,0
37.92857142857142,,,0
38.0,,,0
38.07142857142857,,,0
38.14285714285714,,,0
38.21428571428572,,,0
38.285714285714285,,,0
38.35714285714285,,,0
38.42857142857142,,,0
38.5,,,0
38.57142857142857,,,0
38.64285714285714,,,0
38.71428571428572,,,0
38.785714285714285,,,0
38.85714285714285,,,0
38.92857142857142,,,0
39.0,,,0
39.07142857142857,,,0
39.14285714285714,,,0
39.21428571428572,,,0
39.285714285714285,,,0
39.35714285714285,,,0
39.42857142857142,,,0
39.5,,,0
39.57142857142857,,,0
39.64285714285714,,,0
39.71428571428572,,,0
39.785714285714285,,,0
39.85714285714285,,,0
39.92857142857142,,,0
40.0,,,0
40.07142857142857,,,0
40.14285714285714,,,0
40.21428571428572,,,0
40.285714285714285,,,0
40.35714285714285,,,0
40.42857142857142,,,0
40.5,,,0
40.57142857142857,,,0
40.64285714285714,,,0
40.71428571428572,,,0
40.785714285714285,,,0
40.85714285714285,,,0
40.92857142857142,,,0
41.0,,,0
41.07142857142857,,,0
41.14285714285714,,,0
41.21428571428572,,,0
41.285714285714285,,,0
41.35714285714285,,,0
41.42857142857142,,,0
41.5,,,0
41.57142857142857,,,0
41.64285714285714,,,0
41.71428571428572,,,0
41.785714285714285,,,0
41.85714285714285,,,0
41.92857142857142,,,0
42.0,,,0
42.07142857142857,,,0
42.14285714285714,,,0
42.21428571428572,,,0
42.285714285714285,,,0
42.35714285714285,,,0
42.42857142857142,,,0
42.5,,,0
42.57142857142857,,,0
42.64285714285714,,,0
42.71428571428572,,,0
42.785714285714285,,,0
42.85714285714285,,,0
42.92857142857142,,,0
43.0,,,0
43.07142857142857,,,0
43.14285714285714,,,0
43.21428571428572,,,0
43.285714285714285,,,0
43.35714285714285,,,0
43.42857142857142,,,0
43.5,,,0
43.57142857142857,,,0
43.64285714285714,,,0
43.71428571428572,,,0
43.785714285714285,,,0
43.85714285714285,,,0
43.92857142857142,,,0
44.0,,,0
44.07142857142857,,,0
44.14285714285714,,,0
44.21428571428572,,,0
44.285714285714285,,,0
44.35714285714285,,,0
44.42857142857142,,,0
44.5,,,0
44.57142857142857,,,0
44.64285714285714,,,0
44.71428571428572,,,0
44.785714285714285,,,0
44.85714285714285,,,0
44.92857142857142,,,0
45.0,,,0
45.07142857142857,,,0
45.14285714285714,,,0
45.21428571428572,,,0
45.285714285714285,,,0
45.35714285714285,,,0
45.42857142857142,,,0
45.5,,,0
45.57142857142857,,,0
45.64285714285714,,,0
45.71428571428571,,,0
45.785714285714285,,,0
45.85714285714285,,,0
45.92857142857142,,,0
46.0,,,0
46.07142857142857,,,0
46.14285714285714,,,0
46.21428571428571,,,0
46.285714285714285,,,0
46.35714285714285,,,0
46.42857142857142,,,0
46.5,,,0
46.57142857142857,,,0
46.64285714285714,,,0
46.71428571428571,,,0
46.785714285714285,,,0
46.85714285714285,,,0
46.92857142857142,,,0
47.0,,,0
47.07142857142857,,,0
47.14285714285714,,,0
47.21428571428571,,,0
47.285714285714285,,,0
47.35714285714285,,,0
47.42857142857142,,,0
47.5,,,0
47.57142857142857,,,0
47.64285714285714,,,0
47.71428571428571,,,0
47.785714285714285,,,0
47.85714285714285,,,0
47.92857142857142,,,0
48.0,,,0
48.07142857142857,,,0
48.14285714285714,,,0
48.21428571428571,,,0
48.285714285714285,,,0
48.35714285714285,,,0
48.42857142857142,,,0
48.5,,,0
48.57142857142857,,,0
48.64285714285714,,,0
48.71428571428571,,,0
48.785714285714285,,,0
48.85714285714285,,,0
48.92857142857142,,,0
49.0,,,0
49.07142857142857,,,0
49.14285714285714,,,0
49.21428571428571,,,0
49.285714285714285,,,0
49.35714285714285,,,0
49.42857142857142,,,0
49.5,,,0
49.57142857142857,,,0
49.64285714285714,,,0
49.71428571428571,,,0
49.785714285714285,,,0
49.85714285714285,,,0
49.92857142857142,,,0
50.0,,,0
50.07142857142857,,,0
50.14285714285714,,,0
50.21428571428571,,,0
50.285714285714285,,,0
50.35714285714285,,,0
50.42857142857142,,,0
50.5,,,0
50.57142857142857,,,0
50.64285714285714,,,0
50.71428571428571,,,0
50.785714285714285,,,0
50.85714285714285,,,0
50.92857142857142,,,0
51.0,,,0
51.07142857142857,,,0
51.14285714285714,,,0
51.21428571428571,,,0
51.285714285714285,,,0
51.35714285714285,,,0
51.42857142857142,,,0
51.5,,,0
51.57142857142857,,,0
51.64285714285714,,,0
51.71428571428571,,,0
51.785714285714285,,,0
51.85714285714285,,,0
51.92857142857142,,,0
52.0,,,0
52.07142857142857,,,0
52.14285714285714,,,0
52.21428571428571,,,0
52.285714285714285,,,0
52.35714285714285,,,0
52.42857142857142,,,0
52.5,,,0
52.57142857142857,,,0
52.64285714285714,,,0
52.71428571428571,,,0
52.785714285714285,,,0
52.85714285714285,,,0
52.92857142857142,,,0
53.0,,,0
53.07142857142857,,,0
53.14285714285714,,,0
53.21428571428571,,,0
53.285714285714285,,,0
53.35714285714285,,,0
53.42857142857142,,,0
53.5,,,0
53.57142857142857,,,0
53.64285714285714,,,0
53.71428571428571,,,0
53.785714285714285,,,0
53.85714285714285,,,0
53.92857142857142,,,0
54.0,,,0
54.07142857142857,,,0
54.14285714285714,,,0
54.21428571428571,,,0
54.285714285714285,,,0
54.35714285714285,,,0
54.42857142857142,,,0
54.5,,,0
54.57142857142857,,,0
54.64285714285714,,,0
54.71428571428571,,,0
54.785714285714285,,,0
54.85714285714285,,,0
54.92857142857142,,,0
55.0,,,0
55.07142857142857,,,0
55.14285714285714,,,0
55.21428571428571,,,0
55.285714285714285,,,0
55.35714285714285,,,0
55.42857142857142,,,0
55.5,,,0
55.57142857142857,,,0
55.64285714285714,,,0
55.71428571428571,,,0
55.785714285714285,,,0
55.85714285714285,,,0
55.92857142857142,,,0
56.0,,,0
56.07142857142857,,,0
56.14285714285714,,,0
56.21428571428571,,,0
56.285714285714285,,,0
56.35714285714285,,,0
56.42857142857142,,,0
56.5,,,0
56.57142857142857,,,0
56.64285714285714,,,0
56.71428571428571,,,0
56.785714285714285,,,0
56.85714285714285,,,0
56.92857142857142,,,0
57.0,,,0
57.07142857142857,,,0
57.14285714285714,,,0
57.21428571428571,,,0
57.285714285714285,,,0
57.35714285714285,,,0
57.42857142857142,,,0
57.5,,,0
57.57142857142857,,,0
57.64285714285714,,,0
57.71428571428571,,,0
57.785714285714285,,,0
57.85714285714285,,,0
57.92857142857142,,,0
58.0,,,0
58.07142857142857,,,0
58.14285714285714,,,0
58.21428571428571,,,0
58.285714285714285,,,0
58.35714285714285,,,0
58.42857142857142,,,0
58.5,,,0
58.57142857142857,,,0
58.64285714285714,,,0
58.71428571428571,,,0
58.785714285714285,,,0
58.85714285714285,,,0
58.92857142857142,,,0
59.0,,,0
59.07142857142857,,,0
59.14285714285714,,,0
59.21428571428571,,,0
59.285714285714285,,,0
59.35714285714285,,,0
59.42857142857142,,,0
59.5,,,0
59.57142857142857,,,0
59.64285714285714,,,0
59.71428571428571,,,0
59.785714285714285,,,0
59.85714285714285,,,0
59.92857142857142,,,0
60.0,,,0
60.07142857142857,,,0
60.14285714285714,,,0
60.21428571428571,,,0
60.285714285714285,,,0
60.35714285714285,,,0
60.42857142857142,,,0
60.5,,,0
60.57142857142857,,,0
60.64285714285714,,,0
60.71428571428571,,,0
60.785714285714285,,,0
60.85714285714285,,,0
60.92857142857142,,,0
61.0,,,0
61.07142857142857,,,0
61.14285714285714,,,0
61.21428571428571,,,0
61.285714285714285,,,0
61.35714285714285,,,0
61.42857142857142,,,0
61.5,,,0
61.57142857142857,,,0
61.64285714285714,,,0
61.71428571428571,,,0
61.785714285714285,,,0
61.85714285714285,,,0
61.92857142857142,,,0
62.0,,,0
62.07142857142857,,,0
62.14285714285714,,,0
62.21428571428571,,,0
62.285714285714285,,,0
62.35714285714285,,,0
62.42857142857142,,,0
62.5,,,0
62.57142857142857,,,0
62.64285714285714,,,0
62.71428571428571,,,0
62.785714285714285,,,0
62.85714285714285,,,0
62.92857142857142,,,0
63.0,,,0
63.07142857142857,,,0
63.14285714285714,,,0
63.21428571428571,,,0
63.285714285714285,,,0
63.35714285714285,,,0
63.42857142857142,,,0
63.5,,,0
63.57142857142857,,,0
63.64285714285714,,,0
63.71428571428571,,,0
63.785714285714285,,,0
63.85714285714285,,,0
63.92857142857142,,,0
64.0,,,0
64.07142857142857,,,0
64.14285714285714,,,0
64.21428571428571,,,0
64.28571428571428,,,0
64.35714285714285,,,0
64.42857142857143,,,0
64.5,,,0
64.57142857142857,,,0
64.64285714285714,,,0
64.71428571428571,,,0
64.78571428571428,,,0
64.85714285714285,,,0
64.92857142857143,,,0
65.0,,,0
65.07142857142857,,,0
65.14285714285714,,,0
65.21428571428571,,,0
65.28571428571428,,,0
65.35714285714285,,,0
65.42857142857143,,,0
65.5,,,0
65.57142857142857,,,0
65.64285714285714,,,0
65.71428571428571,,,0
65.78571428571428,,,0
65.85714285714285,,,0
65.92857142857143,,,0
66.0,,,0
66.07142857142857,,,0
66.14285714285714,,,0
66.21428571428571,,,0
66.28571428571428,,,0
66.35714285714285,,,0
66.42857142857143,,,0
66.5,,,0
66.57142857142857,,,0
66.64285714285714,,,0
66.71428571428571,,,0
66.78571428571428,,,0
66.85714285714285,,,0
66.92857142857143,,,0
67.0,,,0
67.07142857142857,,,0
67.14285714285714,,,0
67.21428571428571,,,0
67.28571428571428,,,0
67.35714285714285,,,0
67.42857142857143,,,0
67.5,,,0
67.57142857142857,,,0
67.64285714285714,,,0
67.71428571428571,,,0
67.78571428571428,,,0
67.85714285714285,,,0
67.92857142857143,,,0
68.0,,,0
68.07142857142857,,,0
68.14285714285714,,,0
68.21428571428571,,,0
68.28571428571428,,,0
68.35714285714285,,,0
68.42857142857143,,,0
68.5,,,0
68.57142857142857,,,0
68.64285714285714,,,0
68.71428571428571,,,0
68.78571428571428,,,0
68.85714285714285,,,0
68.92857142857143,,,0
69.0,,,0
69.07142857142857,,,0
69.14285714285714,,,0
69.21428571428571,,,0
69.28571428571428,,,0
69.35714285714285,,,0
69.42857142857143,,,0
69.5,,,0
69.57142857142857,,,0
69.64285714285714,,,0
69.71428571428571,,,0
69.78571428571428,,,0
69.85714285714285,,,0
69.92857142857143,,,0
70.0,,,0
70.07142857142857,,,0
70.14285714285714,,,0
70.21428571428571,,,0
70.28571428571428,,,0
70.35714285714285,,,0
70.42857142857143,,,0
70.5,,,0
70.57142857142857,,,0
70.64285714285714,,,0
70.71428571428571,,,0
70.78571428571428,,,0
70.85714285714285,,,0
70.92857142857143,,,0
71.0,,,0
71.07142857142857,,,0
71.14285714285714,,,0
71.21428571428571,,,0
71.28571428571428,,,0
71.35714285714285,,,0
71.42857142857143,,,0
71.5,,,0
71.57142857142857,,,0
71.64285714285714,,,0
71.71428571428571,,,0
71.78571428571428,,,0
71.85714285714285,,,0
71.92857142857143,,,0
72.0,,,0
72.07142857142857,,,0
72.14285714285714,,,0
72.21428571428571,,,0
72.28571428571428,,,0
72.35714285714285,,,0
72.42857142857143,,,0
72.5,,,0
72.57142857142857,,,0
72.64285714285714,,,0
72.71428571428571,,,0
72.78571428571428,,,0
72.85714285714285,,,0
72.92857142857143,,,0
73.0,,,0
73.07142857142857,,,0
73.14285714285714,,,0
73.21428571428571,,,0
73.28571428571428,,,0
73.35714285714285,,,0
73.42857142857143,,,0
73.5,,,0
73.57142857142857,,,0
73.64285714285714,,,0
73.71428571428571,,,0
73.78571428571428,,,0
73.85714285714285,,,0
73.92857142857143,,,0
74.0,,,0
74.07142857142857,,,0
74.14285714285714,,,0
74.21428571428571,,,0
74.28571428571428,,,0
74.35714285714285,,,0
74.42857142857143,,,0
74.5,,,0
74.57142857142857,,,0
74.64285714285714,,,0
74.71428571428571,,,0
74.78571428571428,,,0
74.85714285714285,,,0
74.92857142857143,,,0
75.0,,,0
75.07142857142857,,,0
75.14285714285714,,,0
75.21428571428571,,,0
75.28571428571428,,,0
75.35714285714285,,,0
75.42857142857143,,,0
75.5,,,0
75.57142857142857,,,0
75.64285714285714,,,0
75.71428571428571,,,0
75.78571428571428,,,0
75.85714285714285,,,0
75.92857142857143,,,0
76.0,,,0
76.07142857142857,,,0
76.14285714285714,,,0
76.21428571428571,,,0
76.28571428571428,,,0
76.35714285714285,,,0
76.42857142857143,,,0
76.5,,,0
76.57142857142857,,,0
76.64285714285714,,,0
76.71428571428571,,,0
76.78571428571428,,,0
76.85714285714285,,,0
76.92857142857143,,,0
77.0,,,0
77.07142857142857,,,0
77.14285714285714,,,0
77.21428571428571,,,0
77.28571428571428,,,0
77.35714285714285,,,0
77.42857142857143,,,0
77.5,,,0
77.57142857142857,,,0
77.64285714285714,,,0
77.71428571428571,,,0
77.78571428571428,,,0
77.85714285714285,,,0
77.92857142857143,,,0
78.0,,,0
78.07142857142857,,,0
78.14285714285714,,,0
78.21428571428571,,,0
78.28571428571428,,,0
78.35714285714285,,,0
78.42857142857143,,,0
78.5,,,0
78.57142857142857,,,0
78.64285714285714,,,0
78.71428571428571,,,0
78.78571428571428,,,0
78.85714285714285,,,0
78.92857142857143,,,0
79.0,,,0
79.07142857142857,,,0
79.14285714285714,,,0
79.21428571428571,,,0
79.28571428571428,,,0
79.35714285714285,,,0
79.42857142857143,,,0
79.5,,,0
79.57142857142857,,,0
79.64285714285714,,,0
79.71428571428571,,,0
79.78571428571428,,,0
79.85714285714285,,,0
79.92857142857143,,,0
80.0,,,0
80.07142857142857,,,0
80.14285714285714,,,0
80.21428571428571,,,0
80.28571428571428,,,0
80.35714285714285,,,0
80.42857142857143,,,0
80.5,,,0
80.57142857142857,,,0
80.64285714285714,,,0
80.71428571428571,,,0
80.78571428571428,,,0
80.85714285714285,,,0
80.92857142857143,,,0
81.0,,,0
81.07142857142857,,,0
81.14285714285714,,,0
81.21428571428571,,,0
81.28571428571428,,,0
81.35714285714285,,,0
81.42857142857143,,,0
81.5,,,0
81.57142857142857,,,0
81.64285714285714,,,0
81.71428571428571,,,0
81.78571428571428,,,0
81.85714285714285,,,0
81.92857142857143,,,0
82.0,,,0
82.07142857142857,,,0
82.14285714285714,,,0
82.21428571428571,,,0
82.28571428571428,,,0
82.35714285714285,,,0
82.42857142857143,,,0
82.5,,,0
82.57142857142857,,,0
82.64285714285714,,,0
82.71428571428571,,,0
82.78571428571428,,,0
82.85714285714285,,,0
82.92857142857143,,,0
83.0,,,0
83.07142857142857,,,0
83.14285714285714,,,0
83.21428571428571,,,0
83.28571428571428,,,0
83.35714285714285,,,0
83.42857142857143,,,0
83.5,,,0
83.57142857142857,,,0
83.64285714285714,,,0
83.71428571428571,,,0
83.78571428571428,,,0
83.85714285714285,,,0
83.92857142857143,,,0
84.0,,,0
84.07142857142857,,,0
84.14285714285714,,,0
84.21428571428571,,,0
84.28571428571428,,,0
84.35714285714285,,,0
84.42857142857143,,,0
84.5,,,0
84.57142857142857,,,0
84.64285714285714,,,0
84.71428571428571,,,0
84.78571428571428,,,0
84.85714285714285,,,0
84.92857142857143,,,0
85.0,,,0
85.07142857142857,,,0
85.14285714285714,,,0
85.21428571428571,,,0
85.28571428571428,,,0
85.35714285714285,,,0
85.42857142857143,,,0
85.5,,,0
85.57142857142857,,,0
85.64285714285714,,,0
85.71428571428571,,,0
85.78571428571428,,,0
85.85714285714285,,,0
85.92857142857143,,,0
86.0,,,0
86.07142857142857,,,0
86.14285714285714,,,0
86.21428571428571,,,0
86.28571428571428,,,0
86.35714285714285,,,0
86.42857142857143,,,0
86.5,,,0
86.57142857142857,,,0
86.64285714285714,,,0
86.71428571428571,,,0
86.78571428571428,,,0
86.85714285714285,,,0
86.92857142857143,,,0
87.0,,,0
