Time,MeanSpeed,SESpeed,MeanNormSpeed,SENormSpeed,NTracks
0.0,,,,,22
0.0714285714285714,,,,,22
0.1428571428571428,,,,,22
0.2142857142857142,,,,,22
0.2857142857142857,,,,,22
0.3571428571428571,,,,,22
0.4285714285714285,,,,,22
0.5,,,,,22
0.5714285714285714,,,,,22
0.6428571428571428,,,,,22
0.7142857142857142,,,,,22
0.7857142857142857,,,,,22
0.8571428571428571,,,,,22
0.9285714285714284,,,,,22
1.0,250.19806540656583,20.7934856599349,100.97527428432313,9.207244134951933,22
1.0714285714285714,258.73980714255333,20.199419414158136,102.84793602762426,8.026834688595182,22
1.1428571428571428,266.24656351117267,25.766959089042555,104.76986345519954,8.282322962680045,22
1.2142857142857142,265.5137838162962,31.389406844975795,102.62611136805165,10.114345448812239,22
1.2857142857142856,249.23677502094802,32.57366921610096,96.98448274883856,10.314162337883445,22
1.357142857142857,264.89980903628,32.31943997653767,103.327722688857,10.382021328026847,22
1.4285714285714284,254.74965668573873,27.22981555605744,99.82932530475584,8.223010145433133,22
1.5,241.2757006461063,26.24763860201072,94.97800505757733,8.227119656328423,22
1.5714285714285714,237.24779186868096,23.427635933783215,95.0773914655667,9.949064267399411,22
1.6428571428571428,234.4522696192847,24.543482274352087,94.45912083514011,10.630268565117504,22
1.7142857142857142,247.75313861786435,23.223817890105835,99.76656484754055,10.049318953632733,22
1.7857142857142856,255.69193268083322,27.272506920377616,104.82320543231049,11.344409324118162,22
1.857142857142857,253.44594586179335,26.245065356073802,101.1302046949573,9.851670094386519,22
1.9285714285714284,234.26813240619907,26.93579825823195,93.1141770711316,9.950384839087038,22
2.0,228.0815547809029,29.79872868708219,91.71410446272075,10.972385762803176,22
2.071428571428571,229.95523586028867,28.235175712077655,91.95631425718223,10.523122506886434,22
2.142857142857143,253.94419399182257,28.890139919156635,103.00319677734812,11.239580256058687,22
2.214285714285714,263.99502386950405,26.93038239210765,116.64487003326215,10.635341491619613,22
2.2857142857142856,283.28284871044605,28.948242893119073,113.71382628267256,10.129759133720192,22
2.357142857142857,277.97607140811306,32.50202341955596,108.82076783718566,11.01952787856794,22
2.4285714285714284,273.2145485271829,30.856679629741155,108.10275256354366,11.49469889826828,22
