Condition_mM,Track,Time,MidbodyCurvature,CenteredCurvature,ThrashRate_Hz
250,0001_1,0.0,43.44413100583937,16.217099227515238,1.1
250,0001_1,0.0714285714285714,-27.09805106829772,-38.10798361910661,1.1
250,0001_1,0.1428571428571428,-21.42426590422159,-48.65129768254572,1.1
250,0001_1,0.2142857142857142,11.00993255080889,-32.434198455030476,1.2
250,0001_1,0.2857142857142857,43.44413100583937,0.0,1.2
250,0001_1,0.3571428571428571,58.63454463382562,15.190413627986253,1.2
250,0001_1,0.4285714285714285,43.44413100583937,13.1196231426011,1.3
250,0001_1,0.5,11.00993255080889,-6.194952169828275,1.3
250,0001_1,0.5714285714285714,11.00993255080889,-6.194952169828275,1.3
250,0001_1,0.6428571428571428,58.63454463382562,32.85904104505735,1.3
250,0001_1,0.7142857142857142,74.98437863305773,31.540247627218363,1.4
250,0001_1,0.7857142857142857,74.98437863305773,31.540247627218363,1.4
250,0001_1,0.8571428571428571,17.204884720637164,-26.239246285202203,1.5
250,0001_1,0.9285714285714284,-15.229313734393315,-41.00481732316158,1.5
250,0001_1,1.0,-15.229313734393315,-41.00481732316158,1.5
250,0001_1,1.0714285714285714,25.775503588768267,-12.223914184030669,1.6
250,0001_1,1.1428571428571428,83.55499750118884,31.634826797806426,1.6
250,0001_1,1.2142857142857142,83.55499750118884,31.634826797806426,1.6
250,0001_1,1.2857142857142856,51.92017070338241,13.920752930583475,1.6
250,0001_1,1.357142857142857,17.1103055500491,-20.889112222749834,1.7
250,0001_1,1.4285714285714284,17.1103055500491,-20.889112222749834,1.7
250,0001_1,1.5,37.999417772798935,0.0,1.8
250,0001_1,1.5714285714285714,51.92017070338241,0.0,1.8
250,0001_1,1.6428571428571428,51.92017070338241,0.0,1.8
250,0001_1,1.7142857142857142,51.92017070338241,0.0,1.8
250,0001_1,1.7857142857142856,37.999417772798935,0.0,1.9
250,0001_1,1.857142857142857,37.999417772798935,0.0,1.9
250,0001_1,1.9285714285714284,37.999417772798935,0.0,2.0
250,0001_1,2.0,51.92017070338241,0.08972444467121932,2.0
250,0001_1,2.071428571428571,57.16476491520905,5.244594211826637,2.0
250,0001_1,2.142857142857143,57.16476491520905,5.244594211826637,2.0
250,0001_1,2.214285714285714,37.999417772798935,-13.831028485912256,2.0
250,0001_1,2.2857142857142856,15.411726206536446,-22.58769156626249,2.1
250,0001_1,2.357142857142857,15.411726206536446,-22.58769156626249,2.1
250,0001_1,2.4285714285714284,51.83044625871119,0.0,2.1
250,0001_1,2.5,70.9957934011213,19.075622697738893,2.1
250,0001_1,2.571428571428571,70.9957934011213,19.165347142410113,2.0
250,0001_1,2.642857142857143,52.78737087662694,14.787953103828002,1.9
250,0001_1,2.714285714285714,16.368650824452196,-21.29246473961438,1.9
250,0001_1,2.7857142857142856,16.368650824452196,0.0,1.9
250,0001_1,2.8571428571428568,16.368650824452196,-21.29246473961438,1.9
250,0001_1,2.9285714285714284,52.78737087662694,15.12625531256036,1.9
250,0001_1,3.0,52.78737087662694,15.12625531256036,1.9
250,0001_1,3.071428571428571,37.66111556406658,0.0,1.9
250,0001_1,3.142857142857143,16.368650824452196,0.0,1.9
250,0001_1,3.214285714285714,12.226569153489487,-4.142081670962709,1.8
250,0001_1,3.2857142857142856,12.226569153489487,-4.142081670962709,1.9
250,0001_1,3.3571428571428568,37.66111556406658,21.29246473961438,1.9
250,0001_1,3.4285714285714284,37.66111556406658,0.0,1.8
250,0001_1,3.5,37.66111556406658,21.29246473961438,1.8
250,0001_1,3.571428571428571,12.226569153489487,-3.0034034473004603,1.9
250,0001_1,3.642857142857143,-12.652798177883842,-25.434546410577095,1.9
250,0001_1,3.714285714285714,-12.652798177883842,-25.434546410577095,1.8
250,0001_1,3.7857142857142856,15.229972600789948,0.0,1.9
250,0001_1,3.8571428571428568,43.76785175771819,27.882770778673788,1.9
250,0001_1,3.928571428571429,43.76785175771819,27.882770778673788,1.8
250,0001_1,4.0,12.781748232693253,-2.448224368096694,1.9
250,0001_1,4.071428571428571,-19.109332937372432,-31.891081170065686,1.9
250,0001_1,4.142857142857142,-19.109332937372432,-34.33930553816238,1.9
250,0001_1,4.214285714285714,15.885080979044403,0.0,2.0
250,0001_1,4.285714285714286,68.02722315442526,39.71825634832603,2.0
250,0001_1,4.357142857142857,68.02722315442526,37.971712670721026,2.0
250,0001_1,4.428571428571428,28.308966806099228,-1.746543677605004,2.1
250,0001_1,4.5,-6.685447110317607,-36.740957594021836,2.1
250,0001_1,4.571428571428571,-6.685447110317607,-36.740957594021836,2.1
250,0001_1,4.642857142857142,30.055510483704232,0.0,2.0
250,0001_1,4.714285714285714,69.77376683203026,39.71825634832603,2.0
250,0001_1,4.785714285714286,69.77376683203026,7.377691437014676,2.0
250,0001_1,4.857142857142857,62.396075395015586,32.340564911311354,2.0
250,0001_1,4.928571428571428,30.055510483704232,0.0,2.1
250,0001_1,5.0,30.055510483704232,0.0,2.1
250,0001_1,5.071428571428571,30.055510483704232,0.0,2.1
250,0001_1,5.142857142857142,62.396075395015586,0.0,2.1
250,0001_1,5.214285714285714,62.396075395015586,0.0,2.0
250,0001_1,5.285714285714286,62.396075395015586,0.0,2.0
250,0001_1,5.357142857142857,30.055510483704232,0.0,2.1
250,0001_1,5.428571428571428,7.984695761459125,-22.070814722245107,2.1
250,0001_1,5.5,7.984695761459125,-22.070814722245107,2.0
250,0001_1,5.571428571428571,62.396075395015586,24.000814287810215,2.1
250,0001_1,5.642857142857142,92.80664074076184,30.41056534574625,2.1
250,0001_1,5.7142857142857135,92.80664074076184,30.41056534574625,2.1
250,0001_1,5.785714285714286,20.016499297195356,-18.378761810010015,2.1
250,0001_1,5.857142857142857,-42.483393961748334,-72.53890444545257,2.1
250,0001_1,5.928571428571428,-42.483393961748334,-75.06757321456747,2.0
250,0001_1,6.0,38.39526110720537,0.0,2.0
250,0001_1,6.071428571428571,114.06919387268157,51.67311847766598,2.0
250,0001_1,6.142857142857142,114.06919387268157,75.6739327654762,1.9
250,0001_1,6.2142857142857135,72.45327865426893,39.08862220190136,1.9
250,0001_1,6.285714285714286,-8.425376414684777,-41.00955566750392,1.9
250,0001_1,6.357142857142857,-8.425376414684777,-41.00955566750392,1.9
250,0001_1,6.428571428571428,32.58417925281914,-0.7804771995484288,1.8
250,0001_1,6.5,75.33706997617864,41.97241352381107,1.9
250,0001_1,6.571428571428571,75.33706997617864,41.97241352381107,1.8
250,0001_1,6.642857142857142,33.36465645236757,0.0,1.8
250,0001_1,6.7142857142857135,32.22768094742071,-0.3564983053984321,1.8
250,0001_1,6.785714285714286,32.22768094742071,0.0,1.8
250,0001_1,6.857142857142857,32.22768094742071,0.0,1.7
250,0001_1,6.928571428571428,33.36465645236757,0.7804771995484288,1.7
250,0001_1,7.0,33.36465645236757,0.0,1.7
250,0001_1,7.071428571428571,33.36465645236757,1.1369755049468608,1.7
250,0001_1,7.142857142857142,32.22768094742071,0.0,1.7
250,0001_1,7.2142857142857135,20.167548326655297,-12.060132620765412,1.7
250,0001_1,7.285714285714286,20.167548326655297,-12.060132620765412,1.6
250,0001_1,7.357142857142857,32.22768094742071,0.0,1.7
250,0001_1,7.428571428571428,62.62540560821035,30.397724660789642,1.7
250,0001_1,7.5,62.62540560821035,30.397724660789642,1.8
250,0001_1,7.571428571428571,20.94802552620373,-3.9354438492180854,1.8
250,0001_1,7.642857142857142,0.4309153232707592,-21.602182479452352,1.8
250,0001_1,7.7142857142857135,0.4309153232707592,-21.20078749577405,1.8
250,0001_1,7.785714285714286,22.033097802723113,0.0,1.8
250,0001_1,7.857142857142857,63.710477884729734,38.827008509307916,1.8
250,0001_1,7.928571428571428,63.710477884729734,38.827008509307916,1.8
250,0001_1,8.0,24.883469375421814,2.850371572698702,1.7
250,0001_1,8.071428571428571,3.28128689596946,-18.350415923075353,1.7
250,0001_1,8.142857142857142,3.28128689596946,-18.350415923075353,1.6
250,0001_1,8.214285714285714,21.63170281904481,-0.4013949836783013,1.6
250,0001_1,8.285714285714285,31.926536143630905,7.043066768209091,1.6
250,0001_1,8.357142857142856,31.926536143630905,1.5011312112966522,1.5
250,0001_1,8.428571428571429,30.425404932334253,5.541935556912438,1.5
250,0001_1,8.5,21.63170281904481,0.0,1.5
250,0001_1,8.571428571428571,21.63170281904481,0.0,1.5
250,0001_1,8.642857142857142,21.63170281904481,0.0,1.4
250,0001_1,8.714285714285714,30.425404932334253,8.793702113289442,1.4
250,0001_1,8.785714285714285,30.425404932334253,8.793702113289442,1.4
250,0001_1,8.857142857142856,30.425404932334253,8.793702113289442,1.3
250,0001_1,8.928571428571429,21.63170281904481,0.0,1.3
250,0001_1,9.0,6.984620112733997,-4.2628557671621925,1.3
250,0001_1,9.071428571428571,6.984620112733997,-4.2628557671621925,1.2
250,0001_1,9.142857142857142,6.984620112733997,-4.2628557671621925,1.2
250,0001_1,9.214285714285714,8.735255457814347,-2.5122204220818425,1.2
250,0001_1,9.285714285714285,8.735255457814347,-2.5122204220818425,1.1
250,0001_1,9.357142857142856,8.735255457814347,-2.5122204220818425,1.1
250,0001_1,9.428571428571429,11.24747587989619,2.01249128800079,1.0
250,0001_1,9.5,11.24747587989619,2.01249128800079,1.0
