Condition_mM,Track,Time,Speed,Speed_norm_pct,V0
450,0001_1,0.0,,,161.88691260406884
450,0001_1,0.0714285714285714,,,161.88691260406884
450,0001_1,0.1428571428571428,,,161.88691260406884
450,0001_1,0.2142857142857142,,,161.88691260406884
450,0001_1,0.2857142857142857,,,161.88691260406884
450,0001_1,0.3571428571428571,,,161.88691260406884
450,0001_1,0.4285714285714285,,,161.88691260406884
450,0001_1,0.5,,,161.88691260406884
450,0001_1,0.5714285714285714,,,161.88691260406884
450,0001_1,0.6428571428571428,,,161.88691260406884
450,0001_1,0.7142857142857142,,,161.88691260406884
450,0001_1,0.7857142857142857,,,161.88691260406884
450,0001_1,0.8571428571428571,,,161.88691260406884
450,0001_1,0.9285714285714284,,,161.88691260406884
450,0001_1,1.0,,,161.88691260406884
450,0001_1,1.0714285714285714,,,161.88691260406884
450,0001_1,1.1428571428571428,,,161.88691260406884
450,0001_1,1.2142857142857142,333.5969965289983,206.06792183682288,161.88691260406884
450,0001_1,1.2857142857142856,267.0305412117791,164.94881328972087,161.88691260406884
450,0001_1,1.357142857142857,,,161.88691260406884
450,0001_1,1.4285714285714284,,,161.88691260406884
450,0001_1,1.5,,,161.88691260406884
450,0001_1,1.5714285714285714,,,161.88691260406884
450,0001_1,1.6428571428571428,,,161.88691260406884
450,0001_1,1.7142857142857142,,,161.88691260406884
450,0001_1,1.7857142857142856,103.41312874955075,63.879857294252695,161.88691260406884
450,0001_1,1.857142857142857,,,161.88691260406884
450,0001_1,1.9285714285714284,,,161.88691260406884
450,0001_1,2.0,,,161.88691260406884
450,0001_1,2.071428571428571,,,161.88691260406884
450,0001_1,2.142857142857143,146.97620902620008,90.78943236484083,161.88691260406884
450,0001_1,2.214285714285714,,,161.88691260406884
450,0001_1,2.2857142857142856,,,161.88691260406884
450,0001_1,2.357142857142857,,,161.88691260406884
450,0001_1,2.4285714285714284,,,161.88691260406884
450,0001_1,2.5,,,161.88691260406884
450,0001_1,2.571428571428571,,,161.88691260406884
450,0001_1,2.642857142857143,,,161.88691260406884
450,0001_1,2.714285714285714,,,161.88691260406884
450,0001_1,2.7857142857142856,,,161.88691260406884
450,0001_1,2.8571428571428568,,,161.88691260406884
450,0001_1,2.9285714285714284,,,161.88691260406884
450,0001_1,3.0,,,161.88691260406884
450,0001_1,3.071428571428571,,,161.88691260406884
450,0001_1,3.142857142857143,,,161.88691260406884
450,0001_1,3.214285714285714,,,161.88691260406884
450,0001_1,3.2857142857142856,,,161.88691260406884
450,0001_1,3.3571428571428568,,,161.88691260406884
450,0001_1,3.4285714285714284,,,161.88691260406884
450,0001_1,3.5,,,161.88691260406884
450,0001_1,3.571428571428571,,,161.88691260406884
450,0001_1,3.642857142857143,,,161.88691260406884
450,0001_1,3.714285714285714,,,161.88691260406884
450,0001_1,3.7857142857142856,,,161.88691260406884
450,0001_1,3.8571428571428568,,,161.88691260406884
450,0001_1,3.928571428571429,,,161.88691260406884
450,0001_1,4.0,,,161.88691260406884
450,0001_1,4.071428571428571,,,161.88691260406884
450,0001_1,4.142857142857142,,,161.88691260406884
450,0001_1,4.214285714285714,,,161.88691260406884
450,0001_1,4.285714285714286,,,161.88691260406884
450,0001_1,4.357142857142857,,,161.88691260406884
450,0001_1,4.428571428571428,,,161.88691260406884
450,0001_1,4.5,,,161.88691260406884
450,0001_1,4.571428571428571,,,161.88691260406884
450,0001_1,4.642857142857142,,,161.88691260406884
450,0001_1,4.714285714285714,,,161.88691260406884
450,0001_1,4.785714285714286,,,161.88691260406884
450,0001_1,4.857142857142857,,,161.88691260406884
450,0001_1,4.928571428571428,,,161.88691260406884
450,0001_1,5.0,,,161.88691260406884
450,0001_1,5.071428571428571,144.38148154417826,89.18662986506878,161.88691260406884
450,0001_1,5.142857142857142,184.03655073922351,113.68216724802618,161.88691260406884
450,0001_1,5.214285714285714,188.22072936927987,116.2667978168293,161.88691260406884
450,0001_1,5.285714285714286,274.49754189373755,169.56129280510993,161.88691260406884
450,0001_1,5.357142857142857,179.2807463914428,110.74443480796654,161.88691260406884
450,0001_1,5.428571428571428,137.5129913387608,84.9438593440101,161.88691260406884
450,0001_1,5.5,123.82612291045749,76.48927323316268,161.88691260406884
450,0001_1,5.571428571428571,129.69240880740423,80.11296696021157,161.88691260406884
450,0001_1,5.642857142857142,143.80296998876952,88.82927450749048,161.88691260406884
450,0001_1,5.7142857142857135,150.51100455039327,92.97292914499027,161.88691260406884
450,0001_1,5.785714285714286,138.75875418846542,85.71338594110533,161.88691260406884
450,0001_1,5.857142857142857,219.7913921519852,135.7684748053321,161.88691260406884
450,0001_1,5.928571428571428,220.3965041077717,136.14226163346592,161.88691260406884
450,0001_1,6.0,199.79820876764666,123.41838234712554,161.88691260406884
450,0001_1,6.071428571428571,170.75486356975864,105.47786774300798,161.88691260406884
450,0001_1,6.142857142857142,135.96187984281426,83.98571425927423,161.88691260406884
450,0001_1,6.2142857142857135,140.82804173672739,86.99161622851767,161.88691260406884
450,0001_1,6.285714285714286,147.33662707390798,91.01206805657793,161.88691260406884
450,0001_1,6.357142857142857,143.83269113475856,88.84763370991826,161.88691260406884
450,0001_1,6.428571428571428,142.76950425716802,88.19088705851301,161.88691260406884
450,0001_1,6.5,153.76439560025648,94.98259811546482,161.88691260406884
450,0001_1,6.571428571428571,166.02106159534696,102.55372650251793,161.88691260406884
450,0001_1,6.642857142857142,164.61683721428466,101.6863158153448,161.88691260406884
450,0001_1,6.7142857142857135,164.25575832164142,101.46327190967324,161.88691260406884
450,0001_1,6.785714285714286,179.68490509698975,110.99408976712648,161.88691260406884
450,0001_1,6.857142857142857,161.88691260406884,100.0,161.88691260406884
450,0001_1,6.928571428571428,93.33056307175885,57.65170363092902,161.88691260406884
450,0001_1,7.0,170.63337147246392,105.40282023277973,161.88691260406884
450,0001_1,7.071428571428571,325.94315719040736,201.3400292508977,161.88691260406884
450,0001_1,7.142857142857142,272.84950757574967,168.54327702392163,161.88691260406884
450,0001_1,7.2142857142857135,172.16558863674794,106.34929400242375,161.88691260406884
450,0001_1,7.285714285714286,119.4986043559767,73.81609942011657,161.88691260406884
450,0001_1,7.357142857142857,193.5010538784743,119.52853431192736,161.88691260406884
450,0001_1,7.428571428571428,303.20509383127336,187.29438282193334,161.88691260406884
450,0001_1,7.5,378.3169260522703,233.6921002240188,161.88691260406884
450,0001_1,7.571428571428571,306.30955531273935,189.2120557403481,161.88691260406884
450,0001_1,7.642857142857142,225.1466773184707,139.07651563478635,161.88691260406884
450,0001_1,7.7142857142857135,165.4527405759393,102.20266599350838,161.88691260406884
450,0001_1,7.785714285714286,137.75109129848173,85.09093729854695,161.88691260406884
450,0001_1,7.857142857142857,132.12425922510315,81.61515782825694,161.88691260406884
450,0001_1,7.928571428571428,138.7292798618966,85.69517920277504,161.88691260406884
450,0001_1,8.0,147.0642109149138,90.84379246554208,161.88691260406884
450,0001_1,8.071428571428571,126.5216559370675,78.1543448459635,161.88691260406884
450,0001_1,8.142857142857142,82.67819922818263,51.07157700288653,161.88691260406884
450,0001_1,8.214285714285714,220.0224100710677,135.91117807600816,161.88691260406884
450,0001_1,8.285714285714285,260.3535535213845,160.82433677522664,161.88691260406884
450,0001_1,8.357142857142856,215.79918822291756,133.30242991952255,161.88691260406884
450,0001_1,8.428571428571429,128.784706119064,79.55226524953021,161.88691260406884
450,0001_1,8.5,88.65262325903561,54.762069294542485,161.88691260406884
450,0001_1,8.571428571428571,191.8583120743543,118.51378779678585,161.88691260406884
450,0001_1,8.642857142857142,286.5987830621276,177.03641292058606,161.88691260406884
450,0001_1,8.714285714285714,287.1817712029726,177.39653353285001,161.88691260406884
450,0001_1,8.785714285714285,223.28298995081937,137.92528769568207,161.88691260406884
450,0001_1,8.857142857142856,153.94793704477428,95.09597444809444,161.88691260406884
450,0001_1,8.928571428571429,118.69015716607376,73.31670933545904,161.88691260406884
450,0001_1,9.0,107.02227913174461,66.10928419735316,161.88691260406884
450,0001_1,9.071428571428571,104.94817483241377,64.82807852978722,161.88691260406884
450,0001_1,9.142857142857142,103.73697405112837,64.07990144628965,161.88691260406884
450,0001_1,9.214285714285714,92.49718096355932,57.13691086924497,161.88691260406884
450,0001_1,9.285714285714285,,,161.88691260406884
450,0001_1,9.357142857142856,151.58731246710403,93.63778086116521,161.88691260406884
450,0001_1,9.428571428571429,192.82138199900183,119.10869068866008,161.88691260406884
450,0001_1,9.5,68.22509216456633,42.143673671401885,161.88691260406884
450,0001_1,9.571428571428571,7.130036124019723,4.404331399819727,161.88691260406884
450,0001_1,9.642857142857142,45.73414313716932,28.25067351121986,161.88691260406884
450,0001_1,9.714285714285714,130.1307167925683,80.38371644706851,161.88691260406884
