Condition_mM,Track,InitialThrashRate_Hz,SuppressionThreshold_Hz,MeanThrashRate_Hz,TimeToSuppression_s
650,0006_2,0.9000000000000001,0.22500000000000003,0.19893458870168487,151.85714285714286
650,0006_1,0.7133333333333335,0.17833333333333337,0.10704276836846595,106.14285714285714
650,0005_6,0.8000000000000002,0.20000000000000004,0.10130022103757638,116.57142857142856
650,0005_3,1.1499999999999997,0.2874999999999999,0.10305288461538463,82.21428571428571
650,0005_4,1.5599999999999998,0.38999999999999996,0.17841543314729438,112.14285714285714
650,0006_4,1.1266666666666665,0.2816666666666666,0.1266346153846154,101.21428571428572
650,0005_2,0.523076923076923,0.13076923076923075,0.09722625968992249,88.78571428571428
650,0005_1,0.9000000000000001,0.22500000000000003,0.11303668069753457,82.92857142857143
650,0004_8,0.325,0.08125,0.10492557182621325,105.14285714285714
650,0005_5,0.5,0.125,0.10280035004375547,106.5
650,0006_5,0.8000000000000003,0.20000000000000007,0.16826923076923078,140.5
650,0006_8,0.4,0.1,0.122262229947852,81.57142857142857
650,0006_7,1.0133333333333332,0.2533333333333333,1.120245398773006,
650,0007_1,0.8466666666666668,0.2116666666666667,0.25588235294117645,221.57142857142856
650,0007_2,0.7866666666666667,0.19666666666666668,0.15997240341194183,129.64285714285714
650,0007_3,0.92,0.23,0.2148729174267299,158.78571428571428
650,0007_4,0.8307692307692308,0.2076923076923077,0.31717485998755446,221.6428571428572
650,0007_5,1.153333333333333,0.2883333333333333,0.2672003881610869,180.8571428571429
650,0007_6,0.9599999999999999,0.23999999999999996,0.23901152808437576,157.64285714285714
650,0007_7,0.7857142857142857,0.19642857142857142,0.24676477742641695,221.7142857142857
650,0007_8,0.98,0.245,0.20217704918032786,168.64285714285714
650,0007_9,0.9533333333333333,0.2383333333333333,0.25742537771772506,209.07142857142856
650,0004_7,0.7642857142857142,0.19107142857142856,0.11891859199225838,115.28571428571428
650,0006_6,1.0999999999999999,0.27499999999999997,0.152470912048042,132.14285714285714
650,0004_6,0.9266666666666666,0.23166666666666666,0.14373369767730715,135.57142857142856
650,0003_7,1.057142857142857,0.26428571428571423,0.5563291139240506,138.85714285714286
650,0004_4,0.7466666666666667,0.18666666666666668,0.11788863693625598,130.28571428571428
650,0001_1,0.8666666666666667,0.21666666666666667,0.27241379310344827,208.7142857142857
650,0001_2,0.8000000000000003,0.20000000000000007,0.28360929921391537,238.07142857142856
650,0001_3,1.16,0.29,0.07827656757732579,67.35714285714285
650,0001_4,0.9066666666666667,0.22666666666666668,0.06579609440517552,78.07142857142857
650,0001_5,0.42500000000000004,0.10625000000000001,0.0803995157384988,100.14285714285714
650,0001_6,0.6199999999999999,0.15499999999999997,0.0425247166626477,41.14285714285714
650,0001_7,1.0999999999999999,0.27499999999999997,0.13867958812840703,108.14285714285714
650,0001_8,0.7466666666666667,0.18666666666666668,0.045683100318861906,35.92857142857142
650,0002_2,1.2600000000000002,0.31500000000000006,0.21949186718644975,166.85714285714286
650,0002_3,0.8933333333333333,0.22333333333333333,0.1270584011488751,123.28571428571428
650,0002_4,1.135714285714286,0.2839285714285715,0.2274296435272045,196.57142857142856
650,0002_5,0.64,0.16,0.3197996308990245,271.2142857142857
650,0002_1,0.8000000000000002,0.20000000000000004,0.11631986450520203,98.28571428571428
650,0003_1,0.7933333333333333,0.19833333333333333,0.12119843788137662,146.2142857142857
650,0004_3,1.0307692307692307,0.25769230769230766,0.10527618551328816,119.85714285714285
650,0002_6,0.8454545454545456,0.2113636363636364,0.1492925430210325,165.28571428571428
650,0004_1,0.8866666666666668,0.2216666666666667,0.10580200652725735,84.71428571428571
650,0003_8,0.45,0.1125,0.16166481412868963,154.7142857142857
650,0004_5,0.8066666666666666,0.20166666666666666,0.14209635416666666,103.35714285714285
650,0004_2,0.9133333333333334,0.22833333333333336,0.09592995169082125,78.92857142857143
650,0003_5,0.7642857142857142,0.19107142857142856,0.23896444167186526,183.57142857142856
650,0003_4,1.2285714285714284,0.3071428571428571,0.280211347339288,191.2142857142857
650,0003_3,0.7933333333333334,0.19833333333333336,0.26563390754740374,163.57142857142856
650,0003_2,1.053333333333333,0.26333333333333325,0.14965635738831617,133.92857142857142
650,0003_6,0.42857142857142855,0.10714285714285714,0.16195152268489743,169.28571428571428
750,0003_1,1.1466666666666663,0.28666666666666657,0.11971814020717901,118.85714285714285
750,0003_8,0.6499999999999999,0.16249999999999998,0.13974751807819585,116.21428571428572
750,0003_7,0.6866666666666669,0.17166666666666672,0.16128060263653482,148.2142857142857
750,0003_6,0.9999999999999999,0.24999999999999997,0.18353973788625708,175.5
750,0003_5,1.0999999999999999,0.27499999999999997,0.17895491269220742,180.3571428571429
750,0003_4,1.1466666666666667,0.2866666666666667,0.13423400458832527,117.14285714285714
750,0003_3,0.8000000000000002,0.20000000000000004,0.07936678614097967,70.07142857142857
750,0003_2,0.9533333333333333,0.2383333333333333,0.09912480517923511,77.64285714285714
750,0002_5,0.6,0.15,0.08095867371456031,87.42857142857143
750,0001_2,0.29999999999999993,0.07499999999999998,0.5966478190630049,168.07142857142856
750,0002_3,1.2533333333333336,0.3133333333333334,0.17799635701275046,112.14285714285714
750,0002_2,0.8142857142857144,0.2035714285714286,0.13197893152746423,43.14285714285714
750,0002_1,0.6333333333333333,0.15833333333333333,0.10929961089494163,63.0
750,0001_6,1.3199999999999998,0.32999999999999996,0.11256979774165529,79.92857142857143
750,0001_5,0.9333333333333333,0.23333333333333334,0.15933724129680585,151.85714285714286
750,0001_4,0.7571428571428571,0.18928571428571428,0.050156739811912224,21.357142857142858
750,0001_3,0.6714285714285715,0.16785714285714287,0.0686121413234433,7.5
750,0001_1,0.7666666666666667,0.19166666666666668,0.09571152452283159,75.07142857142857
750,0002_4,0.9133333333333333,0.22833333333333333,0.3942726231386025,190.57142857142856
850,0003_9,0.6692307692307693,0.16730769230769232,0.037961419385567984,37.42857142857142
850,0004_1,0.9333333333333332,0.2333333333333333,0.11065687887609164,81.71428571428571
850,0004_2,1.1333333333333333,0.2833333333333333,0.17412199630314232,149.35714285714286
850,0004_3,0.7933333333333333,0.19833333333333333,0.11042413750463707,105.35714285714285
850,0004_8,0.94,0.235,0.09633816662570656,93.5
850,0004_5,1.32,0.33,0.23395904436860068,59.35714285714285
850,0004_6,1.0399999999999998,0.25999999999999995,0.15402843601895733,117.92857142857142
850,0003_8,0.5066666666666665,0.12666666666666662,0.07393028846153847,83.28571428571428
850,0004_4,0.9,0.225,0.11616161616161616,94.21428571428572
850,0003_7,0.9571428571428572,0.2392857142857143,0.22718606180144638,104.21428571428572
850,0004_7,0.8600000000000001,0.21500000000000002,0.0701851406588122,67.64285714285714
850,0003_5,0.43333333333333335,0.10833333333333334,0.05361778846153846,59.21428571428571
850,0003_6,0.7230769230769231,0.18076923076923077,0.0792912912912913,107.78571428571428
850,0002_1,0.8222222222222223,0.20555555555555557,0.51,46.85714285714285
850,0002_3,0.925,0.23125,0.11190692837644611,109.85714285714285
850,0002_4,0.0,0.0,0.38565828160731785,106.35714285714285
850,0002_2,0.7428571428571429,0.18571428571428572,0.13713654766286348,111.71428571428572
850,0003_10,0.6500000000000001,0.16250000000000003,0.15802639849151479,151.14285714285714
850,0003_2,1.0466666666666664,0.2616666666666666,0.09591461170408538,92.07142857142856
850,0003_3,0.86,0.215,0.09449849849849849,71.07142857142857
850,0003_4,0.7466666666666667,0.18666666666666668,0.11746708922476841,119.42857142857142
850,0003_1,0.9333333333333333,0.23333333333333334,0.15910644222250347,141.85714285714286
950,0004_10,0.4,0.1,0.10979611533357464,106.28571428571428
950,0003_7,0.557142857142857,0.13928571428571426,0.19481391092129344,174.14285714285714
950,0003_8,0.5999999999999999,0.14999999999999997,0.08155246765692382,87.35714285714285
950,0003_9,0.6300000000000001,0.15750000000000003,0.0785099939430648,88.28571428571428
950,0004_1,0.9,0.225,0.10078799249530956,116.42857142857142
950,0004_2,0.9,0.225,0.09809643080776455,117.85714285714285
950,0004_7,1.1133333333333333,0.2783333333333333,0.12729970326409495,115.57142857142856
950,0004_4,0.8800000000000001,0.22000000000000003,0.08790720631786773,77.78571428571428
950,0004_5,0.9466666666666667,0.23666666666666666,0.08593170007423905,64.71428571428571
950,0003_6,0.6,0.15,0.11219933390896755,113.5
950,0004_8,0.9799999999999999,0.24499999999999997,0.11000634115409004,88.92857142857143
950,0004_9,0.5428571428571429,0.13571428571428573,0.21379908336430076,166.57142857142856
950,0004_3,0.49333333333333323,0.12333333333333331,0.08971532404603269,99.92857142857142
950,0003_5,0.7666666666666667,0.19166666666666668,0.08857349049795525,96.28571428571428
