Time,MeanThrashRate_Hz,SEThrashRate_Hz,NTracks
0.0,0.7000000000000001,0.05071946143361483,30
0.0714285714285714,0.7217391304347827,0.05406646536843319,30
0.1428571428571428,0.7434782608695653,0.05328203983550629,30
0.2142857142857142,0.7666666666666666,0.05131130715101589,30
0.2857142857142857,0.768,0.04923413450036469,30
0.3571428571428571,0.7846153846153846,0.049518390582864856,30
0.4285714285714285,0.8,0.05023023913019848,30
0.5,0.828,0.054012344268077585,30
0.5714285714285714,0.8071428571428572,0.051672700986215965,30
0.6428571428571428,0.8321428571428572,0.05371233673149936,30
0.7142857142857142,0.8035714285714286,0.046712602917767125,30
0.7857142857142857,0.8535714285714285,0.057845383872649245,30
0.8571428571428571,0.8392857142857143,0.060714285714285714,30
0.9285714285714284,0.8888888888888888,0.06209388474171341,30
1.0,0.94,0.06454972243679027,30
1.0714285714285714,0.9538461538461539,0.06498065255982423,30
1.1428571428571428,0.9296296296296297,0.07177338800344665,30
1.2142857142857142,0.9571428571428572,0.06370994362028405,30
1.2857142857142856,0.9740740740740741,0.06889287125088249,30
1.357142857142857,0.9689655172413794,0.06510761237413519,30
1.4285714285714284,0.9888888888888888,0.06821562372388006,30
1.5,1.05,0.07173669804328776,30
1.5714285714285714,1.0653846153846154,0.07273604707693909,30
1.6428571428571428,1.0666666666666667,0.0731855542858381,30
1.7142857142857142,1.0851851851851853,0.07370993116041061,30
1.7857142857142856,1.1208333333333333,0.08575731824660936,30
1.857142857142857,1.123076923076923,0.08025108526612292,30
1.9285714285714284,1.1384615384615384,0.0807802190327697,30
2.0,1.104,0.09686416606086413,30
2.071428571428571,1.151851851851852,0.09048309255900734,30
2.142857142857143,1.1814814814814814,0.083382385057081,30
2.214285714285714,1.1888888888888889,0.08274722662283117,30
2.2857142857142856,1.2142857142857142,0.08368406916250463,30
2.357142857142857,1.2428571428571427,0.0855156428384189,30
2.4285714285714284,1.2249999999999999,0.09781001452713797,30
2.5,1.2724137931034483,0.08464596681259458,30
2.571428571428571,1.2206896551724138,0.08190756990958338,30
2.642857142857143,1.25,0.08537189109045076,30
2.714285714285714,1.2333333333333332,0.08473185457363235,30
2.7857142857142856,1.2357142857142858,0.08232955548724367,30
2.8571428571428568,1.2249999999999999,0.08126398943465658,30
2.9285714285714284,1.2285714285714284,0.08354847511854067,30
3.0,1.210344827586207,0.07868137835697135,30
3.071428571428571,1.1814814814814816,0.08183038482982384,30
3.142857142857143,1.196551724137931,0.0750176922680174,30
3.214285714285714,1.1407407407407408,0.09218142325713512,30
3.2857142857142856,1.1884615384615385,0.08793825160119204,30
3.3571428571428568,1.2076923076923076,0.08502001156706522,30
3.4285714285714284,1.2185185185185186,0.08423225201938664,30
3.5,1.2269230769230768,0.08639047175162,30
3.571428571428571,1.2076923076923076,0.0852007722830793,30
3.642857142857143,1.2206896551724138,0.07946547261888368,30
3.714285714285714,1.196551724137931,0.07823212249873691,30
3.7857142857142856,1.2148148148148148,0.08568538883908025,30
3.8571428571428568,1.2296296296296296,0.08570385883509267,30
3.928571428571429,1.22,0.08774964387392124,30
4.0,1.2269230769230768,0.09022326022922542,30
4.071428571428571,1.2,0.09099683115594345,30
4.142857142857142,1.2222222222222223,0.08595588435401454,30
4.214285714285714,1.207142857142857,0.08450424544429917,30
4.285714285714286,1.2206896551724138,0.0829533833040988,30
4.357142857142857,1.210344827586207,0.08145004023232562,30
4.428571428571428,1.213793103448276,0.08315279690887929,30
4.5,1.2344827586206895,0.0841175377045828,30
4.571428571428571,1.2214285714285715,0.0848835403332185,30
4.642857142857142,1.2296296296296296,0.08848435965500331,30
4.714285714285714,1.2035714285714287,0.08412043250918813,30
4.785714285714286,1.1964285714285714,0.0951859976554318,30
4.857142857142857,1.2206896551724138,0.08427893377614615,30
4.928571428571428,1.2333333333333332,0.08754323311266078,30
5.0,1.2214285714285715,0.08331065451039782,30
5.071428571428571,1.1214285714285714,0.10545406267586399,30
5.142857142857142,1.2185185185185186,0.08722323539675639,30
5.214285714285714,1.1214285714285714,0.1009684773031619,30
5.285714285714286,1.2107142857142856,0.08170460500616784,30
5.357142857142857,1.2241379310344827,0.08179861917454292,30
5.428571428571428,1.2214285714285715,0.08346927687122904,30
5.5,1.2153846153846155,0.08800215166815441,30
5.571428571428571,1.1884615384615385,0.08599229358618724,30
5.642857142857142,1.1961538461538461,0.08708630012027756,30
5.7142857142857135,1.1777777777777778,0.08377376489516483,30
5.785714285714286,1.2,0.07988595860203708,30
5.857142857142857,1.2249999999999999,0.07552724726458049,30
5.928571428571428,1.2230769230769232,0.07889773172281898,30
