Time,MeanThrashRate_Hz,SEThrashRate_Hz,NTracks
0.0,0.5428571428571428,0.089390048930089,18
0.0714285714285714,0.5461538461538461,0.08594526031843266,18
0.1428571428571428,0.6071428571428571,0.08799618230622826,18
0.2142857142857142,0.6923076923076923,0.0865740667494058,18
0.2857142857142857,0.6785714285714286,0.08332286695131098,18
0.3571428571428571,0.6714285714285715,0.09517397108648186,18
0.4285714285714285,0.7214285714285714,0.09028560995960032,18
0.5,0.6266666666666667,0.10349449797506681,18
0.5714285714285714,0.6214285714285713,0.11003424613192493,18
0.6428571428571428,0.7307692307692307,0.09155677472490834,18
0.7142857142857142,0.7142857142857143,0.10527678999558232,18
0.7857142857142857,0.7333333333333333,0.09791476695218955,18
0.8571428571428571,0.7333333333333333,0.09791476695218955,18
0.9285714285714284,0.8,0.09721393650372076,18
1.0,0.8142857142857143,0.10046985380084392,18
1.0714285714285714,0.7357142857142858,0.1082361799198497,18
1.1428571428571428,0.7785714285714286,0.11775303427115069,18
1.2142857142857142,0.7866666666666667,0.10861319163354605,18
1.2857142857142856,0.8714285714285713,0.10452854462060761,18
1.357142857142857,0.8846153846153846,0.11538461538461539,18
1.4285714285714284,0.8846153846153846,0.11538461538461539,18
1.5,0.8384615384615385,0.1318208095797636,18
1.5714285714285714,0.8125,0.12344870729713348,18
1.6428571428571428,0.8333333333333334,0.1329757108743536,18
1.7142857142857142,0.8428571428571429,0.14552454787607788,18
1.7857142857142856,0.84,0.13965944975103511,18
1.857142857142857,0.9615384615384616,0.13035378956382096,18
1.9285714285714284,0.9846153846153847,0.13580064283964471,18
2.0,1.1,0.1337115846843043,18
2.071428571428571,1.0833333333333333,0.1460766368670358,18
2.142857142857143,1.0357142857142858,0.13326299819379014,18
2.214285714285714,1.0818181818181818,0.15714393044605016,18
2.2857142857142856,1.0916666666666666,0.15928739670003633,18
2.357142857142857,1.1846153846153846,0.11974660952651915,18
2.4285714285714284,1.1500000000000001,0.15200677815828018,18
2.5,1.2666666666666666,0.11169040905443704,18
2.571428571428571,1.169230769230769,0.12215197311746197,18
2.642857142857143,1.1615384615384614,0.12275599183164945,18
2.714285714285714,1.26,0.11469767022723501,18
2.7857142857142856,1.1818181818181819,0.11506376241670356,18
2.8571428571428568,1.19,0.13203534880225573,18
2.9285714285714284,1.2,0.11481209945740992,18
3.0,1.175,0.11685590712626825,18
3.071428571428571,1.1923076923076923,0.11004750632756376,18
3.142857142857143,1.1846153846153846,0.10732538223823768,18
3.214285714285714,1.2090909090909092,0.12094667905136428,18
3.2857142857142856,1.2181818181818183,0.1181818181818182,18
3.3571428571428568,1.2,0.1213559752433836,18
3.4285714285714284,1.2090909090909092,0.11712817024295567,18
3.5,1.2181818181818183,0.11185882483834199,18
3.571428571428571,1.0999999999999999,0.13008872711759817,18
3.642857142857143,1.31,0.1015983376941878,18
3.714285714285714,1.1153846153846154,0.12802551520840957,18
