Time,MeanSpeed,SESpeed,MeanNormSpeed,SENormSpeed,NTracks
0.0,,,,,30
0.0714285714285714,,,,,30
0.1428571428571428,,,,,30
0.2142857142857142,,,,,30
0.2857142857142857,,,,,30
0.3571428571428571,,,,,30
0.4285714285714285,,,,,30
0.5,,,,,30
0.5714285714285714,,,,,30
0.6428571428571428,,,,,30
0.7142857142857142,,,,,30
0.7857142857142857,,,,,30
0.8571428571428571,,,,,30
0.9285714285714284,,,,,30
1.0,253.15489469270713,21.997364994370173,103.82163714516408,10.872765203695927,30
1.0714285714285714,269.09123602081524,29.530021570874382,110.48746298652767,12.937052025096667,30
1.1428571428571428,267.8354378468771,30.480076428919446,108.8259523066149,11.334837694584467,30
1.2142857142857142,272.7779258592275,26.011838941774023,109.91988688547558,9.027397220984064,30
1.2857142857142856,270.8406506363492,27.515177550273616,104.3079168293139,10.53984962057972,30
1.357142857142857,259.46441253950945,27.87160856352365,105.00374035364437,11.878983571935592,30
1.4285714285714284,267.11578948493917,26.142156419874645,107.05245173116616,11.829496052613946,30
1.5,283.34929482581816,27.351447248345078,112.86891467253099,11.767787963705628,30
1.5714285714285714,303.725827296984,23.287982699429058,121.1182025039068,9.890003451221215,30
1.6428571428571428,312.537533281736,28.860582386830327,127.40608036137688,13.446840312133462,30
1.7142857142857142,305.05054714558946,32.08203780375164,125.775707726025,14.576087838929737,30
1.7857142857142856,309.9422452876818,35.653820866929394,117.02631235603177,13.947087312593462,30
1.857142857142857,320.71653869522004,35.0216107108159,129.0322860041858,14.667722817661652,30
1.9285714285714284,277.3103851321255,29.244955235617468,114.73210969028491,13.442190751047198,30
2.0,267.25855391745534,29.524054669470004,109.9477334016253,13.949967671091757,30
2.071428571428571,267.7225350177373,28.60107349358059,110.48999049070355,13.128757211495602,30
2.142857142857143,291.71761045273183,24.198099097686036,117.8666689895913,11.293848048506643,30
2.214285714285714,286.510635807065,20.837039761406864,113.02227325648357,8.134434406308298,30
2.2857142857142856,287.3414595986412,28.74958762875691,113.88431523536607,11.263602084715602,30
2.357142857142857,278.7871727486322,31.019122212223234,109.85846345202268,12.190452234665463,30
2.4285714285714284,282.74014766667426,33.123388387987376,112.82990969343844,14.107784784141177,30
2.5,297.30966293282233,27.86203154355409,117.49809161865461,10.464120125913606,30
2.571428571428571,305.5742248992963,25.389660268995804,119.31038847226287,8.349409305706317,30
2.642857142857143,288.7312287438136,27.197109493396145,112.50681459175068,8.52259586238562,30
2.714285714285714,274.7076576213983,22.435861412700334,107.71986311871396,7.102935609470254,30
2.7857142857142856,253.08628322717928,28.15712833607973,95.09610219813526,8.383391324118584,30
2.8571428571428568,258.05162911382814,26.934020977304087,98.05067173638463,7.9674056857474715,30
2.9285714285714284,257.21430330722603,34.00997556309982,93.70852665007054,10.201943806676379,30
3.0,248.34129608295157,30.73676151543539,92.98787910332547,8.876011794880153,30
3.071428571428571,268.63998123970515,27.32442042144377,103.09185729802476,7.813557275887247,30
3.142857142857143,268.34730571321853,27.220419834644606,101.04628003199744,7.591798827823032,30
3.214285714285714,260.4199796026333,28.77985087747456,97.33829798773674,7.465731069528573,30
3.2857142857142856,254.3858678278621,25.38808009125988,96.47920061515144,6.781331181340639,30
3.3571428571428568,235.72382290280342,24.821071744588828,92.62541032838752,7.98429802593905,30
3.4285714285714284,255.98108960251434,24.127385052856415,101.74935045914144,7.572443706343218,30
3.5,270.73502927976426,21.12595575467208,110.12767169729604,7.985122446764806,30
3.571428571428571,274.9155690926414,22.590458661642554,111.42837706336265,8.709128556023472,30
3.642857142857143,266.5732857837555,24.103903409641948,104.27722578421091,8.979766954957663,30
3.714285714285714,261.0641689353362,23.87389822177019,102.72914303863041,9.074475833880513,30
3.7857142857142856,248.6538178140448,26.974642669378618,95.4183288566047,9.185445678225864,30
3.8571428571428568,246.93264395377267,23.880189177125434,95.54698313322014,7.838793655694048,30
3.928571428571429,229.18868133543546,28.066310560674882,87.07050476924589,9.204220937118565,30
4.0,231.09118735323983,28.893291447473477,89.65892816432734,10.142378480637388,30
4.071428571428571,250.14706233141783,29.45725869083627,96.67638946571171,11.39173117992785,30
4.142857142857142,245.80811865660974,26.165586398694504,97.84343457612684,10.761774064051277,30
4.214285714285714,242.44105674303563,23.096530483494742,95.05005407239119,9.157146305173557,30
4.285714285714286,229.99750944300033,24.243859674280422,94.49660906501107,9.921570274264132,30
4.357142857142857,256.34567929652906,24.361642535304025,103.82179076740495,9.645401790252215,30
4.428571428571428,260.7528580242487,24.57206999260337,102.77465183585569,8.59581232105822,30
4.5,238.41259857033762,23.753785084960434,94.50201567446071,7.282013201754515,30
4.571428571428571,228.11426123586767,26.373036364722676,89.65220795893224,8.023585663810353,30
4.642857142857142,237.71725098036063,26.741364268513955,92.17062259953639,7.506312741277312,30
4.714285714285714,247.09862554870307,23.358708728738623,94.34161167522781,7.572789787587342,30
4.785714285714286,228.62547637139193,20.2115494591978,90.00618127319572,7.642706508821855,30
4.857142857142857,230.33624247947645,19.414226848440766,93.57776100258589,7.675942713567618,30
4.928571428571428,242.73193499780052,19.833819172701556,97.58085817294895,7.609856128286899,30
5.0,243.87011707353798,19.639554176711314,97.8705481318954,6.776478558757693,30
5.071428571428571,244.40695671733735,25.612595713706128,96.05288376266505,8.230469695775078,30
5.142857142857142,257.3686794069885,25.534838568846,101.36557470833066,7.386564708410222,30
5.214285714285714,244.11241657710443,29.20586039585138,94.58165252152828,10.094263577886844,30
5.285714285714286,268.7992505067092,30.742053054527048,101.68342018999931,9.990193123503131,30
5.357142857142857,294.6329944369463,35.88188129258678,109.94686852879276,12.035124128566919,30
5.428571428571428,306.55806071711726,34.20357640046494,115.63734702767735,11.816573069691174,30
5.5,296.7394128392186,26.93358979853195,115.49143788917821,10.311650214164882,30
5.571428571428571,270.45890471207576,25.28050120625964,108.21856249498691,9.765344909733416,30
5.642857142857142,277.0661894969269,25.326373444753422,109.31971810030794,8.948398802862194,30
5.7142857142857135,257.8034673453669,27.99130378372139,102.2867095558007,9.345753621287033,30
5.785714285714286,253.7538560067186,35.26753186786048,97.84047322307497,11.353797389219531,30
5.857142857142857,288.7261299624214,33.38251359604281,107.38952362988788,10.210340970046932,30
5.928571428571428,310.0275357309848,32.38235782624077,114.98656131072299,9.502006717244171,30
6.0,300.87079459999194,32.66212002935509,113.2078041043785,10.205184583835731,30
6.071428571428571,301.0605969467215,31.471239522981186,113.42365233791604,9.997125445656765,30
6.142857142857142,257.49052706221227,24.95413140516526,98.7718244818379,8.521218705886493,30
6.2142857142857135,234.8653464413581,22.188986802091932,91.25949698672929,7.706074196732838,30
6.285714285714286,252.76013096887274,26.107780125498014,95.60337206407618,8.052280663278477,30
6.357142857142857,244.62268056051548,22.888421576250213,92.45989179236412,5.940877659366447,30
6.428571428571428,231.08780385411433,22.56109774334977,89.07996941257389,7.174144558304249,30
6.5,257.2235224031719,28.739257905103837,97.35885996825579,9.106345470838717,30
6.571428571428571,268.6380913443425,28.73380155410797,103.19733026358911,9.115606620574093,30
6.642857142857142,253.3248800416047,28.98722641674633,95.19790266721678,8.124045883078399,30
6.7142857142857135,242.04408047232678,28.537179124129267,91.64333984679703,7.7685107276474925,30
6.785714285714286,236.49106124530448,24.330472237399707,91.2162711107415,6.714741078516649,30
6.857142857142857,250.7214110704151,19.741710896189996,97.93288414228309,5.159151760788154,30
6.928571428571428,258.08372277346047,24.572879883155004,103.37700784442461,6.709488200985387,30
7.0,246.92106773871097,26.20922823567479,95.51694400338297,8.89264588671492,30
7.071428571428571,244.61146267682355,25.33020933592872,96.60349348099088,8.20706538196132,30
7.142857142857142,250.7577506093714,27.804070763832552,98.08675393237044,8.262532477887024,30
7.2142857142857135,248.1157415753167,25.151214095381587,96.94199762597083,6.697839608123371,30
7.285714285714286,239.92955379438516,24.201631842737697,91.5719923271121,6.4360168959389386,30
7.357142857142857,253.5966618362831,26.95410831267004,95.25575839469906,7.10266567370812,30
7.428571428571428,258.86340714874154,26.07469222305399,100.02905499343662,6.532054500839775,30
7.5,246.02021176427309,29.04445314304548,93.39657355455834,7.37684037615661,30
7.571428571428571,263.3470897678881,30.465074037334144,96.9138707315595,8.430239537393229,30
7.642857142857142,261.30444972405814,32.687226388784,98.1633893160894,9.503652658115783,30
7.7142857142857135,246.00101885128365,32.63508569668017,95.63627187563871,10.52475852224791,30
7.785714285714286,254.55379731031138,29.068159066058104,98.46394345825547,10.127945402409793,30
7.857142857142857,284.87797373734736,27.77198601432701,107.04935289114125,10.332704105912502,30
7.928571428571428,299.4850562406463,27.174256652683923,115.21140267445803,9.794961534487134,30
8.0,278.7377481880965,26.19705943391102,107.81399777910337,8.696210179001,30
8.071428571428571,279.6928462402536,28.662228101990433,106.49649544628909,9.306909657123443,30
8.142857142857142,289.4609277620032,30.068715570190857,109.14531033051539,8.815862800809418,30
8.214285714285714,289.34602953510534,39.002091624985205,108.55967897762162,10.48735923019769,30
8.285714285714285,293.61629425179507,35.5003729649862,110.64615001331123,11.459247717567793,30
8.357142857142856,300.7458109278007,35.255039837735666,114.43792761276137,13.114625667875993,30
8.428571428571429,262.0428826471558,32.48771124556341,103.25917799583507,14.115896093932204,30
8.5,251.62216287502025,28.152527174348908,99.30578086398884,12.616463826362839,30
8.571428571428571,263.3166137063621,29.82440569359033,101.91490844161456,11.835580705098533,30
8.642857142857142,262.8278164565867,29.21018601219154,101.55652292036126,11.303909671516053,30
8.714285714285714,250.60792463853298,24.246935242125893,97.62777408035343,9.41545167561509,30
8.785714285714285,251.69036166233806,22.40005444496205,102.55124782619077,8.34691844088877,30
8.857142857142856,268.1018717685307,24.277717709992842,105.22196213667115,7.424097345765676,30
8.928571428571429,270.7538300212257,25.997321745180432,113.19886364706583,8.94317234100023,30
9.0,288.5811928641385,29.190799375199262,116.66892092365525,9.654137499400058,30
9.071428571428571,299.3503809303498,29.689403055026894,117.82811796595136,10.925435090780061,30
9.142857142857142,272.27228757381175,25.29809519635126,108.36864819557728,8.961552321505977,30
9.214285714285714,265.6890644947532,26.984723018695657,105.37081536517653,9.00525444690994,30
9.285714285714285,256.50201315560383,24.231974126044598,100.42932450413775,8.170448531885343,30
9.357142857142856,276.6188800234908,20.191028152875003,107.6758240425058,7.275446734860352,30
9.428571428571429,265.96491341195355,23.72444884480514,102.53618970458363,8.738753818905286,30
9.5,274.36334385068585,26.058068748981373,105.12967427976653,9.939328532891576,30
9.571428571428571,306.6477785800793,28.527865732503884,117.2342050030524,11.048523298652233,30
9.642857142857142,310.3132421147528,26.442652712206474,124.98008339660257,10.816915630704104,30
9.714285714285714,304.02385621953124,24.83856325215337,121.35106298972194,9.83007516136422,30
9.785714285714285,284.23908885785943,24.141641483559674,114.39519331968144,9.601053538144193,30
9.857142857142856,297.6098110614982,21.15892328723313,119.47185529659745,8.34796345447367,30
9.928571428571429,273.53422601319386,21.858666213928636,106.4286743023,7.150981901718576,30
10.0,253.4187194306947,25.186153129951492,95.03177488678861,7.9160067304915085,30
10.071428571428571,253.25819329901785,24.560641263994352,96.19380899470087,7.481718341339616,30
10.142857142857142,271.7459581596691,24.432857765616003,104.11579966662588,7.161852750297949,30
10.214285714285714,284.6429322953732,26.61351577685491,108.81756235460632,7.854846276085932,30
10.285714285714285,269.25213759194986,24.435036262059967,104.4284686126369,7.226651353196454,30
10.357142857142856,232.26775325132525,24.523712765626797,89.7114492697774,7.710640945845789,30
10.428571428571429,227.43276929018842,21.243066276754913,89.30965439609939,7.494371468955673,30
10.5,225.74264896915273,23.649135629808764,88.93403092807321,8.634712315084023,30
10.571428571428571,227.58263002587276,23.17119452126744,90.98459063150531,9.495481287683926,30
10.642857142857142,231.30817608558667,25.28499571565955,92.08027730585616,10.33987967458412,30
