Condition_mM,Track,Time,Speed,Speed_norm_pct,V0
550,0001_1,0.0,,,253.50221175528569
550,0001_1,0.0714285714285714,,,253.50221175528569
550,0001_1,0.1428571428571428,,,253.50221175528569
550,0001_1,0.2142857142857142,,,253.50221175528569
550,0001_1,0.2857142857142857,,,253.50221175528569
550,0001_1,0.3571428571428571,,,253.50221175528569
550,0001_1,0.4285714285714285,,,253.50221175528569
550,0001_1,0.5,,,253.50221175528569
550,0001_1,0.5714285714285714,,,253.50221175528569
550,0001_1,0.6428571428571428,,,253.50221175528569
550,0001_1,0.7142857142857142,,,253.50221175528569
550,0001_1,0.7857142857142857,,,253.50221175528569
550,0001_1,0.8571428571428571,,,253.50221175528569
550,0001_1,0.9285714285714284,,,253.50221175528569
550,0001_1,1.0,343.53487476149274,135.5155335264367,253.50221175528569
550,0001_1,1.0714285714285714,291.85339483272367,115.1285398308318,253.50221175528569
550,0001_1,1.1428571428571428,270.7094077030458,106.78778927750376,253.50221175528569
550,0001_1,1.2142857142857142,184.71717360259785,72.8660994014962,253.50221175528569
550,0001_1,1.2857142857142856,200.65778874793043,79.1542556408274,253.50221175528569
550,0001_1,1.357142857142857,329.2565751496026,129.88311733841803,253.50221175528569
550,0001_1,1.4285714285714284,391.8425581778699,154.571652635571,253.50221175528569
550,0001_1,1.5,264.4717478666471,104.32719542579403,253.50221175528569
550,0001_1,1.5714285714285714,226.63702236542568,89.40238461674888,253.50221175528569
550,0001_1,1.6428571428571428,357.9248189092908,141.19199056724912,253.50221175528569
550,0001_1,1.7142857142857142,413.45942583400057,163.09894220296863,253.50221175528569
550,0001_1,1.7857142857142856,501.10595305340814,197.6732074973542,253.50221175528569
550,0001_1,1.857142857142857,572.3391338914753,225.77283642951951,253.50221175528569
550,0001_1,1.9285714285714284,476.34105948802284,187.90410394835177,253.50221175528569
550,0001_1,2.0,353.4354577395734,139.42105486667575,253.50221175528569
550,0001_1,2.071428571428571,288.9426734944462,113.98033630309008,253.50221175528569
550,0001_1,2.142857142857143,227.14861617419533,89.60419500933965,253.50221175528569
550,0001_1,2.214285714285714,150.19273973140642,59.24711216184283,253.50221175528569
550,0001_1,2.2857142857142856,149.86607084736428,59.118249821045,253.50221175528569
550,0001_1,2.357142857142857,252.69552809396836,99.68178436955965,253.50221175528569
550,0001_1,2.4285714285714284,360.4439903701485,142.18573789726827,253.50221175528569
