Condition_mM,Track,Time,Speed,Speed_norm_pct,V0
21,0001_1,0.0,,,231.80476922502174
21,0001_1,0.0714285714285714,,,231.80476922502174
21,0001_1,0.1428571428571428,,,231.80476922502174
21,0001_1,0.2142857142857142,,,231.80476922502174
21,0001_1,0.2857142857142857,,,231.80476922502174
21,0001_1,0.3571428571428571,,,231.80476922502174
21,0001_1,0.4285714285714285,,,231.80476922502174
21,0001_1,0.5,,,231.80476922502174
21,0001_1,0.5714285714285714,,,231.80476922502174
21,0001_1,0.6428571428571428,,,231.80476922502174
21,0001_1,0.7142857142857142,,,231.80476922502174
21,0001_1,0.7857142857142857,,,231.80476922502174
21,0001_1,0.8571428571428571,,,231.80476922502174
21,0001_1,0.9285714285714284,,,231.80476922502174
21,0001_1,1.0,,,231.80476922502174
21,0001_1,1.0714285714285714,,,231.80476922502174
21,0001_1,1.1428571428571428,,,231.80476922502174
21,0001_1,1.2142857142857142,,,231.80476922502174
21,0001_1,1.2857142857142856,,,231.80476922502174
21,0001_1,1.357142857142857,,,231.80476922502174
21,0001_1,1.4285714285714284,,,231.80476922502174
21,0001_1,1.5,,,231.80476922502174
21,0001_1,1.5714285714285714,,,231.80476922502174
21,0001_1,1.6428571428571428,,,231.80476922502174
21,0001_1,1.7142857142857142,,,231.80476922502174
21,0001_1,1.7857142857142856,,,231.80476922502174
21,0001_1,1.857142857142857,,,231.80476922502174
21,0001_1,1.9285714285714284,,,231.80476922502174
21,0001_1,2.0,,,231.80476922502174
21,0001_1,2.071428571428571,,,231.80476922502174
21,0001_1,2.142857142857143,,,231.80476922502174
21,0001_1,2.214285714285714,,,231.80476922502174
21,0001_1,2.2857142857142856,,,231.80476922502174
21,0001_1,2.357142857142857,,,231.80476922502174
21,0001_1,2.4285714285714284,,,231.80476922502174
21,0001_1,2.5,,,231.80476922502174
21,0001_1,2.571428571428571,,,231.80476922502174
21,0001_1,2.642857142857143,,,231.80476922502174
21,0001_1,2.714285714285714,,,231.80476922502174
21,0001_1,2.7857142857142856,,,231.80476922502174
21,0001_1,2.8571428571428568,,,231.80476922502174
21,0001_1,2.9285714285714284,,,231.80476922502174
21,0001_1,3.0,,,231.80476922502174
21,0001_1,3.071428571428571,,,231.80476922502174
21,0001_1,3.142857142857143,,,231.80476922502174
21,0001_1,3.214285714285714,,,231.80476922502174
21,0001_1,3.2857142857142856,,,231.80476922502174
21,0001_1,3.3571428571428568,,,231.80476922502174
21,0001_1,3.4285714285714284,,,231.80476922502174
21,0001_1,3.5,,,231.80476922502174
21,0001_1,3.571428571428571,,,231.80476922502174
21,0001_1,3.642857142857143,292.2736418917247,126.08612103575985,231.80476922502174
21,0001_1,3.714285714285714,255.5678086398639,110.25131600798707,231.80476922502174
21,0001_1,3.7857142857142856,311.37510402106494,134.32644421513226,231.80476922502174
21,0001_1,3.8571428571428568,208.04172981017962,89.74868399201293,231.80476922502174
21,0001_1,3.928571428571429,,,231.80476922502174
21,0001_1,4.0,,,231.80476922502174
21,0001_1,4.071428571428571,,,231.80476922502174
21,0001_1,4.142857142857142,,,231.80476922502174
21,0001_1,4.214285714285714,199.88531386645604,86.23002647215586,231.80476922502174
21,0001_1,4.285714285714286,120.1732991685828,51.842461900309736,231.80476922502174
21,0001_1,4.357142857142857,,,231.80476922502174
21,0001_1,4.428571428571428,,,231.80476922502174
21,0001_1,4.5,,,231.80476922502174
21,0001_1,4.571428571428571,,,231.80476922502174
21,0001_1,4.642857142857142,,,231.80476922502174
21,0001_1,4.714285714285714,,,231.80476922502174
21,0001_1,4.785714285714286,,,231.80476922502174
21,0001_1,4.857142857142857,,,231.80476922502174
21,0001_1,4.928571428571428,,,231.80476922502174
21,0001_1,5.0,,,231.80476922502174
21,0001_1,5.071428571428571,,,231.80476922502174
21,0001_1,5.142857142857142,,,231.80476922502174
21,0001_1,5.214285714285714,,,231.80476922502174
21,0001_1,5.285714285714286,,,231.80476922502174
21,0001_1,5.357142857142857,,,231.80476922502174
21,0001_1,5.428571428571428,,,231.80476922502174
21,0001_1,5.5,,,231.80476922502174
21,0001_1,5.571428571428571,,,231.80476922502174
21,0001_1,5.642857142857142,,,231.80476922502174
21,0001_1,5.7142857142857135,,,231.80476922502174
21,0001_1,5.785714285714286,,,231.80476922502174
21,0001_1,5.857142857142857,,,231.80476922502174
21,0001_1,5.928571428571428,,,231.80476922502174
21,0001_1,6.0,,,231.80476922502174
21,0001_1,6.071428571428571,,,231.80476922502174
21,0001_1,6.142857142857142,,,231.80476922502174
21,0001_1,6.2142857142857135,,,231.80476922502174
21,0001_1,6.285714285714286,,,231.80476922502174
21,0001_1,6.357142857142857,,,231.80476922502174
21,0001_1,6.428571428571428,,,231.80476922502174
21,0001_1,6.5,,,231.80476922502174
21,0001_1,6.571428571428571,,,231.80476922502174
21,0001_1,6.642857142857142,,,231.80476922502174
21,0001_1,6.7142857142857135,,,231.80476922502174
21,0001_1,6.785714285714286,,,231.80476922502174
21,0001_1,6.857142857142857,,,231.80476922502174
21,0001_1,6.928571428571428,,,231.80476922502174
21,0001_1,7.0,,,231.80476922502174
21,0001_1,7.071428571428571,,,231.80476922502174
21,0001_1,7.142857142857142,,,231.80476922502174
21,0001_1,7.2142857142857135,,,231.80476922502174
21,0001_1,7.285714285714286,,,231.80476922502174
21,0001_1,7.357142857142857,,,231.80476922502174
21,0001_1,7.428571428571428,,,231.80476922502174
21,0001_1,7.5,,,231.80476922502174
21,0001_1,7.571428571428571,,,231.80476922502174
21,0001_1,7.642857142857142,,,231.80476922502174
21,0001_1,7.7142857142857135,,,231.80476922502174
21,0001_1,7.785714285714286,,,231.80476922502174
21,0001_1,7.857142857142857,,,231.80476922502174
21,0001_1,7.928571428571428,,,231.80476922502174
21,0001_1,8.0,,,231.80476922502174
21,0001_1,8.071428571428571,,,231.80476922502174
21,0001_1,8.142857142857142,,,231.80476922502174
21,0001_1,8.214285714285714,,,231.80476922502174
21,0001_1,8.285714285714285,,,231.80476922502174
21,0001_1,8.357142857142856,,,231.80476922502174
21,0001_1,8.428571428571429,,,231.80476922502174
21,0001_1,8.5,,,231.80476922502174
21,0001_1,8.571428571428571,,,231.80476922502174
21,0001_1,8.642857142857142,,,231.80476922502174
21,0001_1,8.714285714285714,,,231.80476922502174
21,0001_1,8.785714285714285,,,231.80476922502174
21,0001_1,8.857142857142856,,,231.80476922502174
21,0001_1,8.928571428571429,,,231.80476922502174
21,0001_1,9.0,,,231.80476922502174
21,0001_1,9.071428571428571,,,231.80476922502174
21,0001_1,9.142857142857142,,,231.80476922502174
21,0001_1,9.214285714285714,,,231.80476922502174
21,0001_1,9.285714285714285,,,231.80476922502174
21,0001_1,9.357142857142856,,,231.80476922502174
21,0001_1,9.428571428571429,,,231.80476922502174
21,0001_1,9.5,,,231.80476922502174
21,0001_1,9.571428571428571,,,231.80476922502174
21,0001_1,9.642857142857142,,,231.80476922502174
21,0001_1,9.714285714285714,,,231.80476922502174
21,0001_1,9.785714285714285,,,231.80476922502174
21,0001_1,9.857142857142856,,,231.80476922502174
21,0001_1,9.928571428571429,,,231.80476922502174
21,0001_1,10.0,,,231.80476922502174
21,0001_1,10.071428571428571,,,231.80476922502174
21,0001_1,10.142857142857142,127.54425801139949,55.02227518347019,231.80476922502174
21,0001_1,10.214285714285714,208.65439113991837,90.0129845634753,231.80476922502174
21,0001_1,10.285714285714285,126.13938714039026,54.416217389359204,231.80476922502174
21,0001_1,10.357142857142856,,,231.80476922502174
21,0001_1,10.428571428571429,,,231.80476922502174
21,0001_1,10.5,,,231.80476922502174
21,0001_1,10.571428571428571,,,231.80476922502174
21,0001_1,10.642857142857142,,,231.80476922502174
21,0001_1,10.714285714285714,,,231.80476922502174
21,0001_1,10.785714285714285,,,231.80476922502174
21,0001_1,10.857142857142856,,,231.80476922502174
21,0001_1,10.928571428571429,,,231.80476922502174
21,0001_1,11.0,,,231.80476922502174
21,0001_1,11.071428571428571,13.340670498827269,5.755132020548278,231.80476922502174
21,0001_1,11.142857142857142,85.31351596697644,36.80403826556275,231.80476922502174
21,0001_1,11.214285714285714,52.19769385497757,22.517955100529996,231.80476922502174
21,0001_1,11.285714285714285,,,231.80476922502174
