Condition_mM,Track,Time,Speed,Speed_norm_pct,V0
750,0001_1,0.0,,,194.37123138364504
750,0001_1,0.0714285714285714,,,194.37123138364504
750,0001_1,0.1428571428571428,,,194.37123138364504
750,0001_1,0.2142857142857142,,,194.37123138364504
750,0001_1,0.2857142857142857,,,194.37123138364504
750,0001_1,0.3571428571428571,,,194.37123138364504
750,0001_1,0.4285714285714285,,,194.37123138364504
750,0001_1,0.5,,,194.37123138364504
750,0001_1,0.5714285714285714,,,194.37123138364504
750,0001_1,0.6428571428571428,,,194.37123138364504
750,0001_1,0.7142857142857142,,,194.37123138364504
750,0001_1,0.7857142857142857,,,194.37123138364504
750,0001_1,0.8571428571428571,,,194.37123138364504
750,0001_1,0.9285714285714284,,,194.37123138364504
750,0001_1,1.0,172.68949653987877,88.845193453052,194.37123138364504
750,0001_1,1.0714285714285714,206.27613916928206,106.124830151505,194.37123138364504
750,0001_1,1.1428571428571428,156.989046927158,80.76763511226463,194.37123138364504
750,0001_1,1.2142857142857142,138.53419788191175,71.27299492612487,194.37123138364504
750,0001_1,1.2857142857142856,122.50269263349962,63.025115271151876,194.37123138364504
750,0001_1,1.357142857142857,96.93466855540609,49.870892860723245,194.37123138364504
750,0001_1,1.4285714285714284,161.9630766790863,83.32667109537813,194.37123138364504
750,0001_1,1.5,118.17268331018052,60.797414549962006,194.37123138364504
750,0001_1,1.5714285714285714,191.61989987157725,98.58449653661077,194.37123138364504
750,0001_1,1.6428571428571428,191.85629612578006,98.70611754632502,194.37123138364504
750,0001_1,1.7142857142857142,168.46831338118923,86.6734815548247,194.37123138364504
750,0001_1,1.7857142857142856,177.46927309787065,91.30429016400389,194.37123138364504
750,0001_1,1.857142857142857,169.66567813442245,87.28950108853331,194.37123138364504
750,0001_1,1.9285714285714284,156.06887635539414,80.29422628256613,194.37123138364504
750,0001_1,2.0,178.4323949673114,91.79979655277589,194.37123138364504
750,0001_1,2.071428571428571,131.3864177542367,67.59560909243277,194.37123138364504
750,0001_1,2.142857142857143,206.77197513508327,106.37992755572041,194.37123138364504
750,0001_1,2.214285714285714,260.8346685384622,134.19407115018646,194.37123138364504
750,0001_1,2.2857142857142856,296.6344466449811,152.61232052365378,194.37123138364504
750,0001_1,2.357142857142857,322.46490107898336,165.9015579535586,194.37123138364504
750,0001_1,2.4285714285714284,309.1553379614185,159.05406152992646,194.37123138364504
750,0001_1,2.5,328.2771912422477,168.89186167386183,194.37123138364504
750,0001_1,2.571428571428571,243.3845203726897,125.21632889812973,194.37123138364504
750,0001_1,2.642857142857143,189.7968084453079,97.64655350188718,194.37123138364504
750,0001_1,2.714285714285714,231.01408509947208,118.85199443095686,194.37123138364504
750,0001_1,2.7857142857142856,294.08158188119904,151.29892411945895,194.37123138364504
750,0001_1,2.8571428571428568,,,194.37123138364504
750,0001_1,2.9285714285714284,,,194.37123138364504
750,0001_1,3.0,245.99166672037035,126.55765206057588,194.37123138364504
750,0001_1,3.071428571428571,195.30141719934116,100.47856146667102,194.37123138364504
750,0001_1,3.142857142857143,171.2182488401237,88.08826677759602,194.37123138364504
750,0001_1,3.214285714285714,152.62088057807782,78.5203033862756,194.37123138364504
750,0001_1,3.2857142857142856,156.63053927287933,80.58319029925057,194.37123138364504
750,0001_1,3.3571428571428568,,,194.37123138364504
750,0001_1,3.4285714285714284,,,194.37123138364504
750,0001_1,3.5,132.29696198991712,68.06406537024644,194.37123138364504
750,0001_1,3.571428571428571,63.85781961773054,32.853534529340706,194.37123138364504
750,0001_1,3.642857142857143,,,194.37123138364504
750,0001_1,3.714285714285714,,,194.37123138364504
750,0001_1,3.7857142857142856,,,194.37123138364504
750,0001_1,3.8571428571428568,,,194.37123138364504
750,0001_1,3.928571428571429,,,194.37123138364504
750,0001_1,4.0,186.42109594872363,95.90981886654325,194.37123138364504
750,0001_1,4.071428571428571,206.5924899893647,106.28758614056298,194.37123138364504
750,0001_1,4.142857142857142,,,194.37123138364504
750,0001_1,4.214285714285714,38.14232587365319,19.623442009465293,194.37123138364504
750,0001_1,4.285714285714286,,,194.37123138364504
750,0001_1,4.357142857142857,319.35592526260314,164.30205385295238,194.37123138364504
750,0001_1,4.428571428571428,,,194.37123138364504
750,0001_1,4.5,,,194.37123138364504
750,0001_1,4.571428571428571,,,194.37123138364504
750,0001_1,4.642857142857142,191.4988465166834,98.52221707579132,194.37123138364504
750,0001_1,4.714285714285714,200.74493727486228,103.27914056305842,194.37123138364504
750,0001_1,4.785714285714286,,,194.37123138364504
750,0001_1,4.857142857142857,,,194.37123138364504
750,0001_1,4.928571428571428,204.76041373369094,105.34502059594406,194.37123138364504
750,0001_1,5.0,225.37772498712178,115.95220310266848,194.37123138364504
750,0001_1,5.071428571428571,256.67567168239003,132.05435282537778,194.37123138364504
750,0001_1,5.142857142857142,,,194.37123138364504
750,0001_1,5.214285714285714,251.35799964492995,129.31851995566456,194.37123138364504
750,0001_1,5.285714285714286,205.10812309344138,105.52390990856262,194.37123138364504
750,0001_1,5.357142857142857,175.96034497815114,90.52797768762653,194.37123138364504
750,0001_1,5.428571428571428,144.7686013147679,74.48046724004504,194.37123138364504
750,0001_1,5.5,171.48400613220178,88.2249934372906,194.37123138364504
750,0001_1,5.571428571428571,163.95492331866106,84.35143521576552,194.37123138364504
750,0001_1,5.642857142857142,258.97420739709196,133.2369021658021,194.37123138364504
750,0001_1,5.7142857142857135,270.883566975403,139.36402267305695,194.37123138364504
750,0001_1,5.785714285714286,105.03330826594318,54.03747638899867,194.37123138364504
750,0001_1,5.857142857142857,227.8114334404811,117.20429603639883,194.37123138364504
750,0001_1,5.928571428571428,225.98855034876337,116.26646018551628,194.37123138364504
750,0001_1,6.0,309.58864954946597,159.27699142802038,194.37123138364504
750,0001_1,6.071428571428571,348.1649397736281,179.12369916843758,194.37123138364504
750,0001_1,6.142857142857142,307.0622179431045,157.97719433954342,194.37123138364504
750,0001_1,6.2142857142857135,253.60125633437985,130.4726293747803,194.37123138364504
750,0001_1,6.285714285714286,289.50724646245385,148.94552264837574,194.37123138364504
750,0001_1,6.357142857142857,198.0154144916869,101.87485724204168,194.37123138364504
750,0001_1,6.428571428571428,127.18736348334957,65.43528205175095,194.37123138364504
750,0001_1,6.5,132.92299085445177,68.3861443425708,194.37123138364504
750,0001_1,6.571428571428571,205.82197634380626,105.89117272069961,194.37123138364504
750,0001_1,6.642857142857142,257.90471673364607,132.6866712207015,194.37123138364504
750,0001_1,6.7142857142857135,303.06039025759594,155.91833631975248,194.37123138364504
750,0001_1,6.785714285714286,351.61591599175614,180.899155440213,194.37123138364504
750,0001_1,6.857142857142857,236.38247407486796,121.61392012190436,194.37123138364504
750,0001_1,6.928571428571428,77.56141321142812,39.903751527065936,194.37123138364504
750,0001_1,7.0,250.75133966354466,129.00640587526965,194.37123138364504
750,0001_1,7.071428571428571,327.33933402403477,168.4093534284097,194.37123138364504
750,0001_1,7.142857142857142,367.0786673165102,188.85442290169968,194.37123138364504
750,0001_1,7.2142857142857135,389.7733573945134,200.53037407845022,194.37123138364504
750,0001_1,7.285714285714286,269.67782432552934,138.7436928838744,194.37123138364504
750,0001_1,7.357142857142857,106.46689177847092,54.77502561494261,194.37123138364504
750,0001_1,7.428571428571428,102.2524958321732,52.606805597866376,194.37123138364504
750,0001_1,7.5,107.52774652896287,55.320813560483806,194.37123138364504
750,0001_1,7.571428571428571,97.39949707054805,50.11003756945048,194.37123138364504
750,0001_1,7.642857142857142,98.15573132526255,50.499104536476004,194.37123138364504
