Condition_mM,Track,Time,MidpointBendingAngle_deg,AutocorrPeakR,AutocorrPeriod_s,ZeroCrossings_10s,WindowAmplitude_deg,ThrashRate_Hz
21,0001_1,423.9285714285714,41.958693746537655,0.29391194411953814,0.8571428571426623,16,132.30466170921642,1.1666666666669319
21,0001_1,424.0,41.958693746537655,0.29183962827188475,0.8571428571426623,16,132.30466170921642,1.1666666666669319
21,0001_1,424.07142857142856,,,,0,,
21,0001_1,424.1428571428571,-4.981329986471503,0.31036204093726266,1.4285714285711038,16,132.30466170921642,0.7000000000001592
21,0001_1,424.21428571428567,22.30758982617961,0.3213495377056206,1.4285714285711038,16,132.30466170921642,0.7000000000001592
21,0001_1,424.2857142857143,64.18730438192925,0.33085301259631755,1.4285714285711038,16,132.30466170921642,0.7000000000001592
21,0001_1,424.3571428571428,64.18730438192925,0.3412833587830103,1.4285714285711038,15,132.30466170921642,0.7000000000001592
21,0001_1,424.4285714285714,64.18730438192925,0.3248805737818115,1.4285714285711038,16,132.30466170921642,0.7000000000001592
21,0001_1,424.5,-22.01522542979637,0.3074688423479201,1.8571428571424349,16,166.25331053188336,0.5384615384616609
21,0001_1,424.57142857142856,-22.01522542979637,0.3445225306672951,1.8571428571424349,15,168.1014494396078,0.5384615384616609
21,0001_1,424.6428571428571,-22.01522542979637,0.2702861295484602,1.8571428571424349,15,168.1014494396078,0.5384615384616609
21,0001_1,424.71428571428567,42.49350444749359,0.21409436113164293,0.4999999999998863,15,168.1014494396078,2.0000000000004547
21,0001_1,424.7857142857143,42.49350444749359,0.20919892449037103,0.4999999999998863,15,168.1014494396078,2.0000000000004547
21,0001_1,424.8571428571428,42.49350444749359,0.21340748163160583,0.4999999999998863,15,168.1014494396078,2.0000000000004547
21,0001_1,424.9285714285714,-3.879943071053917,0.18970168749266178,0.4999999999998863,15,179.39004000403654,0.0
21,0001_1,425.0,-3.879943071053917,0.16828249978081997,1.8571428571424349,15,179.39004000403654,0.0
21,0001_1,425.07142857142856,-3.879943071053917,0.1731037435613886,1.8571428571424349,14,179.39004000403654,0.0
21,0001_1,425.1428571428571,20.0871542280602,0.17049134505831126,1.8571428571424349,14,179.39004000403654,0.0
21,0001_1,425.21428571428567,20.0871542280602,0.15559579516653238,0.4999999999998863,14,179.39004000403654,0.0
21,0001_1,425.2857142857143,20.0871542280602,0.1724736332736323,0.4999999999998863,14,179.39004000403654,0.0
21,0001_1,425.3571428571428,8.06386828994816,0.18201307265138114,1.8571428571424349,13,198.62954377175367,0.0
21,0001_1,425.4285714285714,-37.364757575861695,0.18201307265138114,1.8571428571424349,13,198.62954377175367,0.0
21,0001_1,425.5,-37.364757575861695,0.18353780512928614,1.8571428571424349,13,198.62954377175367,0.0
21,0001_1,425.57142857142856,-37.364757575861695,0.16946138472440553,0.4999999999998863,14,213.27732987929127,0.0
21,0001_1,425.6428571428571,41.20307307188799,0.19206068776722568,0.4999999999998863,14,213.27732987929127,0.0
21,0001_1,425.71428571428567,58.987913085842365,0.20234465082957248,0.4999999999998863,14,213.27732987929127,2.0000000000004547
21,0001_1,425.7857142857143,58.987913085842365,0.20234465082957248,0.4999999999998863,14,213.27732987929127,2.0000000000004547
21,0001_1,425.8571428571428,58.987913085842365,0.20002110113815727,0.4999999999998863,15,213.27732987929127,2.0000000000004547
21,0001_1,425.9285714285714,-35.971069022833255,0.2276312338872728,0.4999999999998863,15,213.27732987929127,2.0000000000004547
21,0001_1,426.0,-65.68681423992116,0.26296380334424435,0.4999999999998863,15,213.27732987929127,2.0000000000004547
21,0001_1,426.07142857142856,-65.68681423992116,0.26377781649795506,0.4999999999998863,15,213.27732987929127,2.0000000000004547
21,0001_1,426.1428571428571,,,,0,,
21,0001_1,426.21428571428567,66.61784746929527,0.22652428143786876,0.4999999999998863,16,213.27732987929127,2.0000000000004547
21,0001_1,426.2857142857143,66.61784746929527,0.24494257597860697,0.4999999999998863,16,213.27732987929127,2.0000000000004547
21,0001_1,426.3571428571428,66.61784746929527,0.2588057674396756,0.4999999999998863,16,213.27732987929127,2.0000000000004547
21,0001_1,426.4285714285714,49.798522646150744,0.2559047723686155,0.4999999999998863,16,213.27732987929127,2.0000000000004547
21,0001_1,426.5,,,,0,,
21,0001_1,426.57142857142856,5.392838704776378,0.25200316301669734,0.4999999999998863,17,213.27732987929127,2.0000000000004547
21,0001_1,426.6428571428571,33.79586552628805,0.25085720359854463,0.4999999999998863,17,213.27732987929127,2.0000000000004547
21,0001_1,426.71428571428567,56.374116023209154,0.24968449916236182,0.4999999999998863,17,213.27732987929127,2.0000000000004547
21,0001_1,426.7857142857143,56.374116023209154,0.19406275979921142,0.4999999999998863,18,236.6555561168679,0.0
21,0001_1,426.8571428571428,56.374116023209154,0.19921310457045677,0.4285714285713311,18,236.6555561168679,0.0
21,0001_1,426.9285714285714,-27.107227586127102,0.21504094563364654,0.4285714285713311,18,236.6555561168679,2.3333333333338637
21,0001_1,427.0,-27.107227586127102,0.2164969757689347,0.4285714285713311,18,236.6555561168679,2.3333333333338637
21,0001_1,427.07142857142856,-27.107227586127102,0.1926156369513117,0.4285714285713311,18,236.6555561168679,0.0
21,0001_1,427.1428571428571,1.124046979057948,0.21695149734066557,0.4285714285713311,18,236.6555561168679,2.3333333333338637
21,0001_1,427.21428571428567,66.02991190730037,0.23996835331381638,0.4285714285713311,18,245.9957014812496,2.3333333333338637
21,0001_1,427.2857142857143,66.02991190730037,0.18859930433994979,0.4285714285713311,17,245.9957014812496,0.0
21,0001_1,427.3571428571428,66.02991190730037,0.15952430010863847,1.92857142857099,17,246.41699250217985,0.0
21,0001_1,427.4285714285714,-0.1052568753999048,0.11061935358241314,0.4285714285713311,17,246.41699250217985,0.0
21,0001_1,427.5,-6.514610567180625,0.11065300833601328,1.3571428571425486,17,246.41699250217985,0.0
21,0001_1,427.57142857142856,-6.514610567180625,0.12658406648847464,1.3571428571425486,18,246.41699250217985,0.0
21,0001_1,427.6428571428571,-6.514610567180625,0.13925544559909986,1.3571428571425486,18,246.41699250217985,0.0
21,0001_1,427.71428571428567,41.46400637231493,0.11305295443674118,1.4285714285711038,18,246.41699250217985,0.0
21,0001_1,427.7857142857143,41.46400637231493,0.08999233895813416,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,427.8571428571428,41.46400637231493,0.11182862731278885,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,427.9285714285714,-35.76606489844428,0.11105418554615774,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,428.0,-99.6354630625881,0.11022362411920908,0.7857142857141071,17,246.41699250217985,0.0
21,0001_1,428.07142857142856,-101.48360197031252,0.12802850621563608,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,428.1428571428571,-101.48360197031252,0.15019823743990618,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,428.21428571428567,-101.48360197031252,0.1668714866381971,0.7857142857141071,17,246.41699250217985,0.0
21,0001_1,428.2857142857143,-36.046197479320185,0.17124344702198024,0.7857142857141071,17,246.41699250217985,0.0
21,0001_1,428.3571428571428,35.08985288444623,0.15879137377103988,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,428.4285714285714,77.90643803372402,0.12990747074856504,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,428.5,77.90643803372402,0.1123113612829078,1.2142857142854382,18,246.41699250217985,0.0
21,0001_1,428.57142857142856,77.90643803372402,0.11816045640804225,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,428.6428571428571,3.507459015141265,0.11885983245821566,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,428.71428571428567,-70.28609423465996,0.12007417625529863,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,428.7857142857143,-95.50459998634481,0.12232764733899866,0.7857142857141071,18,246.41699250217985,0.0
21,0001_1,428.8571428571428,-120.72310573802967,0.12463809012073986,0.7857142857141071,17,246.41699250217985,0.0
21,0001_1,428.9285714285714,,,,0,,
21,0001_1,429.0,,,,0,,
21,0001_1,429.07142857142856,92.5542241412616,0.17516672930681007,0.7857142857141071,17,246.41699250217985,0.0
21,0001_1,429.1428571428571,92.5542241412616,0.18073100603889347,0.7857142857141071,16,246.41699250217985,0.0
21,0001_1,429.21428571428567,70.98494816286106,0.16396636347415938,0.7857142857141071,17,246.41699250217985,0.0
21,0001_1,429.2857142857143,,,,0,,
21,0001_1,429.3571428571428,-75.02399215412122,0.16637973178121243,0.7857142857141071,17,246.41699250217985,0.0
21,0001_1,429.4285714285714,-104.93357330817224,0.15204107428592917,0.7857142857141071,17,246.41699250217985,0.0
21,0001_1,429.5,-104.93357330817224,0.14993273565100973,0.7142857142855519,17,246.41699250217985,0.0
21,0001_1,429.57142857142856,,,,0,,
21,0001_1,429.6428571428571,,,,0,,
21,0001_1,429.71428571428567,76.41389252282133,0.1944220346038419,0.7142857142855519,16,246.41699250217985,0.0
21,0001_1,429.7857142857143,76.41389252282133,0.19929113041888571,0.7142857142855519,16,246.41699250217985,0.0
21,0001_1,429.8571428571428,60.29556404354834,0.20433125585968687,0.7142857142855519,16,246.41699250217985,1.4000000000003183
21,0001_1,429.9285714285714,,,,0,,
21,0001_1,430.0,-61.78010768401917,0.19332239307132576,0.7142857142855519,17,246.41699250217985,0.0
21,0001_1,430.07142857142856,-77.64762425273327,0.1973173605366036,0.7142857142855519,18,246.41699250217985,0.0
21,0001_1,430.1428571428571,,,,0,,
21,0001_1,430.21428571428567,,,,0,,
21,0001_1,430.2857142857143,115.93245037883824,0.19411813387329954,1.2142857142854382,18,246.41699250217985,0.0
21,0001_1,430.3571428571428,115.93245037883824,0.21449475036061094,1.2142857142854382,18,246.41699250217985,0.8235294117648931
21,0001_1,430.4285714285714,94.67498551755318,0.23110300825691743,1.2142857142854382,17,246.41699250217985,0.8235294117648931
21,0001_1,430.5,,,,0,,
21,0001_1,430.57142857142856,-82.76970743428322,0.2108810967749687,1.2142857142854382,18,246.41699250217985,0.8235294117648931
21,0001_1,430.6428571428571,-114.5999073202916,0.1854386640944995,1.2142857142854382,17,246.41699250217985,0.0
21,0001_1,430.71428571428567,-130.06325110241136,0.1656690583010092,1.2142857142854382,17,246.53348421408205,0.0
21,0001_1,430.7857142857143,-130.06325110241136,0.16955124465606444,1.2142857142854382,17,249.3414770479597,0.0
21,0001_1,430.8571428571428,-130.4845421233416,0.17191980355261036,1.2142857142854382,17,254.9565925345871,0.0
21,0001_1,430.9285714285714,-110.1443952413983,0.14684547363510325,1.2142857142854382,17,254.9565925345871,0.0
21,0001_1,431.0,,,,0,,
21,0001_1,431.07142857142856,53.860227118959216,0.09582564689453875,1.2142857142854382,17,266.6082582230423,0.0
21,0001_1,431.1428571428571,95.52171977913405,0.11470085048161907,1.2142857142854382,18,308.8170333410357,0.0
21,0001_1,431.21428571428567,111.45966502407828,0.1356768606955223,1.2142857142854382,18,315.06755799356233,0.0
21,0001_1,431.2857142857143,113.5820448925356,0.11398679393101427,1.2142857142854382,18,315.06755799356233,0.0
21,0001_1,431.3571428571428,115.70442476099292,0.11315507076027957,1.2142857142854382,18,315.06755799356233,0.0
21,0001_1,431.4285714285714,,,,0,,
21,0001_1,431.5,,,,0,,
21,0001_1,431.57142857142856,-84.18665613862348,0.1154794234687716,1.92857142857099,18,315.06755799356233,0.0
21,0001_1,431.6428571428571,-84.18665613862348,0.11019149350925693,0.7857142857141071,18,315.06755799356233,0.0
21,0001_1,431.71428571428567,-62.522301816198066,0.12413887391901877,0.7857142857141071,18,315.06755799356233,0.0
21,0001_1,431.7857142857143,,,,0,,
21,0001_1,431.8571428571428,53.86293310010224,0.14183470653034294,0.7857142857141071,18,315.06755799356233,0.0
21,0001_1,431.9285714285714,81.1651470255574,0.15099131238182498,0.7857142857141071,19,315.06755799356233,0.0
21,0001_1,432.0,81.1651470255574,0.1763004486514503,0.7857142857141071,19,315.06755799356233,0.0
21,0001_1,432.07142857142856,84.03706000533873,0.21102450454764862,0.7857142857141071,19,315.06755799356233,1.272727272727562
21,0001_1,432.1428571428571,,,,0,,
21,0001_1,432.21428571428567,,,,0,,
21,0001_1,432.2857142857143,,,,0,,
21,0001_1,432.3571428571428,,,,0,,
21,0001_1,432.4285714285714,64.50520873808756,0.11404248235582563,1.2142857142854382,18,315.06755799356233,0.0
21,0001_1,432.5,64.50520873808756,0.11074818668355992,1.2142857142854382,18,315.06755799356233,0.0
21,0001_1,432.57142857142856,56.98485184196039,0.11404053218096444,1.2142857142854382,18,315.06755799356233,0.0
21,0001_1,432.6428571428571,,,,0,,
21,0001_1,432.71428571428567,-55.89115140569516,0.14225186597937514,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,432.7857142857143,-55.89115140569516,0.15730314346011356,1.142857142856883,18,315.06755799356233,0.0
21,0001_1,432.8571428571428,,,,0,,
21,0001_1,432.9285714285714,48.016610021725725,0.15115215404159724,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,433.0,92.66297371314309,0.15880302719717546,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,433.07142857142856,74.48401087645573,0.17661478519321935,1.2142857142854382,18,315.06755799356233,0.0
21,0001_1,433.1428571428571,92.66297371314309,0.1772224821602802,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,433.21428571428567,110.84193654983044,0.18086511925959284,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,433.2857142857143,,,,0,,
21,0001_1,433.3571428571428,,,,0,,
21,0001_1,433.4285714285714,-42.36638037877511,0.17513927338941754,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,433.5,,,,0,,
21,0001_1,433.57142857142856,42.3443340052376,0.15859075026480313,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,433.6428571428571,86.91216010272743,0.15293915904139121,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,433.71428571428567,83.56547245636538,0.1522683919843001,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,433.7857142857143,83.56547245636538,0.15161131625343457,1.2142857142854382,19,315.06755799356233,0.0
21,0001_1,433.8571428571428,83.56547245636538,0.15019239578203275,1.142857142856883,20,315.06755799356233,0.0
21,0001_1,433.9285714285714,49.304316671286344,0.14107184125196714,1.142857142856883,20,315.06755799356233,0.0
21,0001_1,434.0,-18.862256093594755,0.12770427121804698,1.142857142856883,19,315.06755799356233,0.0
21,0001_1,434.07142857142856,,,,0,,
21,0001_1,434.1428571428571,-121.59210057923576,0.13877734495545696,1.142857142856883,20,315.06755799356233,0.0
21,0001_1,434.21428571428567,-130.6010338352438,0.15604469716449088,1.142857142856883,20,315.06755799356233,0.0
21,0001_1,434.2857142857143,-133.40902666912146,0.17514884551353854,1.142857142856883,20,315.06755799356233,0.0
21,0001_1,434.3571428571428,-139.02414215574885,0.19028719443733128,1.142857142856883,21,315.06755799356233,0.0
21,0001_1,434.4285714285714,-139.02414215574885,0.20540914833853985,1.142857142856883,21,315.06755799356233,0.875000000000199
21,0001_1,434.5,-150.67580784420403,0.21886729010922865,0.9999999999997726,20,315.06755799356233,1.0000000000002274
21,0001_1,434.57142857142856,-150.67580784420403,0.21801240539377278,0.9999999999997726,21,315.06755799356233,1.0000000000002274
21,0001_1,434.6428571428571,158.14122549683168,0.2226941195805284,1.0714285714283278,21,315.06755799356233,0.9333333333335455
21,0001_1,434.71428571428567,164.3917501493583,0.23492397533109965,1.0714285714283278,21,315.06755799356233,0.9333333333335455
21,0001_1,434.7857142857143,161.266487823095,0.23799178470760035,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,434.8571428571428,161.266487823095,0.23230339796982577,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,434.9285714285714,,,,0,,
21,0001_1,435.0,-95.20469386269443,0.21474062463486362,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.07142857142856,-115.43421018372612,0.21404138674746534,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.1428571428571,-115.43421018372612,0.23020586616928868,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.21428571428567,,,,0,,
21,0001_1,435.2857142857143,,,,0,,
21,0001_1,435.3571428571428,11.356046522920192,0.26700722523999715,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.4285714285714,-21.825644919414394,0.2722145257082299,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.5,-55.007336361748976,0.2671512399591821,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.57142857142856,-110.61195643602804,0.25363400398461755,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.6428571428571,-142.8338454744261,0.23960996532931159,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.71428571428567,-142.8338454744261,0.23958497664042966,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.7857142857143,-142.8338454744261,0.24149195824489936,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.8571428571428,-66.8104429846075,0.24335089431399487,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,435.9285714285714,12.912513026318797,0.2401007906910327,0.9999999999997726,23,315.06755799356233,1.0000000000002274
21,0001_1,436.0,12.912513026318797,0.2285459468035338,0.9999999999997726,23,315.06755799356233,1.0000000000002274
21,0001_1,436.07142857142856,12.912513026318797,0.2161975742547196,0.9999999999997726,23,315.06755799356233,1.0000000000002274
21,0001_1,436.1428571428571,-12.949198649282192,0.20874303545733355,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,436.21428571428567,-46.23100970178364,0.20874303545733355,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,436.2857142857143,-46.23100970178364,0.21023439457655227,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,436.3571428571428,-46.23100970178364,0.19649952269215948,0.9999999999997726,21,315.06755799356233,0.0
21,0001_1,436.4285714285714,32.93044928176544,0.19402960220754636,0.9999999999997726,21,315.06755799356233,0.0
21,0001_1,436.5,32.93044928176544,0.2078637055881619,0.9999999999997726,21,315.06755799356233,1.0000000000002274
21,0001_1,436.57142857142856,32.93044928176544,0.23928037705280608,0.9999999999997726,21,315.06755799356233,1.0000000000002274
21,0001_1,436.6428571428571,-20.210345586248835,0.2669240396575905,0.9999999999997726,21,315.06755799356233,1.0000000000002274
21,0001_1,436.71428571428567,-52.92236522892736,0.3035758406416002,0.9999999999997726,21,315.06755799356233,1.0000000000002274
21,0001_1,436.7857142857143,-52.92236522892736,0.3554015790305016,0.9999999999997726,20,315.06755799356233,1.0000000000002274
21,0001_1,436.8571428571428,-52.92236522892736,0.354041593618924,0.9999999999997726,20,315.06755799356233,1.0000000000002274
21,0001_1,436.9285714285714,28.3982835441769,0.35271031980520695,0.9999999999997726,20,315.06755799356233,1.0000000000002274
21,0001_1,437.0,28.3982835441769,0.3444804109200826,0.9999999999997726,19,315.06755799356233,1.0000000000002274
21,0001_1,437.07142857142856,28.3982835441769,0.34182505903641225,0.9999999999997726,20,315.06755799356233,1.0000000000002274
21,0001_1,437.1428571428571,-27.60969806522565,0.3187990400483046,0.9999999999997726,20,315.06755799356233,1.0000000000002274
21,0001_1,437.21428571428567,-27.60969806522565,0.2842777035421031,0.9999999999997726,20,315.06755799356233,1.0000000000002274
21,0001_1,437.2857142857143,-27.60969806522565,0.2479813265303438,0.9999999999997726,21,315.06755799356233,1.0000000000002274
21,0001_1,437.3571428571428,11.488298188853308,0.2202607849177566,1.0714285714283278,21,315.06755799356233,0.9333333333335455
21,0001_1,437.4285714285714,11.488298188853308,0.2533269918290733,1.0714285714283278,21,315.06755799356233,0.9333333333335455
21,0001_1,437.5,11.488298188853308,0.27134861914933167,1.0714285714283278,21,315.06755799356233,0.9333333333335455
21,0001_1,437.57142857142856,3.845423715808817,0.268961914235505,1.0714285714283278,21,315.06755799356233,0.9333333333335455
21,0001_1,437.6428571428571,-24.625666979001647,0.26951332637430436,1.0714285714283278,21,315.06755799356233,0.9333333333335455
21,0001_1,437.71428571428567,-24.625666979001647,0.2758656608793081,1.0714285714283278,21,315.06755799356233,0.9333333333335455
21,0001_1,437.7857142857143,-24.625666979001647,0.2793492011152024,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,437.8571428571428,51.32651386582547,0.27661596019663914,0.9999999999997726,22,315.06755799356233,1.0000000000002274
21,0001_1,437.9285714285714,51.32651386582547,0.28494877721707546,0.4999999999998863,22,315.06755799356233,2.0000000000004547
21,0001_1,438.0,51.32651386582547,0.26954124872919055,0.4999999999998863,23,315.06755799356233,2.0000000000004547
21,0001_1,438.07142857142856,-12.079736497701324,0.24159667419971662,0.4999999999998863,23,315.06755799356233,2.0000000000004547
21,0001_1,438.1428571428571,-12.079736497701324,0.20852819245719273,0.4999999999998863,22,307.22559562378444,2.0000000000004547
21,0001_1,438.21428571428567,-12.079736497701324,0.25376799132454536,0.4285714285713311,23,307.22559562378444,2.3333333333338637
21,0001_1,438.2857142857143,38.41898355683204,0.2700104382339455,0.4285714285713311,23,304.1003332975211,2.3333333333338637
21,0001_1,438.3571428571428,38.41898355683204,0.32977412713460136,0.4999999999998863,23,304.1003332975211,2.0000000000004547
21,0001_1,438.4285714285714,38.41898355683204,0.488938412451582,0.4999999999998863,23,194.16035934025157,2.0000000000004547
21,0001_1,438.5,-27.53497120675629,0.49082595029270243,0.4999999999998863,23,194.16035934025157,2.0000000000004547
21,0001_1,438.57142857142856,-27.53497120675629,0.4460071053041893,0.4999999999998863,23,194.16035934025157,2.0000000000004547
21,0001_1,438.6428571428571,-27.53497120675629,0.3800166189779508,0.4999999999998863,24,194.16035934025157,2.0000000000004547
21,0001_1,438.71428571428567,17.03710298968743,0.3115265827961699,0.4999999999998863,23,194.16035934025157,2.0000000000004547
21,0001_1,438.7857142857143,17.03710298968743,0.3138395340885898,0.4999999999998863,23,194.16035934025157,2.0000000000004547
21,0001_1,438.8571428571428,17.03710298968743,0.30187281596475296,0.4999999999998863,24,194.16035934025157,2.0000000000004547
21,0001_1,438.9285714285714,9.12730012886288,0.3218412427385514,0.4999999999998863,23,194.16035934025157,2.0000000000004547
21,0001_1,439.0,1.7422664150641274,0.33290674601620746,0.4999999999998863,23,194.16035934025157,2.0000000000004547
21,0001_1,439.07142857142856,1.7422664150641274,0.3455991463423144,0.4999999999998863,23,194.16035934025157,2.0000000000004547
21,0001_1,439.1428571428571,1.7422664150641274,0.3892063660798557,0.4999999999998863,24,194.16035934025157,2.0000000000004547
21,0001_1,439.21428571428567,13.363824836985676,0.454124236091854,0.4285714285713311,24,194.16035934025157,2.3333333333338637
21,0001_1,439.2857142857143,13.363824836985676,0.525037141829462,0.4285714285713311,24,194.16035934025157,2.3333333333338637
21,0001_1,439.3571428571428,13.363824836985676,0.5794199624506778,0.4285714285713311,25,124.2026432727535,2.3333333333338637
21,0001_1,439.4285714285714,-31.824182654992207,0.579253998329023,0.4285714285713311,24,110.31456551707336,2.3333333333338637
21,0001_1,439.5,-31.824182654992207,0.5948832826455533,0.4285714285713311,24,110.31456551707336,2.3333333333338637
21,0001_1,439.57142857142856,-47.30993616160968,0.5904983804926924,0.4285714285713311,24,110.31456551707336,2.3333333333338637
21,0001_1,439.6428571428571,2.001048284645332,0.5847234982086176,0.4285714285713311,23,110.31456551707336,2.3333333333338637
21,0001_1,439.71428571428567,,,,0,,
21,0001_1,439.7857142857143,-0.938343333174938,0.5946027377236971,0.4285714285713311,23,110.31456551707336,2.3333333333338637
21,0001_1,439.8571428571428,-51.79540876314208,0.5833424852460258,0.4285714285713311,23,110.31456551707336,2.3333333333338637
21,0001_1,439.9285714285714,-37.70296589063275,0.570420504671058,0.4285714285713311,22,110.31456551707336,2.3333333333338637
21,0001_1,440.0,-37.70296589063275,0.6000215011604533,0.4285714285713311,22,110.31456551707336,2.3333333333338637
21,0001_1,440.07142857142856,9.42879693078923,0.566901749814611,0.4285714285713311,23,124.0603774253795,2.3333333333338637
21,0001_1,440.1428571428571,9.42879693078923,0.5364566771240954,0.4285714285713311,22,124.0603774253795,2.3333333333338637
21,0001_1,440.21428571428567,9.42879693078923,0.5193552399521222,0.4285714285713311,22,124.0603774253795,2.3333333333338637
21,0001_1,440.2857142857143,-7.599005818200811,0.5143195448763932,0.4285714285713311,23,124.0603774253795,2.3333333333338637
21,0001_1,440.3571428571428,-32.49419384979735,0.5038463409854388,0.4285714285713311,23,124.0603774253795,2.3333333333338637
21,0001_1,440.4285714285714,-32.49419384979735,0.49994630282986013,0.9285714285712174,22,124.0603774253795,1.0769230769233218
21,0001_1,440.5,-32.49419384979735,0.4944052584431003,0.4285714285713311,22,124.0603774253795,2.3333333333338637
21,0001_1,440.57142857142856,19.46650757088445,0.5130593108798306,0.4285714285713311,23,124.0603774253795,2.3333333333338637
21,0001_1,440.6428571428571,19.46650757088445,0.5309700115227471,0.4285714285713311,22,124.0603774253795,2.3333333333338637
21,0001_1,440.71428571428567,19.46650757088445,0.5336084591738555,0.4285714285713311,22,124.0603774253795,2.3333333333338637
21,0001_1,440.7857142857143,-35.994144620587775,0.5318714160377596,0.4285714285713311,22,124.0603774253795,2.3333333333338637
21,0001_1,440.8571428571428,-35.994144620587775,0.5301460253463728,0.4285714285713311,21,124.0603774253795,2.3333333333338637
21,0001_1,440.9285714285714,-35.994144620587775,0.5357678126596487,0.4285714285713311,21,124.0603774253795,2.3333333333338637
21,0001_1,441.0,12.790048511292325,0.5338394295942503,0.4285714285713311,21,124.0603774253795,2.3333333333338637
21,0001_1,441.07142857142856,12.790048511292325,0.5313161732023898,0.4285714285713311,20,124.0603774253795,2.3333333333338637
21,0001_1,441.1428571428571,12.790048511292325,0.5250523147962872,0.4285714285713311,20,124.0603774253795,2.3333333333338637
21,0001_1,441.21428571428567,-6.376078753148788,0.5247451061765882,0.4285714285713311,21,124.0603774253795,2.3333333333338637
21,0001_1,441.2857142857143,-16.121247112271117,0.52448649788342,0.4285714285713311,21,124.0603774253795,2.3333333333338637
21,0001_1,441.3571428571428,-16.121247112271117,0.524276621474485,0.4285714285713311,20,124.0603774253795,2.3333333333338637
21,0001_1,441.4285714285714,-16.121247112271117,0.5120941145351373,0.4285714285713311,21,124.0603774253795,2.3333333333338637
21,0001_1,441.5,21.03662794131856,0.4995568587673192,0.4285714285713311,21,124.0603774253795,2.3333333333338637
21,0001_1,441.57142857142856,21.03662794131856,0.4865557518962891,0.4285714285713311,20,124.0603774253795,2.3333333333338637
21,0001_1,441.6428571428571,21.03662794131856,0.4670552630185559,0.4285714285713311,20,124.0603774253795,2.3333333333338637
21,0001_1,441.71428571428567,-27.05492421062022,0.4635064935136168,0.4285714285713311,21,124.0603774253795,2.3333333333338637
21,0001_1,441.7857142857143,-27.05492421062022,0.45723505090673267,0.4285714285713311,20,124.0603774253795,2.3333333333338637
21,0001_1,441.8571428571428,-27.05492421062022,0.4597614291007392,1.3571428571425486,20,124.0603774253795,0.7368421052633254
21,0001_1,441.9285714285714,39.78448931143325,0.43581114924015274,1.3571428571425486,20,124.0603774253795,0.7368421052633254
21,0001_1,442.0,39.78448931143325,0.47063938681789586,1.3571428571425486,20,124.0603774253795,0.7368421052633254
21,0001_1,442.07142857142856,39.78448931143325,0.4568111866849056,1.3571428571425486,20,124.0603774253795,0.7368421052633254
21,0001_1,442.1428571428571,-36.02985206890528,0.4433738559180362,1.3571428571425486,20,124.0603774253795,0.7368421052633254
21,0001_1,442.21428571428567,-36.02985206890528,0.43877865774974756,1.3571428571425486,19,124.0603774253795,0.7368421052633254
21,0001_1,442.2857142857143,-36.02985206890528,0.4349825540137615,1.3571428571425486,20,124.0603774253795,0.7368421052633254
21,0001_1,442.3571428571428,37.800226963018766,0.42079240921640404,1.3571428571425486,20,124.0603774253795,0.7368421052633254
