Condition_mM,Track,Time,MidbodyCurvature,CenteredCurvature,ThrashRate_Hz
150,0001_1,0.0,-27.433929586072047,0.0,0.9
150,0001_1,0.0714285714285714,-8.464608819515277,18.96932076655677,0.9
150,0001_1,0.1428571428571428,-27.433929586072047,2.7392131202340835,1.0
150,0001_1,0.2142857142857142,-47.0407726563151,-14.128416829774885,1.1
150,0001_1,0.2857142857142857,-66.64761572655814,-33.73525990001793,1.1
150,0001_1,0.3571428571428571,-47.0407726563151,-14.128416829774885,1.1
150,0001_1,0.4285714285714285,-27.433929586072047,2.7392131202340835,1.2
150,0001_1,0.5,-10.9874473340425,16.446482252029547,1.2
150,0001_1,0.5714285714285714,-32.912355826540214,0.0,1.2
150,0001_1,0.6428571428571428,-32.912355826540214,0.0,1.3
150,0001_1,0.7142857142857142,-32.912355826540214,0.0,1.3
150,0001_1,0.7857142857142857,-32.912355826540214,0.0,1.3
150,0001_1,0.8571428571428571,-16.465873574510667,16.446482252029547,1.3
150,0001_1,0.9285714285714284,-16.465873574510667,16.446482252029547,1.4
150,0001_1,1.0,-16.465873574510667,16.446482252029547,1.4
150,0001_1,1.0714285714285714,-46.03829897250627,-13.125943145966055,1.4
150,0001_1,1.1428571428571428,-46.03829897250627,-7.647516905497888,1.5
150,0001_1,1.2142857142857142,-46.03829897250627,-7.647516905497888,1.5
150,0001_1,1.2857142857142856,-16.465873574510667,21.924908492497714,1.5
150,0001_1,1.357142857142857,-38.39078206700838,0.0,1.6
150,0001_1,1.4285714285714284,-38.39078206700838,0.0,1.6
150,0001_1,1.5,-38.39078206700838,3.8237584527489403,1.6
150,0001_1,1.5714285714285714,-53.68581587800416,-7.647516905497895,1.7
150,0001_1,1.6428571428571428,-53.68581587800416,-7.647516905497895,1.7
150,0001_1,1.7142857142857142,-53.68581587800416,-11.471275358246842,1.7
150,0001_1,1.7857142857142856,,,
150,0001_1,1.857142857142857,-30.28985128878465,8.10093077822373,1.8
150,0001_1,1.9285714285714284,-30.28985128878465,8.10093077822373,1.8
150,0001_1,2.0,-57.56650242939973,-17.624379750213336,1.8
150,0001_1,2.071428571428571,-57.56650242939973,-16.073039138035327,1.9
150,0001_1,2.142857142857143,-57.56650242939973,-16.073039138035327,1.9
150,0001_1,2.214285714285714,-30.28985128878465,5.6018060012898765,1.9
150,0001_1,2.2857142857142856,-30.28985128878465,0.0,2.0
150,0001_1,2.357142857142857,-24.47591922247304,5.813932066311612,2.0
150,0001_1,2.4285714285714284,-27.855137721056863,2.434713567727787,2.0
150,0001_1,2.5,-41.49346329136441,0.0,2.0
150,0001_1,2.571428571428571,-41.49346329136441,0.0,2.0
150,0001_1,2.642857142857143,-41.49346329136441,-11.203612002579757,1.9
150,0001_1,2.714285714285714,-22.041205654745248,8.248645634039402,1.9
150,0001_1,2.7857142857142856,-22.041205654745248,5.813932066311615,1.8
150,0001_1,2.8571428571428568,-22.041205654745248,5.813932066311615,1.8
150,0001_1,2.9285714285714284,-52.31481669586255,-21.96232817839764,1.8
150,0001_1,3.0,-52.31481669586255,-10.82135340449814,1.8
150,0001_1,3.071428571428571,-52.31481669586255,-10.82135340449814,1.8
150,0001_1,3.142857142857143,-22.041205654745248,8.311282862719658,1.8
150,0001_1,3.214285714285714,-2.3187213088878664,19.72248434585738,1.9
150,0001_1,3.2857142857142856,-2.3187213088878664,19.72248434585738,1.9
150,0001_1,3.3571428571428568,-30.352488517464906,0.0,1.9
150,0001_1,3.4285714285714284,-57.24688105999839,-7.798936362480525,1.9
150,0001_1,3.5,-57.24688105999839,-7.798936362480525,1.9
150,0001_1,3.571428571428571,-49.44794469751786,-19.095456180052956,1.9
150,0001_1,3.642857142857143,-7.2507856730236995,14.790419981721548,1.9
150,0001_1,3.714285714285714,-7.2507856730236995,0.0,2.0
150,0001_1,3.7857142857142856,-7.2507856730236995,23.101702844441206,2.0
150,0001_1,3.8571428571428568,-49.44794469751786,-9.669066162959695,1.9
150,0001_1,3.928571428571429,-49.44794469751786,0.0,2.0
150,0001_1,4.0,-49.44794469751786,-0.2764587905806195,2.0
150,0001_1,4.071428571428571,-7.2507856730236995,32.52809286153447,2.0
150,0001_1,4.142857142857142,-4.50636455068129,4.4943256529574285,1.9
150,0001_1,4.214285714285714,-4.50636455068129,4.4943256529574285,2.0
150,0001_1,4.285714285714286,-39.77887853455817,0.0,2.0
150,0001_1,4.357142857142857,-53.94227035047529,-4.770784443538048,2.0
150,0001_1,4.428571428571428,-53.94227035047529,-4.770784443538048,2.0
150,0001_1,4.5,-49.17148590693724,-9.392607372379075,2.0
150,0001_1,4.571428571428571,-9.000690203638719,19.414819851071616,1.9
150,0001_1,4.642857142857142,-9.000690203638719,19.414819851071616,2.0
150,0001_1,4.714285714285714,-9.000690203638719,19.414819851071616,1.9
150,0001_1,4.785714285714286,-49.17148590693724,-15.857694132805257,1.9
150,0001_1,4.857142857142857,-49.17148590693724,-15.857694132805257,2.0
150,0001_1,4.928571428571428,-49.17148590693724,-15.857694132805257,2.0
150,0001_1,5.0,-28.415510054710335,0.0,2.0
150,0001_1,5.071428571428571,-28.415510054710335,0.0,2.1
150,0001_1,5.142857142857142,-28.415510054710335,0.0,2.1
150,0001_1,5.214285714285714,-28.415510054710335,0.0,1.9
150,0001_1,5.285714285714286,-33.313791774131985,0.0,1.9
150,0001_1,5.357142857142857,-33.313791774131985,0.0,2.0
150,0001_1,5.428571428571428,-33.313791774131985,0.0,2.0
150,0001_1,5.5,-4.826634441966926,26.620226402290093,1.9
150,0001_1,5.571428571428571,-4.826634441966926,26.620226402290093,1.9
150,0001_1,5.642857142857142,-4.826634441966926,26.620226402290093,1.9
150,0001_1,5.7142857142857135,-39.17804232419517,-5.864250550063183,1.8
150,0001_1,5.785714285714286,-39.17804232419517,-5.864250550063183,1.8
150,0001_1,5.857142857142857,-39.17804232419517,-5.864250550063183,1.8
150,0001_1,5.928571428571428,-39.17804232419517,-5.864250550063183,1.8
150,0001_1,6.0,-31.446860844257017,0.0,1.8
150,0001_1,6.071428571428571,-31.446860844257017,0.0,1.8
150,0001_1,6.142857142857142,-31.446860844257017,7.731181479938151,1.8
150,0001_1,6.2142857142857135,-76.33635169821657,-37.15830937402141,1.7
150,0001_1,6.285714285714286,-76.33635169821657,-37.15830937402141,1.8
150,0001_1,6.357142857142857,-76.33635169821657,-37.15830937402141,1.8
150,0001_1,6.428571428571428,-28.334652188238366,10.843390135956803,1.7
150,0001_1,6.5,-28.334652188238366,3.1122086560186517,1.8
150,0001_1,6.571428571428571,-28.334652188238366,3.1122086560186517,1.8
150,0001_1,6.642857142857142,-48.420435069542975,0.0,1.7
150,0001_1,6.7142857142857135,-58.95851804127429,-3.6238908143165816,1.8
150,0001_1,6.785714285714286,-58.95851804127429,-3.6238908143165816,1.8
150,0001_1,6.857142857142857,-55.33462722695771,-6.914192157414732,1.8
150,0001_1,6.928571428571428,-10.956818531296078,17.377833656942286,1.7
150,0001_1,7.0,-10.956818531296078,17.377833656942286,1.8
150,0001_1,7.071428571428571,-10.956818531296078,18.686115706160074,1.8
150,0001_1,7.142857142857142,-55.33462722695771,-6.914192157414732,1.7
150,0001_1,7.2142857142857135,-55.33462722695771,-1.399667175144529,1.8
150,0001_1,7.285714285714286,-55.33462722695771,-25.691692989501554,1.8
150,0001_1,7.357142857142857,-10.956818531296078,16.07062529011845,1.7
150,0001_1,7.428571428571428,-8.41438222662094,2.542436304675137,1.7
150,0001_1,7.5,-8.41438222662094,2.542436304675137,1.7
150,0001_1,7.571428571428571,-29.642934237456153,-2.6154904160416272,1.8
150,0001_1,7.642857142857142,-53.93496005181318,-26.907516230398652,1.9
150,0001_1,7.7142857142857135,-53.93496005181318,-26.907516230398652,1.9
150,0001_1,7.785714285714286,-27.027443821414526,0.0,1.9
150,0001_1,7.857142857142857,-5.798891810579315,5.1579267207167625,2.0
150,0001_1,7.928571428571428,-5.798891810579315,2.6154904160416255,2.0
150,0001_1,8.0,-5.798891810579315,21.22855201083521,2.0
150,0001_1,8.071428571428571,-27.027443821414526,0.0,1.9
150,0001_1,8.142857142857142,-27.027443821414526,0.0,1.9
150,0001_1,8.214285714285714,-27.027443821414526,0.0,1.9
150,0001_1,8.285714285714285,-5.798891810579315,17.56030120544942,1.9
150,0001_1,8.357142857142856,-0.9597982682305286,4.839093542348786,2.0
150,0001_1,8.428571428571429,-0.9597982682305286,4.839093542348786,2.0
150,0001_1,8.5,-27.027443821414526,-3.6682508053857923,2.0
150,0001_1,8.571428571428571,-37.8913974691232,-10.863953647708673,2.1
150,0001_1,8.642857142857142,-37.8913974691232,-10.863953647708673,2.1
150,0001_1,8.714285714285714,-23.359193016028733,0.0,2.0
150,0001_1,8.785714285714285,1.4926292962581709,7.291521106837486,2.0
150,0001_1,8.857142857142856,1.4926292962581709,2.4524275644886995,2.0
150,0001_1,8.928571428571429,1.4926292962581709,24.851822312286906,1.9
