Condition_mM,Track,VolumeLossTime_s,MotilityLossTime_s,ThrashingLossTime_s,MotilityMinusVolume_s,ThrashingMinusVolume_s,ThrashingMinusMotility_s
750,0002_4,8.5,138.7142857142857,190.5,130.2142857142857,182.0,51.785714285714306
750,0002_5,17.785714285714285,31.21428571428571,52.92857142857142,13.428571428571427,35.14285714285714,21.71428571428571
750,0003_1,3.571428571428571,113.21428571428572,78.35714285714285,109.64285714285715,74.78571428571428,-34.857142857142875
750,0003_2,120.78571428571428,76.92857142857143,62.07142857142857,-43.85714285714285,-58.71428571428571,-14.857142857142861
750,0003_3,118.21428571428572,69.0,45.14285714285714,-49.21428571428572,-73.07142857142858,-23.85714285714286
750,0003_4,165.78571428571428,66.0,32.5,-99.78571428571428,-133.28571428571428,-33.5
750,0003_5,75.92857142857143,121.21428571428572,49.42857142857142,45.28571428571429,-26.500000000000007,-71.7857142857143
750,0003_6,12.071428571428571,113.85714285714285,79.85714285714285,101.78571428571428,67.78571428571428,-34.0
750,0003_7,3.571428571428571,128.28571428571428,85.71428571428571,124.71428571428571,82.14285714285714,-42.57142857142857
750,0003_8,113.64285714285714,115.78571428571428,97.92857142857142,2.142857142857139,-15.714285714285722,-17.85714285714286
850,0002_1,,22.57142857142857,39.71428571428572,,,17.142857142857153
850,0002_2,105.42857142857142,91.64285714285714,60.35714285714285,-13.785714285714278,-45.07142857142857,-31.285714285714292
850,0002_3,103.71428571428572,83.14285714285714,50.285714285714285,-20.571428571428584,-53.42857142857144,-32.857142857142854
850,0002_4,,,20.857142857142858,,,
850,0003_1,38.42857142857142,88.64285714285714,44.42857142857142,50.214285714285715,6.0,-44.214285714285715
850,0003_10,32.714285714285715,133.64285714285714,66.78571428571428,100.92857142857142,34.07142857142856,-66.85714285714286
