Time,MeanThrashRate_Hz,SEThrashRate_Hz,NTracks
0.0,0.6791666666666667,0.050353520762108556,34
0.0714285714285714,0.7222222222222222,0.04872544551705718,34
0.1428571428571428,0.7275862068965517,0.04572797909401969,34
0.2142857142857142,0.7333333333333333,0.04454968383167176,34
0.2857142857142857,0.725,0.048981563351807145,34
0.3571428571428571,0.725,0.04773076373212158,34
0.4285714285714285,0.7733333333333333,0.04793034537391563,34
0.5,0.78125,0.04865893065263626,34
0.5714285714285714,0.7878787878787878,0.04821777769990777,34
0.6428571428571428,0.788235294117647,0.04827961964931195,34
0.7142857142857142,0.8571428571428571,0.048367139635532026,34
0.7857142857142857,0.8733333333333333,0.04696130305554063,34
0.8571428571428571,0.8931034482758622,0.048354966857318604,34
0.9285714285714284,0.8733333333333333,0.05294398109416798,34
1.0,0.9111111111111112,0.047241072155334976,34
1.0714285714285714,0.9142857142857144,0.04761904761904762,34
1.1428571428571428,0.9290322580645162,0.04595311972680132,34
1.2142857142857142,0.9482758620689655,0.04928570813115571,34
1.2857142857142856,0.9333333333333333,0.05149117396378317,34
1.357142857142857,0.94375,0.054242864106273124,34
1.4285714285714284,0.967741935483871,0.050243941864354935,34
1.5,0.9696969696969697,0.05373984197263091,34
1.5714285714285714,0.9424242424242425,0.062010248271760986,34
1.6428571428571428,0.990909090909091,0.05459278249756506,34
1.7142857142857142,0.975,0.06270128876588763,34
1.7857142857142856,1.0133333333333332,0.06319707059508982,34
1.857142857142857,1.0448275862068965,0.05842476676749552,34
1.9285714285714284,1.0666666666666667,0.061276335334537205,34
2.0,1.1241379310344828,0.05716090253542936,34
2.071428571428571,1.1482758620689655,0.05800897876296801,34
2.142857142857143,1.1551724137931034,0.058001657632281566,34
2.214285714285714,1.1233333333333335,0.06444873813150491,34
2.2857142857142856,1.1766666666666665,0.05982413562321761,34
2.357142857142857,1.1709677419354838,0.06707298999462664,34
2.4285714285714284,1.196875,0.06483297010084278,34
2.5,1.2448275862068967,0.059469370950060114,34
2.571428571428571,1.1714285714285713,0.06296407450888478,34
2.642857142857143,1.1310344827586205,0.06806680438371836,34
2.714285714285714,1.1379310344827587,0.06721295344591227,34
2.7857142857142856,1.1241379310344828,0.07569955723686218,34
2.8571428571428568,1.1851851851851851,0.06724189943771336,34
2.9285714285714284,1.1785714285714286,0.06673749072431763,34
3.0,1.1607142857142858,0.057353283192599545,34
3.071428571428571,1.167857142857143,0.056356192278783926,34
3.142857142857143,1.1225806451612903,0.06041250269717902,34
3.214285714285714,1.1099999999999999,0.0671847683887373,34
3.2857142857142856,1.1129032258064515,0.061651454470781276,34
3.3571428571428568,1.0806451612903225,0.061595167182071225,34
3.4285714285714284,1.1,0.06169644732805307,34
3.5,1.1258064516129032,0.05225408188726861,34
3.571428571428571,1.096875,0.05828260803355962,34
3.642857142857143,1.1333333333333333,0.0543156659802789,34
3.714285714285714,1.1166666666666667,0.052976536409637856,34
3.7857142857142856,1.103448275862069,0.05263564662921982,34
3.8571428571428568,1.1161290322580646,0.05309694404132805,34
3.928571428571429,1.0774193548387097,0.04923275363539765,34
4.0,1.028125,0.06416875040255814,34
4.071428571428571,1.08125,0.05470549819038361,34
4.142857142857142,1.096551724137931,0.050241475668583696,34
4.214285714285714,1.0799999999999998,0.05037788239379221,34
4.285714285714286,1.0838709677419356,0.047991212052519126,34
4.357142857142857,1.0357142857142858,0.06303905854701775,34
4.428571428571428,1.1125,0.04872362810263487,34
4.5,1.1193548387096774,0.04850880750063375,34
4.571428571428571,1.053125,0.05749901384147328,34
4.642857142857142,1.0933333333333333,0.0474482981377476,34
4.714285714285714,1.0551724137931036,0.060901723081529496,34
4.785714285714286,1.0714285714285714,0.049295873502442966,34
4.857142857142857,1.0233333333333332,0.05543627040691277,34
4.928571428571428,1.0892857142857142,0.05048423865158095,34
5.0,1.0740740740740742,0.049669159747154905,34
5.071428571428571,1.0714285714285714,0.04765871363810295,34
5.142857142857142,1.07,0.0450159614093623,34
5.214285714285714,1.0612903225806452,0.04391522119712287,34
5.285714285714286,1.075,0.0555398723383016,34
5.357142857142857,1.11875,0.044999439960672766,34
5.428571428571428,1.121875,0.04660540754136556,34
5.5,1.103125,0.04433295372846617,34
5.571428571428571,1.06,0.04538469031449403,34
5.642857142857142,1.0931034482758621,0.04464723097310161,34
5.7142857142857135,1.028125,0.057191383395380636,34
5.785714285714286,1.046875,0.0455664117861448,34
5.857142857142857,1.06875,0.04675724456546641,34
5.928571428571428,1.067741935483871,0.04760660855322133,34
6.0,1.1137931034482758,0.04804660553795721,34
6.071428571428571,1.1066666666666667,0.045971838789478754,34
6.142857142857142,1.1129032258064515,0.04723356185218871,34
6.2142857142857135,1.096551724137931,0.0524011522221046,34
6.285714285714286,1.1206896551724137,0.05490235630376088,34
6.357142857142857,1.1,0.05841830545897761,34
6.428571428571428,1.1115384615384616,0.058263835749228,34
6.5,1.0961538461538463,0.058039978060423464,34
6.571428571428571,1.1107142857142858,0.05571547278616001,34
6.642857142857142,1.1241379310344828,0.05585324992722739,34
6.7142857142857135,1.07,0.06646233052873142,34
6.785714285714286,1.1172413793103448,0.06622639286011357,34
6.857142857142857,1.1258064516129032,0.05307080722259384,34
6.928571428571428,1.096551724137931,0.054700879087299786,34
7.0,1.0571428571428572,0.0639172272752409,34
7.071428571428571,1.0461538461538462,0.05269090396782679,34
7.142857142857142,1.04,0.0537341262312795,34
7.2142857142857135,1.064516129032258,0.051336626154012716,34
7.285714285714286,1.0375,0.05327008178051941,34
7.357142857142857,1.034375,0.05436758384724391,34
7.428571428571428,1.0424242424242425,0.049816006735677563,34
7.5,1.0733333333333335,0.05359133000160563,34
7.571428571428571,1.0806451612903225,0.05396521277711945,34
7.642857142857142,1.03125,0.06451392385344223,34
7.7142857142857135,1.0466666666666666,0.057482297791467706,34
7.785714285714286,1.0451612903225806,0.05807646233142779,34
7.857142857142857,1.026470588235294,0.061081871875586134,34
7.928571428571428,1.015625,0.060593398814051604,34
8.0,0.9806451612903226,0.06630320624088788,34
8.071428571428571,1.07,0.056761246290579034,34
8.142857142857142,1.0799999999999998,0.05537749241945384,34
8.214285714285714,1.064516129032258,0.05438777279902309,34
8.285714285714285,1.0733333333333335,0.06449330952261696,34
8.357142857142856,1.096551724137931,0.05669092563868299,34
8.428571428571429,1.0866666666666667,0.04999616843556662,34
8.5,1.0718750000000001,0.051044409625660855,34
8.571428571428571,1.0482758620689654,0.07321280973127646,34
8.642857142857142,1.096551724137931,0.04824066274815799,34
8.714285714285714,1.1133333333333333,0.05135706273454806,34
8.785714285714285,1.134375,0.04764819306562794,34
8.857142857142856,1.1290322580645162,0.04524569685167286,34
8.928571428571429,1.121875,0.045951932942249904,34
9.0,1.115625,0.05804429881564596,34
9.071428571428571,1.1225806451612903,0.04745335625402139,34
9.142857142857142,1.1133333333333333,0.049996168435566625,34
9.214285714285714,1.1407407407407408,0.054500910695561414,34
9.285714285714285,1.1366666666666667,0.05240938174620223,34
9.357142857142856,1.110344827586207,0.06534200053673768,34
9.428571428571429,1.0857142857142856,0.06779097302877023,34
9.5,1.09,0.06649691030762082,34
9.571428571428571,1.1275862068965519,0.05411549219649046,34
9.642857142857142,1.1115384615384616,0.0598271672472331,34
9.714285714285714,1.103846153846154,0.07135626094696498,34
9.785714285714285,1.1481481481481481,0.058803446410029096,34
9.857142857142856,1.092857142857143,0.06665249282433222,34
9.928571428571429,1.1074074074074074,0.06268583220428034,34
10.0,1.1142857142857143,0.06759556936465899,34
10.071428571428571,1.1241379310344828,0.06131867265444743,34
10.142857142857142,1.1035714285714286,0.04642857142857143,34
10.214285714285714,1.0592592592592593,0.0604492344898283,34
10.285714285714285,1.1074074074074074,0.044313672758317185,34
10.357142857142856,1.124,0.0600777274314977,34
10.428571428571429,1.0666666666666667,0.06666666666666668,34
10.5,1.0607142857142857,0.07021118666695617,34
10.571428571428571,1.0785714285714285,0.07040268582109552,34
10.642857142857142,1.075,0.07978559231302818,34
10.714285714285714,1.106896551724138,0.058916956352825574,34
10.785714285714285,1.1133333333333333,0.05626973898023888,34
10.857142857142856,1.09,0.06684172418447942,34
10.928571428571429,1.028125,0.07117028293738265,34
11.0,1.0,0.0700105551507222,34
11.071428571428571,1.032,0.06969457176375597,34
11.142857142857142,0.9964285714285713,0.06967083280190252,34
11.214285714285714,1.0032258064516129,0.08223803255979728,34
11.285714285714285,1.04375,0.07294738216355766,34
11.357142857142856,1.046875,0.07486336680590937,34
11.428571428571429,1.046875,0.07391477969430787,34
11.5,1.070967741935484,0.0726152844462265,34
11.571428571428571,1.05625,0.07472226802439602,34
11.642857142857142,1.0666666666666667,0.07999042088244186,34
11.714285714285714,1.0466666666666666,0.07976017692905896,34
11.785714285714285,1.0379310344827586,0.06516628844986676,34
11.857142857142856,0.9964285714285713,0.0690989136234831,34
11.928571428571429,1.010344827586207,0.06701680319882707,34
12.0,0.9896551724137931,0.06590499722903256,34
12.071428571428571,1.0419354838709678,0.06337704098189838,34
12.142857142857142,1.0548387096774194,0.06338798598517174,34
12.214285714285714,1.032258064516129,0.06381881220175498,34
12.285714285714285,1.0633333333333332,0.05978569646592493,34
12.357142857142856,1.053125,0.06057259956901624,34
12.428571428571429,1.04375,0.05904780389786984,34
12.5,1.0250000000000001,0.07672741865978257,34
12.571428571428571,1.1166666666666667,0.056747744566722304,34
12.642857142857142,1.103448275862069,0.06267492931034223,34
12.714285714285714,1.0517241379310345,0.05428003689479045,34
12.785714285714285,1.025,0.06375071324427233,34
12.857142857142856,1.0206896551724138,0.05983954537560676,34
12.928571428571429,1.1,0.06042179781166439,34
13.0,1.0888888888888888,0.06345542288297634,34
13.071428571428571,1.1222222222222222,0.062322873415843215,34
13.142857142857142,1.1,0.061721339984836754,34
13.214285714285714,1.0827586206896551,0.06039055269745813,34
13.285714285714285,1.0655172413793104,0.06043272978514925,34
13.357142857142856,1.0785714285714287,0.05872479597995533,34
13.428571428571429,1.0555555555555556,0.06023064248700126,34
13.5,1.0444444444444445,0.05975575484768729,34
13.571428571428571,1.0076923076923077,0.05375816987586506,34
13.642857142857142,0.9956521739130434,0.056399990493357345,34
13.714285714285714,1.0217391304347827,0.060940105935484566,34
13.785714285714285,1.0333333333333334,0.05635892566768337,34
13.857142857142856,0.9884615384615384,0.06594331436968552,34
13.928571428571429,1.0481481481481483,0.05976458335550642,34
14.0,1.025,0.05787804181956853,34
14.071428571428571,0.9793103448275862,0.06362980030084806,34
14.142857142857142,1.0185185185185186,0.05992327407597119,34
14.214285714285714,1.003448275862069,0.06499010129642398,34
14.285714285714285,1.016,0.05706137047074842,34
14.357142857142856,0.9407407407407407,0.06161623238121908,34
14.428571428571429,1.0,0.054954008224541905,34
14.5,0.9892857142857142,0.05100557229499375,34
14.571428571428571,1.0074074074074073,0.053622593232816845,34
14.642857142857142,1.05,0.0608276253029822,34
14.714285714285714,1.052,0.061946213228359116,34
14.785714285714285,1.064,0.05594044452212847,34
14.857142857142856,1.0222222222222224,0.054258359822577366,34
14.928571428571429,1.0461538461538462,0.05663126867478757,34
15.0,1.0692307692307692,0.06095880848048908,34
15.071428571428571,1.036,0.06294971538193535,34
15.142857142857142,1.0444444444444445,0.05879447357921313,34
15.214285714285714,1.0269230769230768,0.06940576174435095,34
15.285714285714285,1.0535714285714286,0.056456693816092265,34
15.357142857142856,1.0038461538461538,0.055325823496466184,34
15.428571428571429,1.0,0.056273143387113776,34
15.5,1.0153846153846156,0.05648479923287945,34
15.571428571428571,1.0291666666666666,0.05819730516529451,34
15.642857142857142,0.9962962962962963,0.051882367902665226,34
15.714285714285714,0.9533333333333334,0.05788083941064802,34
15.785714285714285,1.0,0.04959606955135183,34
15.857142857142856,0.9833333333333333,0.047726070210921186,34
15.928571428571429,1.0066666666666666,0.050952611143841094,34
16.0,0.9800000000000001,0.04945681966619217,34
16.07142857142857,0.9821428571428571,0.047989629454158036,34
16.142857142857142,0.9851851851851853,0.05302896690102354,34
16.21428571428571,1.0107142857142857,0.05177773155039638,34
16.285714285714285,0.993103448275862,0.05320539124196723,34
16.357142857142858,0.9620689655172413,0.05119598994828052,34
16.428571428571427,0.9714285714285714,0.05291931135926873,34
16.5,0.9612903225806452,0.049876712379009765,34
16.57142857142857,0.9448275862068967,0.050511230496979656,34
16.642857142857142,0.9464285714285714,0.050782798939979494,34
16.71428571428571,0.9466666666666667,0.046171428029502457,34
16.785714285714285,0.9607142857142856,0.045814003344985386,34
16.857142857142858,0.9266666666666666,0.04720542861177575,34
16.928571428571427,0.9620689655172413,0.046928777684505915,34
17.0,0.9299999999999999,0.04939868302958563,34
17.07142857142857,0.9333333333333333,0.04754509857458951,34
17.142857142857142,0.9655172413793104,0.046892567202505724,34
17.21428571428571,0.9518518518518518,0.04725223893770471,34
17.285714285714285,0.9551724137931035,0.04399569137450824,34
17.357142857142858,0.9533333333333334,0.04199981755114541,34
17.428571428571427,0.9633333333333333,0.04274579587671868,34
17.5,0.9354838709677419,0.0467315341247327,34
17.57142857142857,0.9266666666666666,0.04418699380423993,34
17.642857142857142,0.8709677419354839,0.055878814418326546,34
17.71428571428571,0.906896551724138,0.05155967284717151,34
17.785714285714285,0.9285714285714286,0.05560088853376823,34
17.857142857142858,0.906896551724138,0.052506399910820775,34
17.928571428571427,0.9233333333333333,0.05134587098718796,34
18.0,0.8966666666666667,0.05413549058608566,34
18.07142857142857,0.8838709677419354,0.053900899546336575,34
18.142857142857142,0.9066666666666666,0.05004212784631539,34
18.21428571428571,0.9,0.05252257314388902,34
18.285714285714285,0.906896551724138,0.05343635652889075,34
18.357142857142858,0.8607142857142858,0.06926280098947074,34
18.428571428571427,0.9299999999999999,0.04986187818917098,34
18.5,0.9444444444444444,0.046634095267363215,34
18.57142857142857,0.9222222222222222,0.053464937343703965,34
18.642857142857142,0.9576923076923076,0.053829667805910475,34
18.71428571428571,0.9321428571428572,0.05564759948819164,34
18.785714285714285,0.9640000000000001,0.0522430218625735,34
18.857142857142858,0.9214285714285715,0.05378704404716642,34
18.928571428571427,0.9066666666666666,0.05631057827845173,34
19.0,0.8714285714285713,0.0539098657071165,34
19.07142857142857,0.9285714285714286,0.046250165982011,34
19.142857142857142,0.9481481481481482,0.046645407358558676,34
19.21428571428571,0.9354838709677419,0.04673153412473271,34
19.285714285714285,0.9333333333333333,0.0475450985745895,34
19.357142857142858,0.9275862068965517,0.04572797909401969,34
19.428571428571427,0.8928571428571429,0.0456952672078882,34
19.5,0.89,0.045066999930754435,34
19.57142857142857,0.8967741935483872,0.04578675935944377,34
19.642857142857142,0.91,0.047549127649515126,34
19.71428571428571,0.8866666666666667,0.05376263996437208,34
19.785714285714285,0.9133333333333333,0.0493016362912649,34
19.857142857142858,0.84,0.06389646798289915,34
19.928571428571427,0.8758620689655172,0.055632319613345325,34
20.0,0.92,0.04507975053220655,34
20.07142857142857,0.8931034482758622,0.040904500843189716,34
20.142857142857142,0.8607142857142858,0.049156721004910905,34
20.21428571428571,0.9266666666666666,0.04232695218446579,34
20.285714285714285,0.8862068965517241,0.0443130761459094,34
20.357142857142858,0.8678571428571429,0.04304961190779707,34
20.428571428571427,0.862962962962963,0.04308216100444984,34
20.5,0.8714285714285713,0.04077851612274644,34
20.57142857142857,0.8814814814814815,0.04066296642722988,34
20.642857142857142,0.9066666666666666,0.04840759257758114,34
20.71428571428571,0.89,0.04944519780733916,34
20.785714285714285,0.8642857142857142,0.061981027502125176,34
20.857142857142858,0.8760000000000001,0.052370475142647574,34
20.928571428571427,0.88,0.055075705472861024,34
21.0,0.8807692307692307,0.052920617116359585,34
21.07142857142857,0.8846153846153846,0.051647416404906214,34
21.142857142857142,0.9037037037037037,0.05376997581009039,34
21.21428571428571,0.9222222222222222,0.05373071331795457,34
21.285714285714285,0.9357142857142857,0.05325745736446863,34
21.357142857142858,0.9266666666666666,0.0531606399495599,34
21.428571428571427,0.925,0.060558467965496306,34
21.5,0.9448275862068966,0.05583804141777535,34
