Frame,Time,0002_2,0002_3,0002_4,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8
730,52.07142857142857,,,3112457.360149101,3127642.9382785503,,,,3046899.5581100727,,,3139562.0947172293,,3688690.920305296,,,,,,,,2410385.3083862704
731,52.14285714285714,,,3008118.090333524,3107702.811499776,,,,3028917.1974522443,,,3158215.338123582,,3558425.8874219754,,,,,,,2482524.800928464,2503508.660266685
732,52.21428571428571,,,3008118.090333524,3259938.9760820903,,,,3028917.1974522443,,,3227922.713822352,,3643724.5991717842,,,,,,,,
733,52.285714285714285,,,3008118.090333524,3215437.863845959,3124943.4403154817,,,,,,3169220.3333249236,,3507620.482309467,,,2318625.946821964,,,,2379272.79256789,
734,52.35714285714285,,,3060237.1626976393,3227203.606922626,,,,,,,3192387.3875849466,,3737546.7958269934,,,,,,,,
735,52.42857142857142,,,3058736.5796232047,3225335.9984014067,,,,3120132.481013508,,,3186191.6773974895,,3568972.3839581884,,,,,,,2417980.1154752146,
736,52.5,,,,3156137.535272366,,,,3235844.889365853,,,3186191.6773974895,,3554760.357198612,,,,,,,2410526.8745922637,
737,52.57142857142857,,,,3489974.7797517264,,,,,,,3093128.1043916033,,3391579.9956624326,,,,,,,2389080.3840323808,
738,52.64285714285714,,,,3421341.6595443045,,,,,,,,,3531321.504795466,,,,,,2841547.473522952,,
739,52.71428571428571,,,,3306143.1302598165,3149751.6094054584,,,,,,,,3680333.5268059233,,,,,,2908595.7786094253,2389080.3840323808,
740,52.785714285714285,,,,3269843.2625446557,,,,,,,,,3618240.0566822663,1975010.4384919798,,,,,,2389080.3840323808,
741,52.85714285714285,,,,3151243.036785728,,,,3236841.4081991985,,,,,3699582.84823841,1975010.4384919798,,,,,3025086.358090968,2389080.3840323808,
742,52.92857142857142,,,,3014705.6131352573,,,,,,,3059721.803853655,,3732505.6293350225,1975010.4384919798,,,,,2974933.944189254,2389080.3840323808,
743,53.0,,,,3141521.795383937,,,,,,,3049578.564313206,,3672534.2615463403,1975010.4384919798,,,,,3007345.3885297664,,
744,53.07142857142857,,,,3505874.1277502896,,,,,,,3330427.5233442974,,3543132.3248114074,1975010.4384919798,,,,,2959728.773989273,,
745,53.14285714285714,,,,3178484.490598183,,,,,,,3260562.3925751555,,3609965.4879857693,1975010.4384919798,,,,,,,
746,53.21428571428571,,,,3349321.5509478254,,,,,,,2976664.33347206,,3560939.8444897654,,,,,,3015226.2391152065,,
747,53.285714285714285,,,,3328252.6450404963,,,,,,,3104431.130910439,,3491471.940329078,,,,,,2928409.526860253,,
748,53.35714285714285,,,,3116786.539080711,,,,3238257.588163456,,,3058272.544383126,,3797184.2389744567,,,,,,,,
749,53.42857142857142,1701449.1450447298,,,3320551.238513395,,,,,,,3082188.9413652914,,3596903.9483131156,,,,2802171.9475755016,,2928409.526860253,,
750,53.5,,,,3232542.464199388,,,,3117412.040958886,,,2978208.822737385,,3643045.393375196,,,,2735744.207838104,,,,
751,53.57142857142857,1671191.5710988273,,,3266568.713784818,3126699.0160038457,,,3117412.040958886,,,2978208.822737385,,3610624.807758591,,2700580.794111573,,2735744.207838104,,,,
752,53.64285714285714,,,,3046170.175813064,,,,2890758.3243283383,,,2885408.1422343114,,3468794.5626282445,,2622065.595221915,,2735744.207838104,,,,
753,53.71428571428571,,,,3306295.2662537554,,,,2844201.5231354553,,,2832719.331300895,,3571201.282153114,,2690288.1642896244,,,,,,
754,53.785714285714285,,,,3144659.99833278,,,,2838759.5037241103,,,2790379.0652332646,,3611447.225858754,,2656124.2896698173,,,,,,
755,53.85714285714285,,,,3162874.0233906866,,,,,,,2745840.488763204,,3674334.3647881625,,2660255.583937132,2308615.3443908864,,,,,
756,53.92857142857142,,,,3103518.604270904,3117269.983181735,,,2727227.466162683,,,2745840.488763204,,3584150.4444370796,,,2292531.8930710577,,,,,2472979.8397765495
757,54.0,,,,3322354.230666864,,,,2881931.072262172,,,,,3618793.8710572007,,2719873.2676242776,2280952.1374457395,,,,2425797.7718683886,
758,54.07142857142857,,,,3134284.5610625283,,,,,,,,,3685826.662573951,,2702452.906586192,,,,,,2514623.7192144287
759,54.14285714285714,,,,3212527.2920208196,,,,,,,3030159.298509825,,3725677.8954532826,,2686192.6820675815,,,,3014163.3252984956,,
760,54.21428571428571,,,,3342538.7198849306,,,,3246737.572122682,,,3004273.285757021,,3735978.804018008,,2561073.769157181,,,,,,
761,54.285714285714285,,,,3227430.4249290526,3144722.997265254,,,,,,3393411.165540515,,3634179.2601482444,,2489917.461057251,,,,3013689.7655822574,,
762,54.35714285714285,,,,3164247.204569243,3016534.5527249286,,,,,,3025776.119196837,,3587044.623028789,,,,,,3045875.5524242106,,
763,54.42857142857142,,,,3242599.5266995905,2967485.535266915,,,,,,3312653.387451861,,3614894.0476864493,,,,,,,,
764,54.5,,,,3283515.459587201,2967485.535266915,,,,,,3042693.856741424,,3527147.0344984173,,,,,,3035242.686708279,,
765,54.57142857142857,,,,3112138.0020020367,,,,,,,3210006.9954885854,,3574365.402732288,,2700367.9032620266,,,,3020869.6702169203,,
766,54.64285714285714,,,,3260153.594975614,,,,3234423.338348642,,,3033626.4106972436,,3562068.497264955,,,,,,2982790.5811552396,,
767,54.71428571428571,,,,3191044.1317556165,2540361.117859017,,,3234423.338348642,,,2943073.7657866245,,3712187.4145853417,,,,,,2986339.8999432498,,
768,54.785714285714285,,,,3204940.92410301,2540361.117859017,,,,,,2991559.7082880405,,3637570.986140955,,,,,,2857538.3727555415,,
769,54.85714285714285,,,,3199883.015975268,2540361.117859017,,,,,,2985256.1386917746,,3739605.3576049907,,2729462.2894265,,,,2790360.1403025184,,
770,54.92857142857142,,,,3360769.263643199,,,,,,,2985256.1386917746,,3597833.6739218943,,2714877.040966428,,,,2756999.720852983,,
771,55.0,,,,3191484.4111644966,,,,,,,3090818.2792427884,,3565376.176430744,,,,,,2864096.758114497,,
772,55.07142857142857,,,,3141243.3114985167,,,,,,,3162778.5387911736,,3580558.8822160126,,2563535.760482466,,,,2903371.6773779658,,
773,55.14285714285714,,,,3226753.4811689327,,,,,,,3172437.330460148,,3497968.9017196666,,,,2776413.65930572,,2845928.365873449,,
774,55.21428571428571,,,,3209740.956953815,,,,3121087.65453431,,,3269520.591008436,,3615357.654760441,,,,2819246.879291836,,2859320.544581609,,
775,55.285714285714285,,,,3346477.2000732482,3107218.9114169893,,,3220514.6319081527,,,3199332.834546033,,3589231.632546673,,2736273.2958771936,,,,2858379.2019965183,,
776,55.35714285714285,,,,3294504.766552405,,,,3249948.0704505956,,,3024963.754528131,,3584495.587672235,,2720524.566870355,,,,,,
777,55.42857142857142,,,2729127.949335241,3319838.38866184,,,,3180349.7089219443,,,3126604.8183920914,,3624008.0677757203,,2701635.821060289,,2781898.560053553,,3007262.2329802685,,
778,55.5,,,,3170011.7617517216,,,,2995004.748876545,,,3003349.6275136895,,3563027.4786733724,,,,,,3036282.1075971797,,
779,55.57142857142857,1706111.0460181008,,,3170011.7617517216,,,,2984952.331303572,,,3193299.276948337,,3706399.7732792622,,,,,,,,
780,55.64285714285714,1683037.4514087786,,,3259265.527276499,,,,2927567.417522168,,,3085887.9927069284,,3621309.835164058,,,,,,,,
781,55.71428571428571,1679473.6372362673,,,3210009.0385687654,,,,2877311.4208463863,,,3027360.7162221232,,3640751.2627570704,,,,,,2937673.0689566135,,
782,55.785714285714285,1679473.6372362673,,2458615.8477352457,3126495.5741203185,,,,2841742.582313632,,,3026737.127277903,,3675802.5610580565,,,,,,,,
783,55.85714285714285,1671896.8095518933,,,3150666.8503406807,,,,2841742.582313632,,,,,3483029.2279489962,,2703102.4470025906,,,,,,
784,55.92857142857142,,,,3349898.2059064135,,,,2841742.582313632,,,,,3632725.025857314,,2723854.513787916,,,,,,
785,56.0,,,2831569.9022456734,3292046.0266744345,,,,2821044.503887173,,,,,3707375.3620945695,,2717337.0982234846,,,,,,
786,56.07142857142857,,,2867528.9893921744,3338026.227562686,,,,2821044.503887173,,,,,3767602.3157974924,,,,,,,,
787,56.14285714285714,,,,3282658.2509098705,,,,,,,,,3614740.372727365,,,,,,,,2511755.2461469127
788,56.21428571428571,,,,3272001.286562992,,,,,,,,,3676380.936187896,,,,,,2845282.588241516,,
789,56.285714285714285,,,,3313022.356709504,,,,,,,,,3664628.2866443465,,,,,,2935404.623296769,,
790,56.35714285714285,,,,3356680.05985924,,,,,,,3033775.7930171746,,3655042.7975243996,,,,,,3033701.017824597,,
791,56.42857142857142,,,,3129514.7070124536,,,,,,,2918147.317169548,,3723440.247773783,,,2241740.611108603,,,3007078.3606495745,,
792,56.5,,,,2932286.8535289844,,,,,,,3153660.4004813046,,3729117.45382725,,,2203841.228962697,,,,,
793,56.57142857142857,,,,3114614.974514169,,,,,,,3140373.955575675,,3608393.2933147517,,,2170669.30189069,,,3051378.823314693,,
794,56.64285714285714,,,,3205188.5302392063,,,,,,,3235160.3046111986,,3548493.394321971,,,2137916.0599408695,,,3054015.191811742,,
795,56.71428571428571,,,,3256060.564591074,,,,3154185.8401878495,,,3095817.019306002,,3752829.835444793,,,2115989.4560262794,,,2890679.4272048073,,
796,56.785714285714285,1713781.9482148679,,,3149942.444346135,,,,3046999.7561600464,,,3032366.4776058723,,3611555.0463688513,,,2115989.4560262794,,,3060573.5778197665,,
797,56.85714285714285,,,2321900.869783441,3262425.240657849,,,,3209851.277640826,,,3032366.4776058723,,3710234.625391685,,2748844.0614867336,,,,,,
798,56.92857142857142,,,,3114613.4011903536,,,,,,,3032366.4776058723,,3606853.9640349457,,,,,,2981035.9275094974,,
799,57.0,,,,3307162.0014638584,,,,,,,2940358.8343746713,,3573922.8440339407,,,,2720682.5356229814,,2977284.729163874,,
800,57.07142857142857,,,,3254694.810533709,,,,,,,,,3608324.352869558,,,,2703939.556070961,,,,
801,57.14285714285714,,,,3100780.655131064,,,,,,,2892973.8398164324,,3625116.7408618974,,,,2654014.23479606,,2979266.869922112,,
802,57.21428571428571,,,,3022037.641580391,,,,,,,2892973.8398164324,,3647420.6834028363,,,,,,2993930.564746668,,
803,57.285714285714285,,,,3199531.031547047,,,,,,,2892973.8398164324,,3671383.872744222,,,,,,,,
804,57.35714285714285,,,,3118611.47539399,,,,3240097.8409842122,,,,,3802369.909450355,,,,,,3062236.408061173,,
805,57.42857142857142,,,,3475558.269978074,,,,3216963.7755914987,,,3016987.288141615,,3654464.7304276726,,,,,,2947353.4498935407,,2526437.88166576
806,57.5,,,,3108207.6978551536,,,,3102720.039474093,,,3102043.132318319,,3605176.357974202,,,,,,3049575.5897364146,,
807,57.57142857142857,,,,3240885.4419586225,3152131.936723291,,,,,,3048440.6862632576,,3664502.9595925175,,,,,,2915270.615149558,,
808,57.64285714285714,,,,3341325.596742425,3055967.682935154,,,,,,3341983.27697659,,3644570.0448876778,,,,,,2938000.9401042582,,
809,57.71428571428571,,,,3215605.3968607797,3049446.011692073,,,,,,3027371.5726266755,,3696571.4857847416,,,,,,3019755.25940957,,
810,57.785714285714285,,,,3201726.971480487,3056321.871918191,,,,,,3172718.7755937963,,3561528.780901136,,,,,,2964886.441185686,,
811,57.85714285714285,,,,3253751.9152556197,,,,,,,3202913.1109871925,,3745664.675594402,,,,,,3015489.5960997124,,
812,57.92857142857142,,,,3337409.406624791,3022510.6463627038,,,,,,2993644.244896321,,3637148.2062655217,,,,,,,,
813,58.0,,,,3092807.963200175,,,,,,,3333327.5586162587,,3645848.0683907326,,,,,,3037375.2511576856,,
814,58.07142857142857,,,,3110912.916885585,3130562.944666987,,,,,,3237830.0242162314,,3525341.040104179,,,,,,,,
815,58.14285714285714,,,,3084466.391407244,,,,3027548.723309983,,,3083124.1131822495,,3523648.810651745,,,,,,,,
816,58.21428571428571,,,,3194623.867420893,,,,,,,3043828.3495292854,,3378875.581980827,,,,,,3051831.2902179486,,
817,58.285714285714285,,,,3245016.049470757,,,,3209961.630671295,,,3029092.491487882,,3623013.971465346,,2730667.831491661,,,,,,
818,58.35714285714285,,,,3221982.9341877066,,,,,,,2986856.2195582553,,3594357.4841719097,,,,,,3030342.494229668,,
819,58.42857142857142,,,,3130186.710594438,3140427.0173933916,,,,,,2970855.471400403,,3756421.166477508,,,,,,2998175.8015439003,,
820,58.5,,,,3112945.2124571027,,,,,,,2956958.3689741236,,3612930.206954377,,,,2808528.081480451,,,,
821,58.57142857142857,,,,3027286.103684151,3082030.4533628183,,,,,,2956958.3689741236,,3785056.424008524,,,,2760933.852669307,,2924221.5415166034,,
822,58.64285714285714,,,,3147069.643671757,,,,,,,,,3806163.6014564796,,,,,,,,
823,58.71428571428571,,,,3007241.915691844,3063453.910112832,,,,,,,,3679871.2409037733,,,,2725800.734948137,,3008563.2355794404,,
824,58.785714285714285,,,,3134715.3520927154,2991947.372641263,,,3213048.7550274953,,,2956958.3689741236,,3548845.3436400136,,,,,,2753076.593446418,,
825,58.85714285714285,,,,3179272.39870396,3068132.571366078,,,,,,2954967.6990024145,,3650385.830626194,,,,,,3020425.5978912283,,
826,58.92857142857142,,,,3338463.511574927,,,,,,,3331637.787828799,,3699729.9789563366,,,,,,2983784.8725412483,,
827,59.0,,,,3090727.0576150008,,,,3208320.7951269303,,,3124694.7869322835,,3595759.2908622627,,,,,,2861938.0275727916,2470878.3302877992,
828,59.07142857142857,,,,3197059.067742872,,,,,,,3133846.668850987,,3684825.086271209,,,,,,2907370.714810089,,
829,59.14285714285714,1690181.715886031,,,3204110.6886234423,,,,,,,3066902.801874277,,3725695.3331146087,,2645420.8753952603,,,,3063145.252168445,,
830,59.21428571428571,,,,3267721.9222180494,,,,,,,3026443.7594988625,,3626874.8747331714,,2709921.480853819,,,,,,
831,59.285714285714285,,,,3262252.949416953,,,,,,,3119358.2105553043,,3616017.6622092905,,,,,,2803970.2662963714,,
832,59.35714285714285,,,,3100257.5494902115,,,,,,,3233985.486830145,,3576269.4467426795,,,,,,3043200.8495216104,,
833,59.42857142857142,,,,3277979.184515864,,,,,,,3283912.7324806987,,3653901.0997574427,,,,,,3042434.9189551044,,
834,59.5,,,,3263895.4714815104,,,,,,,3039048.202287551,,3660566.74131949,,,,,,2940232.3120754487,,
835,59.57142857142857,,,,3263895.4714815104,,,,,,,3048814.1957804793,,3671307.6021897285,,,,2810235.9291265416,,3016320.6447617393,,
836,59.64285714285714,,2295210.6491082716,,3299201.5802972103,,,,,,,3048651.422504738,,3724532.7165998453,,,,,,2970479.875657458,,
837,59.71428571428571,,,,3294906.2292430676,,,,,,,3255865.6814103317,,3677412.882395742,,,,,,2758119.119715819,,
838,59.785714285714285,,,,3135277.6247454393,,,,,,,3015475.2007755493,,3735295.4255192485,,,,,,2786230.841802959,,
839,59.85714285714285,,,,3129998.837973385,,,,,,,3101918.261392318,,3709334.3492417377,,,,,,3024434.3034335505,,
840,59.92857142857142,,,,3152209.112480586,,,,,,,2908911.8025998585,,3649243.3951519085,,,,,,2914629.7370101525,,
841,60.0,,,,3129541.0866806796,3040140.972056815,,,,,,3042350.610397021,,3637422.7136723115,,,,,,2980674.5968050403,,
842,60.07142857142857,,,,3404983.0334975887,,,,,,,3108815.754438772,,3530342.00465892,,2697263.80519595,,,,3052665.7885250095,,
843,60.14285714285714,,,,3160696.658122091,,,,,,,3120390.4217306,,3780584.4301072094,,2662104.0369849345,,,,2959827.3710342413,,
844,60.21428571428571,,2274114.8866064367,,3414672.6086771623,,,,,,,3086766.908499344,,3571447.8649455057,,,,,,3011094.797305665,,
845,60.285714285714285,,,,3268044.65832228,,,,,,,3080175.4665398872,,3712952.88030711,,,,2727451.9180036657,,2900991.3871738594,,
846,60.35714285714285,,,,3195069.620767542,,,,,,,3145793.883263711,,3624542.094727908,,,,,,2990027.543467487,2472429.335546101,
847,60.42857142857142,1697479.9304380836,,,3125216.4527807143,,,,,,,3073000.0991246444,,3684030.3166763876,,,,,,3042442.5177247548,,
848,60.5,1697479.9304380836,,,3222762.060148698,,,,,,,2972907.43115634,,3665016.9641623683,,,,,,3042442.5177247548,,
849,60.57142857142857,,,,3289163.6222192384,,,,,,,3103849.25693458,,3669550.1754568997,,,,,,,,
850,60.64285714285714,1697479.9304380836,,,3141580.76480724,,,,,,,3071389.063393749,,3632550.1229751967,,2721724.715094123,,,,,,
851,60.71428571428571,,,2297036.8529230193,3223290.4428862976,,,,,,,2932854.5772445593,,3661914.9479753682,,2623615.2287601307,,,,2828444.08352109,,
852,60.785714285714285,,,2300528.334244241,3032534.536567642,2844181.3552405434,,,,,,3030907.4956441047,,3607270.631457455,,2548884.957863046,,,,2832431.488868191,,
853,60.85714285714285,,,2303909.0652054846,3274172.7547762683,,,,,,,3007208.14417255,,3659450.8665862363,,2508565.9150926885,,,,3018532.923700706,,
854,60.92857142857142,,,2373538.763155341,3232794.2272417485,,,,,2182088.101310686,,2950491.019763642,,3603020.025547556,,2496665.4667533846,,,,3070649.7907349123,,
855,61.0,,,,3222512.0074733505,,,,,,,2950491.019763642,,3700735.856100759,,2496665.4667533846,,,,2973742.9405629826,,
856,61.07142857142857,,,,,,,,,,,2868523.784977892,,3673885.949291086,,,,,,2727714.1301989467,,
857,61.14285714285714,,,,3346260.799299701,,,,3149470.9874405125,,,2868523.784977892,,3693722.3408120917,,,,,,2968409.2688632673,,
858,61.21428571428571,,,,3139561.7108720965,,,,3173110.8760242993,,,2841324.672124959,,3661115.7701074523,,,,,,2819733.531296607,,
859,61.285714285714285,,,,3278023.0487963255,3024556.940987171,,,3231833.5943330177,,,2841324.672124959,,3604100.9432220873,,,,,,2740816.6678598593,,
860,61.35714285714285,,,,3182434.531048783,3115753.4256359753,,,,,,3201601.685588165,,3490803.001081143,,,,,,3037172.036781236,,
861,61.42857142857142,,,,3198849.1119696824,3043106.4182465547,,,3200631.1511845035,,,3192013.17379211,,3491624.198307317,,,,,,2928269.231460644,,
862,61.5,,,,3202912.5965011865,3148600.3491090457,,,,,,3237546.728557004,,3606075.5722297328,,,,,,2905734.358294827,,
863,61.57142857142857,,,2424582.356407129,3251187.5911116055,,,,,,,3126943.7167031635,,3619175.460744006,,,,,,3007895.8321996867,,
864,61.64285714285714,,,,3157488.0219379184,,,,,,,2927866.010694029,,3656075.14931615,,,,2831863.5567561057,,3029105.0616773167,,2534354.5243406594
865,61.71428571428571,,,,3397245.5709835803,,,,,,,3111793.503649967,,3746791.188369657,,,,,,2939569.7906992044,,
866,61.785714285714285,,2264608.8013159074,,3165710.3845951944,3088606.6390416455,,,,,,3103152.509374362,,3486241.524478498,,,,,,2978902.6084791217,,
867,61.85714285714285,,,,3457181.180135903,2990205.4168779836,,,,,,3017108.426445566,,3625835.092724355,,,,2824186.3326273873,,3003632.712284506,,
868,61.92857142857142,,,,3234962.6897918037,,,,,,,2989013.977220628,,3600966.471475492,,,,2761136.903092599,,2840067.1601934545,,
869,62.0,,,,3277396.9014331833,3009492.3414689037,,,,,2734423.58763809,2989013.977220628,,3625675.5576502723,,,,,,,,
870,62.07142857142857,,,,3173886.804081625,,,,,,,2987562.3214981006,,3692910.629311183,,,,,,,,
871,62.14285714285714,,,,3245551.2131934953,,,,,,,2933866.955241727,,3611780.385592853,,,,,,,,
872,62.21428571428571,,,,3420518.14718288,,,,3106354.038276917,,,,,3640301.0234706234,,,,,,,,
873,62.285714285714285,,,2423217.8821266633,3108077.8597529894,,,,,,,,,3494217.061671392,,,,,,,,
874,62.35714285714285,,,2427329.1084026713,2982512.9375010543,3115725.9957481474,,,3127147.84199675,,,2893697.474395863,,3593258.6496341918,,,,,,,,
875,62.42857142857142,,,2436718.0473757684,3048096.3904530182,,,,3127147.84199675,,,3000317.528274916,,3559034.8705297257,,,,,,,,
876,62.5,,,,3087366.1504751826,3109051.784625528,,,3054532.360722343,,,3046226.9288200396,,3423125.4568406856,,2749257.419800613,,,,,,
877,62.57142857142857,,,,3264797.245625442,,,,,,,2952991.8614284396,,3582971.0817778045,,,,,,,,
878,62.64285714285714,,,2430131.892475565,3167726.055665472,3009752.6556590316,,,,,,3042840.9499350167,,3715436.699539636,,,,,,,,
879,62.71428571428571,,,,3221771.6089818366,3034742.4694954297,,,,,,3020190.439584319,,3603344.046290167,,2684773.5873461976,,,,,,
880,62.785714285714285,,,2581388.764446924,3406086.0325937644,,,,,,,3157927.818836801,,3673212.2948687337,,2746652.92624749,,,,,,
881,62.85714285714285,,,2598170.186106023,3195972.2649412598,3115126.206010272,,,,,,2922512.174307187,,3615344.571144835,,2746154.209095378,,,,,,
882,62.92857142857142,,,2591776.7263390687,3265208.087966887,3103996.67373503,,,,,,2921017.9601069083,,3761660.2031392637,,,,,,,,
883,63.0,,,2592743.0037541715,3045692.924105173,3091610.9174042125,,,2785871.17266513,,,3042123.3716098214,,3669539.679007687,,,,,,,,
884,63.07142857142857,1701401.2652830589,,2595594.6449970347,3264022.9656569134,3080521.5804544254,,,2785871.17266513,,,3154584.84861772,,3567576.5641442505,,2750294.857760307,,,,,,
885,63.14285714285714,,,2583100.755234615,3055584.005883882,3124880.562479949,,,,,,3057977.180806674,,3613162.4722673213,,2626475.2293188055,,,,,,
886,63.21428571428571,,,2529883.3038725527,3395933.174597351,,,,,,,3135946.4045545617,,3608635.755233544,,,,,,,,
887,63.285714285714285,,,2419984.77285408,3332729.51910029,,,,,,,3135946.4045545617,,3716243.227130288,,2719778.2706299154,,,,,,
888,63.35714285714285,,,2429514.0702528204,3228989.0167590873,,,,,,,3135946.4045545617,,3575908.668401769,,,,,,,,
889,63.42857142857142,,,2460906.645443916,3147054.1185366143,,,,3121222.5803111373,,,3082925.346596164,,3501684.50256422,,,,,,,,
890,63.5,,,2456074.9124469915,3286206.483770796,,,,3026498.9928267337,,,2980775.780994636,,3683801.7551147067,,,,,,,,
891,63.57142857142857,,2236699.437374148,2380897.96303714,3212391.1318697263,3103519.7775426526,,,3173460.3929222785,,,2921628.209330414,,3626685.6994352913,,,,,,,,
892,63.64285714285714,,,2379502.413726496,3158466.3564241217,2825300.3330811774,,,3198830.262298069,,,2888721.7067382345,,3524728.9503260776,,2662757.114684185,,,,2631990.591939617,,
893,63.71428571428571,,,2586805.1893061483,3055618.1305899806,3059013.42235244,,,,,,2888721.7067382345,,3517907.512265463,,2587198.406900209,,,,2863376.561507006,,
894,63.785714285714285,,,2586805.1893061483,2995405.9713468035,2910812.596712605,,,,,,2888721.7067382345,,3570824.082648695,,2541859.2456663353,,,,2745817.9619642193,,
895,63.85714285714285,,,2577258.8530615196,,3134935.1585781574,,,,,,2888721.7067382345,,3544832.8155241865,,,,,,2809155.0347183007,,
896,63.92857142857142,,,2696063.6137130796,3168627.245710664,3085850.080444872,,,,,,2888721.7067382345,,3556267.0748073966,,,,,,2703344.1986881495,,
897,64.0,,,2696063.6137130796,3132136.555390649,2927377.376903567,,,3201212.6937128566,,,2888721.7067382345,,3603994.3336790623,,2728746.9743892266,,,,2776720.726060296,,
898,64.07142857142857,,,2654938.3927556914,3136570.179463451,,,,,2246095.3453599256,,2905709.6459975084,,3680382.119145638,,,,,,2811765.8633194263,,
899,64.14285714285714,,,2506411.9294369183,3061302.322506516,3075297.208104503,,,,,,3079940.043993548,,3830905.933139644,,,,2824772.847901471,,2939960.3122898904,,
900,64.21428571428571,,2188840.791510114,2499535.962963521,3065063.031429012,3047358.371311675,,,3145504.1110520363,,,3137477.2871068767,,3697959.731088096,,,,,,2904121.278994842,,
901,64.28571428571428,,,2929359.0708874003,3284722.606795731,2988960.0709900106,,,,,,3039984.3073694846,,3633335.5736194896,,2720709.665915982,,2795441.6237752507,,2977580.283897891,,
902,64.35714285714285,,,2938465.8240299076,3108154.743858856,3121709.948601411,,,,,,3150317.1974893026,,3629076.443968063,,,,2765863.4064211557,,2832480.877574633,,
903,64.42857142857143,,,2895501.5338588296,3224042.426667631,2989213.816182991,,,,,,3149488.28517753,,3558600.2535262587,,,,,,2732414.683739306,,
904,64.5,,,2872068.202314006,3219793.812507809,3131018.7779394565,,,,,,2916244.8646094194,,3753586.677168534,,,,,,2837585.994628997,,
905,64.57142857142857,,,,3264699.7388853813,3047473.2917053527,,,,,,3009988.6563150277,,3628261.824301079,,2732336.7051934698,,2831366.0658153845,,,,
906,64.64285714285714,,,,3159964.2303506974,3036082.324173267,,,,,,2965190.3590199174,,3604648.401137824,,,,,,2939914.092310753,,
907,64.71428571428571,,,2441393.394156927,3142980.117957774,,,,3218532.4435243933,,,3005613.856661436,,3434691.524530098,,2751332.1108140904,,2773269.171269421,,2905433.5571892587,,
908,64.78571428571428,,2282668.1218668916,3051571.844895767,3312227.0067490465,2945944.8337217276,,,3157944.351521383,,,3027898.235215208,,3454896.7997399755,,,,,,2876077.2697321386,,
909,64.85714285714285,,2180923.5065318123,2570510.0461943573,3282482.461746195,3014536.059347778,,,3165173.5461290665,,,3012016.945620334,,3507289.958759338,,,,,,2903430.424648357,,
910,64.92857142857143,,2128274.1135112657,,3213936.1756033506,3100718.433698027,,,,,,2925349.6123054754,,3433897.871532745,,,,,,2833468.8501974577,,
911,65.0,,2128274.1135112657,,3283845.9799740887,2985974.2066328856,,,,,,2954421.418031111,,3486263.66317032,,,,,,2901756.8012454854,,
912,65.07142857142857,,2100583.663043835,2588337.904293645,3227246.1511712526,2950787.8755761767,,,,,,,,3420047.7300541406,,,,,,2788111.803918315,,
913,65.14285714285714,,2090840.9884666535,2600786.4644404813,3304942.3513488905,2958323.94486911,,,,,,2910166.3932819967,,3546553.9691587444,,,,,,,,
914,65.21428571428571,,,2600786.4644404813,3174908.010606123,3011616.0334496303,,,,,,,,3579799.7399677513,,,,,,,,
915,65.28571428571428,,,2600786.4644404813,3251034.6518376893,3020167.0772615946,,,,,,,,3689285.5168586294,,2605047.537397237,,,,2931818.2731665648,,
916,65.35714285714285,,2295828.959268622,2623297.2973590046,2952986.909953197,3134800.56873141,,,,,,2984151.9146722276,,3610391.6435969416,,,,,,2895945.1423678524,,
917,65.42857142857143,,,2596220.821158154,2707134.155074109,3116327.153207936,,,,,,2943299.1568255285,,3676434.476191138,,,,,,2793637.8567714524,,
918,65.5,,2272970.2467357246,2610952.2804164137,2851859.7091591805,,,,3121430.990707887,,,2991532.4714607643,,3697593.5532628354,,,,2807849.8033072064,,2989278.6109228674,,
919,65.57142857142857,,,,2967747.6516103344,,,,,,,3037579.0399843236,,3584515.7653754307,,,,,,2989840.5255003427,,
920,65.64285714285714,,,2573034.760411972,2839243.225864456,3106904.633823109,,,3187004.547265392,,,2943021.252339704,,3619265.91582065,,,,,,2995785.7816705406,,
921,65.71428571428571,,,2498937.046916601,2689202.0864938255,3112992.1452578,,,3058120.6436976995,,,2979216.786347495,,3498620.4725688216,,,,2808796.2620610124,,2868221.7279592166,,
922,65.78571428571428,,,,3035114.9235419254,,,,3202691.659330584,,,3075265.5070406,,3573394.2830908042,,,,2749991.9567081574,,2838250.880177487,,
923,65.85714285714285,,,,3161652.0745862094,,,,,,,3112769.9273336027,,3585026.854466756,,,,2678334.598853284,,2783448.813712831,,
924,65.92857142857143,,,,2947977.7229853957,,,,3214806.0685986094,,,3018051.3169740564,,3672685.8194743874,,,,2521681.68174325,,2813486.5608702633,,
925,66.0,,,,3700936.0641089324,3087915.503504025,,,3230799.505388546,,,3116247.773772697,,3594896.282010626,,,,2690019.51782609,,2912609.3763524955,,
926,66.07142857142857,,,2511009.333207293,3347130.8341505625,2981072.589013974,,,3129681.1051535564,,,2962134.8514998807,,3623300.564718445,,,,2734551.300437188,,,,
927,66.14285714285714,,,,3130615.9543780903,3022985.915926106,,,3203840.797938957,,,3130197.0897894744,,3629565.1090638367,,,,2767662.777240567,,2874432.6039910275,,
