Time,MeanThrashRate_Hz,SEThrashRate_Hz,NTracks
0.0,0.7200000000000001,0.08574602586931335,17
0.0714285714285714,0.7466666666666666,0.08721438646432829,17
0.1428571428571428,0.74375,0.08464078508615099,17
0.2142857142857142,0.75625,0.08658750390982138,17
0.2857142857142857,0.78125,0.09000868013697345,17
0.3571428571428571,0.7375,0.10322911411031291,17
0.4285714285714285,0.7625,0.10640919446488949,17
0.5,0.775,0.10858944086174614,17
0.5714285714285714,0.7866666666666667,0.11705377952713573,17
0.6428571428571428,0.8,0.1136515141415488,17
0.7142857142857142,0.8666666666666667,0.10896336940924631,17
0.7857142857142857,0.83125,0.11786954299846364,17
0.8571428571428571,0.8375,0.11792476415070755,17
0.9285714285714284,0.8866666666666667,0.1124898584494098,17
1.0,0.9,0.11505692173048625,17
1.0714285714285714,0.9375,0.11025538535599973,17
1.1428571428571428,0.8666666666666667,0.13510724722962958,17
1.2142857142857142,0.9533333333333334,0.1369277413426744,17
1.2857142857142856,0.9533333333333334,0.1369277413426744,17
1.357142857142857,0.93125,0.13592851981832219,17
1.4285714285714284,0.9666666666666667,0.14029447488244037,17
1.5,0.9857142857142858,0.1547266795640519,17
1.5714285714285714,0.9733333333333333,0.15382942521992357,17
1.6428571428571428,1.00625,0.147611186906684,17
1.7142857142857142,1.01875,0.15006075158637142,17
1.7857142857142856,1.0846153846153845,0.14669266400397749,17
1.857142857142857,1.1428571428571428,0.1447674473587093,17
1.9285714285714284,1.1933333333333331,0.1419143493085972,17
2.0,1.2066666666666668,0.14191434930859717,17
2.071428571428571,1.2333333333333334,0.14397971638449192,17
2.142857142857143,1.2466666666666666,0.14699098341853897,17
2.214285714285714,1.2466666666666666,0.14699098341853897,17
2.2857142857142856,1.2666666666666666,0.14789528685193412,17
2.357142857142857,1.2733333333333334,0.14879409443819516,17
2.4285714285714284,1.3,0.16341143382057666,17
2.5,1.3066666666666669,0.13503673809345604,17
2.571428571428571,1.2,0.15522640914238175,17
2.642857142857143,1.2875,0.12378576924132541,17
2.714285714285714,1.32,0.11596386957849865,17
2.7857142857142856,1.3357142857142856,0.12297017545012888,17
2.8571428571428568,1.3499999999999999,0.12168686168889517,17
2.9285714285714284,1.28125,0.12981356824307697,17
3.0,1.2428571428571427,0.13895777116233918,17
3.071428571428571,1.3857142857142857,0.12263460550683847,17
3.142857142857143,1.28,0.1345893224378729,17
3.214285714285714,1.25,0.13133925536563695,17
3.2857142857142856,1.25,0.13133925536563695,17
3.3571428571428568,1.3333333333333333,0.1205806059848869,17
3.4285714285714284,1.25625,0.13132934109837502,17
3.5,1.3333333333333333,0.1177837674427842,17
3.571428571428571,1.3333333333333333,0.12136786531103992,17
3.642857142857143,1.2866666666666666,0.13796709982789604,17
3.714285714285714,1.24,0.13655628527321267,17
3.7857142857142856,1.3642857142857143,0.12474463711837842,17
3.8571428571428568,1.3642857142857143,0.12562246896784085,17
3.928571428571429,1.3272727272727272,0.15201130884420713,17
4.0,1.2846153846153845,0.17240610742578708,17
4.071428571428571,1.2533333333333334,0.16413312444379574,17
4.142857142857142,1.2266666666666666,0.1584047458003184,17
4.214285714285714,1.2857142857142858,0.15962082228637448,17
4.285714285714286,1.3076923076923077,0.17448148034175007,17
4.357142857142857,1.2,0.1660795519695835,17
4.428571428571428,1.2571428571428573,0.15644199350315177,17
4.5,1.2714285714285716,0.16016082968621595,17
4.571428571428571,1.1642857142857144,0.1560526618837523,17
4.642857142857142,1.2266666666666666,0.15196073009848132,17
4.714285714285714,1.2076923076923076,0.16581637142794606,17
4.785714285714286,1.2,0.16138139931217613,17
4.857142857142857,1.16875,0.1507533167130992,17
4.928571428571428,1.169230769230769,0.18305968460104136,17
5.0,1.0916666666666666,0.2065071476249721,17
5.071428571428571,1.1,0.18152790681429934,17
5.142857142857142,1.2533333333333334,0.14503420505150028,17
5.214285714285714,1.2133333333333334,0.15333333333333332,17
